C:\Cambridge\Election2009\Council\Tuesday\Council Transfer Report


*** COUNT 2 ***

   000502-00-0329:  Toomey, Jr., Timothy J. --> Sullivan, Edward J.
   001103-00-1392:  Podgers, Kathy --> Glick, Silvia P.
   001103-00-1396:  Podgers, Kathy --> Ward, Larry W.
   000603-00-0880:  Podgers, Kathy --> Glick, Silvia P.
   001002-00-0807:  Podgers, Kathy --> Stohlman, Jr., Thomas J.
   001002-00-0860:  Podgers, Kathy --> EXHAUSTED PILE
   000301-00-0532:  Podgers, Kathy --> Maher, David P.
   000701-00-0532:  Podgers, Kathy --> Glick, Silvia P.
   000802-00-0333:  Podgers, Kathy --> Seidel, Sam
   001101-00-0239:  Podgers, Kathy --> Reeves, Kenneth E.
   000401-00-0147:  Podgers, Kathy --> Maher, David P.
   000401-00-0277:  Podgers, Kathy --> vanBeuzekom, Minka Y.
   000401-00-0405:  Podgers, Kathy --> Seidel, Sam
   000401-00-0473:  Podgers, Kathy --> EXHAUSTED PILE
   000401-00-0916:  Podgers, Kathy --> Glick, Silvia P.
   000401-00-1050:  Podgers, Kathy --> Maher, David P.
   000401-00-1064:  Podgers, Kathy --> Maher, David P.
   000402-00-0708:  Podgers, Kathy --> Reeves, Kenneth E.
   000602-00-0073:  Podgers, Kathy --> Adkins, Lawrence J.
   000602-00-0458:  Podgers, Kathy --> Glick, Silvia P.
   000501-00-0487:  Podgers, Kathy --> Marquardt, Charles J.
   000501-00-0507:  Podgers, Kathy --> vanBeuzekom, Minka Y.
   000501-00-0968:  Podgers, Kathy --> Cheung, Leland
   000501-00-0983:  Podgers, Kathy --> Leavitt, Neal W.
   000501-00-0992:  Podgers, Kathy --> Kelley, Craig A.
   000903-00-0462:  Podgers, Kathy --> Ward, Larry W.
   000103-00-0126:  Podgers, Kathy --> Reeves, Kenneth E.
   000103-00-0128:  Podgers, Kathy --> Flanagan, Mark F.
   000103-00-0274:  Podgers, Kathy --> EXHAUSTED PILE
   000103-00-0732:  Podgers, Kathy --> EXHAUSTED PILE
   001102-00-0528:  Podgers, Kathy --> Sullivan, Edward J.
   001102-00-0961:  Podgers, Kathy --> EXHAUSTED PILE
   000403-00-0035:  Podgers, Kathy --> Glick, Silvia P.
   000902-00-0699:  Podgers, Kathy --> Adkins, Lawrence J.
   000902-00-1042:  Podgers, Kathy --> vanBeuzekom, Minka Y.
   000902-00-1070:  Podgers, Kathy --> vanBeuzekom, Minka Y.
   000902-00-1287:  Podgers, Kathy --> Stohlman, Jr., Thomas J.
   000301-00-0709:  Podgers, Kathy --> vanBeuzekom, Minka Y.
   000602-00-0513:  Podgers, Kathy --> Reeves, Kenneth E.
   000502-00-0186:  Podgers, Kathy --> vanBeuzekom, Minka Y.
   000901-00-0312:  Podgers, Kathy --> Stohlman, Jr., Thomas J.
   001003-00-0248:  Podgers, Kathy --> Maher, David P.
   000801-00-0154:  Podgers, Kathy --> Marquardt, Charles J.
   000201-00-0337:  Podgers, Kathy --> Reeves, Kenneth E.
   000201-00-0380:  Podgers, Kathy --> Reeves, Kenneth E.
   001103-00-0368:  Podgers, Kathy --> Adkins, Lawrence J.
   001103-00-1230:  Podgers, Kathy --> Stohlman, Jr., Thomas J.
   001002-00-0948:  Podgers, Kathy --> Williamson, James M.
   000301-00-0204:  Podgers, Kathy --> Reeves, Kenneth E.
   000301-00-0477:  Podgers, Kathy --> EXHAUSTED PILE
   000403-00-0241:  Podgers, Kathy --> Reeves, Kenneth E.

   84 transfers.


*** COUNT 7 ***

   000502-00-0456:  Williamson, James M. --> Reeves, Kenneth E.
   000502-00-0937:  Williamson, James M. --> Glick, Silvia P.
   000502-00-1007:  Williamson, James M. --> EXHAUSTED PILE
   000601-00-0385:  Williamson, James M. --> Adkins, Lawrence J.
   000601-00-0543:  Williamson, James M. --> Seidel, Sam
   000601-00-0692:  Williamson, James M. --> Ward, Larry W.
   000601-00-0926:  Williamson, James M. --> Cheung, Leland
   000303-00-0252:  Williamson, James M. --> Marquardt, Charles J.
   000303-00-0476:  Williamson, James M. --> Ward, Larry W.
   000901-00-0311:  Williamson, James M. --> Stohlman, Jr., Thomas J.
   000503-00-0291:  Williamson, James M. --> vanBeuzekom, Minka Y.
   001001-00-0237:  Williamson, James M. --> Kelley, Craig A.
   001001-00-0513:  Williamson, James M. --> Cheung, Leland
   001001-00-0669:  Williamson, James M. --> Kelley, Craig A.
   001001-00-0805:  Williamson, James M. --> Kelley, Craig A.
   001003-00-0134:  Williamson, James M. --> Flanagan, Mark F.
   001003-00-0241:  Williamson, James M. --> Ward, Larry W.
   001003-00-0430:  Williamson, James M. --> EXHAUSTED PILE
   000801-00-0030:  Williamson, James M. --> Cheung, Leland
   000801-00-0031:  Williamson, James M. --> Cheung, Leland
   000201-00-0179:  Williamson, James M. --> Adkins, Lawrence J.
   000201-00-0315:  Williamson, James M. --> vanBeuzekom, Minka Y.
   000201-00-0568:  Williamson, James M. --> Adkins, Lawrence J.
   001103-00-0219:  Williamson, James M. --> Adkins, Lawrence J.
   001103-00-0386:  Williamson, James M. --> Stohlman, Jr., Thomas J.
   001103-00-0839:  Williamson, James M. --> Glick, Silvia P.
   001103-00-0994:  Williamson, James M. --> Seidel, Sam
   000803-00-0010:  Williamson, James M. --> Cheung, Leland
   000803-00-0017:  Williamson, James M. --> Reeves, Kenneth E.
   000803-00-0019:  Williamson, James M. --> EXHAUSTED PILE
   001002-00-0028:  Williamson, James M. --> EXHAUSTED PILE
   001002-00-0750:  Williamson, James M. --> Cheung, Leland
   001002-00-0792:  Williamson, James M. --> Ward, Larry W.
   001002-00-0875:  Williamson, James M. --> Ward, Larry W.
   001002-00-0883:  Williamson, James M. --> Ward, Larry W.
   001002-00-0974:  Williamson, James M. --> Kelley, Craig A.
   001002-00-1136:  Williamson, James M. --> Kelley, Craig A.
   000701-00-0030:  Williamson, James M. --> Adkins, Lawrence J.
   000701-00-0451:  Williamson, James M. --> vanBeuzekom, Minka Y.
   000102-00-0495:  Williamson, James M. --> Adkins, Lawrence J.
   000802-00-0224:  Williamson, James M. --> Adkins, Lawrence J.
   000802-00-0751:  Williamson, James M. --> Glick, Silvia P.
   001101-00-0206:  Williamson, James M. --> Kelley, Craig A.
   001101-00-0225:  Williamson, James M. --> Adkins, Lawrence J.
   001101-00-0269:  Williamson, James M. --> Stohlman, Jr., Thomas J.
   001101-00-0364:  Williamson, James M. --> Kelley, Craig A.
   001101-00-0367:  Williamson, James M. --> Reeves, Kenneth E.
   001101-00-0399:  Williamson, James M. --> Reeves, Kenneth E.
   001101-00-0406:  Williamson, James M. --> Flanagan, Mark F.
   001101-00-0441:  Williamson, James M. --> Flanagan, Mark F.
   001101-00-0465:  Williamson, James M. --> Reeves, Kenneth E.
   000401-00-0423:  Williamson, James M. --> Glick, Silvia P.
   000401-00-0472:  Williamson, James M. --> Adkins, Lawrence J.
   000401-00-0533:  Williamson, James M. --> EXHAUSTED PILE
   000401-00-0633:  Williamson, James M. --> Seidel, Sam
   000401-00-0640:  Williamson, James M. --> Flanagan, Mark F.
   000401-00-0803:  Williamson, James M. --> vanBeuzekom, Minka Y.
   000401-00-0905:  Williamson, James M. --> Reeves, Kenneth E.
   000402-00-0156:  Williamson, James M. --> Glick, Silvia P.
   000402-00-0188:  Williamson, James M. --> vanBeuzekom, Minka Y.
   000402-00-0375:  Williamson, James M. --> Adkins, Lawrence J.
   000602-00-0677:  Williamson, James M. --> Seidel, Sam
   000501-00-0246:  Williamson, James M. --> Glick, Silvia P.
   000501-00-0445:  Williamson, James M. --> Adkins, Lawrence J.
   000501-00-0548:  Williamson, James M. --> Ward, Larry W.
   000501-00-0814:  Williamson, James M. --> Reeves, Kenneth E.
   000903-00-1243:  Williamson, James M. --> Sullivan, Edward J.
   000103-00-0059:  Williamson, James M. --> Flanagan, Mark F.
   000103-00-0139:  Williamson, James M. --> Glick, Silvia P.
   000103-00-0242:  Williamson, James M. --> EXHAUSTED PILE
   000103-00-0918:  Williamson, James M. --> Leavitt, Neal W.
   000302-00-0157:  Williamson, James M. --> Seidel, Sam
   000302-00-0237:  Williamson, James M. --> Adkins, Lawrence J.
   000302-00-0307:  Williamson, James M. --> Leavitt, Neal W.
   000302-00-0643:  Williamson, James M. --> Cheung, Leland
   000302-00-0679:  Williamson, James M. --> Ward, Larry W.
   001102-00-0658:  Williamson, James M. --> Ward, Larry W.
   000403-00-0221:  Williamson, James M. --> Maher, David P.
   000902-00-0553:  Williamson, James M. --> Adkins, Lawrence J.
   000902-00-0554:  Williamson, James M. --> EXHAUSTED PILE
   000902-00-0922:  Williamson, James M. --> Seidel, Sam
   000902-00-1084:  Williamson, James M. --> Ward, Larry W.
   001101-00-0325:  Williamson, James M. --> Ward, Larry W.
   000102-00-0948:  Williamson, James M. --> Leavitt, Neal W.
   001103-00-0981:  Williamson, James M. --> Kelley, Craig A.
   001002-00-0948:  Williamson, James M. --> Flanagan, Mark F.

   86 transfers.


*** COUNT 8 ***

   000502-00-0147:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000502-00-0156:  Adkins, Lawrence J. --> Marquardt, Charles J.
   000502-00-0169:  Adkins, Lawrence J. --> EXHAUSTED PILE
   000502-00-0307:  Adkins, Lawrence J. --> vanBeuzekom, Minka Y.
   000502-00-0414:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000502-00-0467:  Adkins, Lawrence J. --> vanBeuzekom, Minka Y.
   000502-00-0472:  Adkins, Lawrence J. --> vanBeuzekom, Minka Y.
   000502-00-0550:  Adkins, Lawrence J. --> Seidel, Sam
   000502-00-0859:  Adkins, Lawrence J. --> Seidel, Sam
   000502-00-0877:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000502-00-0886:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000203-00-0006:  Adkins, Lawrence J. --> Cheung, Leland
   000203-00-0063:  Adkins, Lawrence J. --> Marquardt, Charles J.
   000601-00-0477:  Adkins, Lawrence J. --> EXHAUSTED PILE
   000101-00-0011:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000101-00-0628:  Adkins, Lawrence J. --> Marquardt, Charles J.
   000101-00-0939:  Adkins, Lawrence J. --> Cheung, Leland
   000101-00-0974:  Adkins, Lawrence J. --> Kelley, Craig A.
   000901-00-0158:  Adkins, Lawrence J. --> vanBeuzekom, Minka Y.
   000901-00-0259:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000503-00-0156:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000503-00-0463:  Adkins, Lawrence J. --> EXHAUSTED PILE
   000503-00-0504:  Adkins, Lawrence J. --> Flanagan, Mark F.
   000503-00-0844:  Adkins, Lawrence J. --> Ward, Larry W.
   001003-00-0531:  Adkins, Lawrence J. --> Kelley, Craig A.
   001003-00-0537:  Adkins, Lawrence J. --> Ward, Larry W.
   000801-00-0079:  Adkins, Lawrence J. --> Seidel, Sam
   000201-00-0016:  Adkins, Lawrence J. --> Cheung, Leland
   000201-00-0097:  Adkins, Lawrence J. --> Ward, Larry W.
   000201-00-0203:  Adkins, Lawrence J. --> Maher, David P.
   000201-00-0524:  Adkins, Lawrence J. --> Ward, Larry W.
   000201-00-0556:  Adkins, Lawrence J. --> Kelley, Craig A.
   000201-00-0604:  Adkins, Lawrence J. --> Ward, Larry W.
   001103-00-0321:  Adkins, Lawrence J. --> vanBeuzekom, Minka Y.
   001103-00-0352:  Adkins, Lawrence J. --> Leavitt, Neal W.
   001103-00-0469:  Adkins, Lawrence J. --> Cheung, Leland
   001103-00-0642:  Adkins, Lawrence J. --> Cheung, Leland
   001103-00-0954:  Adkins, Lawrence J. --> Ward, Larry W.
   000603-00-0398:  Adkins, Lawrence J. --> Flanagan, Mark F.
   001002-00-0204:  Adkins, Lawrence J. --> Ward, Larry W.
   001002-00-0589:  Adkins, Lawrence J. --> Glick, Silvia P.
   001002-00-0705:  Adkins, Lawrence J. --> Cheung, Leland
   000301-00-0703:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000802-00-0794:  Adkins, Lawrence J. --> vanBeuzekom, Minka Y.
   001101-00-0251:  Adkins, Lawrence J. --> EXHAUSTED PILE
   001101-00-0461:  Adkins, Lawrence J. --> EXHAUSTED PILE
   000401-00-0008:  Adkins, Lawrence J. --> EXHAUSTED PILE
   000401-00-0231:  Adkins, Lawrence J. --> Ward, Larry W.
   000401-00-0237:  Adkins, Lawrence J. --> EXHAUSTED PILE
   000401-00-0244:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000401-00-0253:  Adkins, Lawrence J. --> vanBeuzekom, Minka Y.
   000401-00-0283:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000401-00-0303:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000401-00-0319:  Adkins, Lawrence J. --> Glick, Silvia P.
   000401-00-0332:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000401-00-0333:  Adkins, Lawrence J. --> Flanagan, Mark F.
   000401-00-0341:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000401-00-0345:  Adkins, Lawrence J. --> Ward, Larry W.
   000401-00-0347:  Adkins, Lawrence J. --> EXHAUSTED PILE
   000401-00-0404:  Adkins, Lawrence J. --> EXHAUSTED PILE
   000401-00-0453:  Adkins, Lawrence J. --> Ward, Larry W.
   000401-00-0497:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000401-00-0505:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000401-00-0540:  Adkins, Lawrence J. --> EXHAUSTED PILE
   000401-00-0554:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000401-00-0562:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000401-00-0586:  Adkins, Lawrence J. --> Flanagan, Mark F.
   000401-00-0597:  Adkins, Lawrence J. --> EXHAUSTED PILE
   000401-00-0719:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000401-00-0726:  Adkins, Lawrence J. --> Kelley, Craig A.
   000401-00-0749:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000401-00-0769:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000401-00-0851:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000401-00-0943:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000401-00-0955:  Adkins, Lawrence J. --> Ward, Larry W.
   000401-00-1017:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000402-00-0032:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000402-00-0370:  Adkins, Lawrence J. --> Flanagan, Mark F.
   000402-00-0588:  Adkins, Lawrence J. --> Sullivan, Edward J.
   000402-00-0782:  Adkins, Lawrence J. --> Flanagan, Mark F.
   000602-00-0381:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000602-00-0667:  Adkins, Lawrence J. --> Stohlman, Jr., Thomas J.
   000501-00-0449:  Adkins, Lawrence J. --> vanBeuzekom, Minka Y.
   000501-00-0530:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000501-00-0767:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000501-00-0872:  Adkins, Lawrence J. --> Kelley, Craig A.
   000103-00-0898:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000403-00-0117:  Adkins, Lawrence J. --> Cheung, Leland
   000403-00-0186:  Adkins, Lawrence J. --> Marquardt, Charles J.
   000403-00-0255:  Adkins, Lawrence J. --> Ward, Larry W.
   000403-00-0281:  Adkins, Lawrence J. --> Kelley, Craig A.
   000902-00-0507:  Adkins, Lawrence J. --> Cheung, Leland
   000902-00-0543:  Adkins, Lawrence J. --> EXHAUSTED PILE
   000902-00-1049:  Adkins, Lawrence J. --> Kelley, Craig A.
   000603-00-0639:  Adkins, Lawrence J. --> Leavitt, Neal W.
   000703-00-0006:  Adkins, Lawrence J. --> Kelley, Craig A.
   000601-00-0900:  Adkins, Lawrence J. --> Seidel, Sam
   000201-00-0263:  Adkins, Lawrence J. --> Reeves, Kenneth E.
   000303-00-0108:  Adkins, Lawrence J. --> EXHAUSTED PILE
   000602-00-0073:  Adkins, Lawrence J. --> Marquardt, Charles J.
   000902-00-0699:  Adkins, Lawrence J. --> EXHAUSTED PILE
   001103-00-0368:  Adkins, Lawrence J. --> EXHAUSTED PILE
   000601-00-0385:  Adkins, Lawrence J. --> Leavitt, Neal W.
   000201-00-0179:  Adkins, Lawrence J. --> Glick, Silvia P.
   000201-00-0568:  Adkins, Lawrence J. --> Cheung, Leland
   001103-00-0219:  Adkins, Lawrence J. --> Cheung, Leland
   000701-00-0030:  Adkins, Lawrence J. --> Cheung, Leland
   000102-00-0495:  Adkins, Lawrence J. --> Flanagan, Mark F.
   000802-00-0224:  Adkins, Lawrence J. --> Cheung, Leland
   001101-00-0225:  Adkins, Lawrence J. --> Glick, Silvia P.
   000401-00-0472:  Adkins, Lawrence J. --> Cheung, Leland
   000402-00-0375:  Adkins, Lawrence J. --> Cheung, Leland
   000501-00-0445:  Adkins, Lawrence J. --> Glick, Silvia P.
   000302-00-0237:  Adkins, Lawrence J. --> Flanagan, Mark F.
   000902-00-0553:  Adkins, Lawrence J. --> Leavitt, Neal W.

   115 transfers.


*** COUNT 9 ***

   000502-00-0654:  Flanagan, Mark F. --> EXHAUSTED PILE
   000502-00-0953:  Flanagan, Mark F. --> EXHAUSTED PILE
   000202-00-0052:  Flanagan, Mark F. --> Cheung, Leland
   000601-00-0206:  Flanagan, Mark F. --> vanBeuzekom, Minka Y.
   000601-00-0484:  Flanagan, Mark F. --> Reeves, Kenneth E.
   000601-00-0903:  Flanagan, Mark F. --> Marquardt, Charles J.
   000101-00-0160:  Flanagan, Mark F. --> Glick, Silvia P.
   000101-00-0654:  Flanagan, Mark F. --> Sullivan, Edward J.
   000101-00-0669:  Flanagan, Mark F. --> Cheung, Leland
   000303-00-0286:  Flanagan, Mark F. --> Ward, Larry W.
   000303-00-0387:  Flanagan, Mark F. --> Cheung, Leland
   000901-00-0570:  Flanagan, Mark F. --> Leavitt, Neal W.
   000901-00-0985:  Flanagan, Mark F. --> Glick, Silvia P.
   000901-00-1117:  Flanagan, Mark F. --> Cheung, Leland
   000901-00-1128:  Flanagan, Mark F. --> Glick, Silvia P.
   000503-00-0202:  Flanagan, Mark F. --> Cheung, Leland
   000503-00-0247:  Flanagan, Mark F. --> EXHAUSTED PILE
   000503-00-0273:  Flanagan, Mark F. --> Leavitt, Neal W.
   000503-00-0490:  Flanagan, Mark F. --> Stohlman, Jr., Thomas J.
   000503-00-1176:  Flanagan, Mark F. --> Reeves, Kenneth E.
   001001-00-0034:  Flanagan, Mark F. --> Cheung, Leland
   001001-00-0217:  Flanagan, Mark F. --> Marquardt, Charles J.
   001001-00-0234:  Flanagan, Mark F. --> Stohlman, Jr., Thomas J.
   001001-00-0547:  Flanagan, Mark F. --> Glick, Silvia P.
   001003-00-0133:  Flanagan, Mark F. --> Maher, David P.
   001003-00-0262:  Flanagan, Mark F. --> Cheung, Leland
   001003-00-0523:  Flanagan, Mark F. --> Glick, Silvia P.
   000201-00-0173:  Flanagan, Mark F. --> Kelley, Craig A.
   000201-00-0531:  Flanagan, Mark F. --> Kelley, Craig A.
   000201-00-0634:  Flanagan, Mark F. --> Sullivan, Edward J.
   000201-00-0817:  Flanagan, Mark F. --> Cheung, Leland
   000201-00-0875:  Flanagan, Mark F. --> Marquardt, Charles J.
   001103-00-0658:  Flanagan, Mark F. --> EXHAUSTED PILE
   001103-00-0760:  Flanagan, Mark F. --> Maher, David P.
   001103-00-0844:  Flanagan, Mark F. --> Glick, Silvia P.
   000603-00-0203:  Flanagan, Mark F. --> EXHAUSTED PILE
   000603-00-0768:  Flanagan, Mark F. --> Kelley, Craig A.
   000603-00-0918:  Flanagan, Mark F. --> Marquardt, Charles J.
   000803-00-0022:  Flanagan, Mark F. --> Reeves, Kenneth E.
   000803-00-0061:  Flanagan, Mark F. --> Sullivan, Edward J.
   000803-00-0082:  Flanagan, Mark F. --> vanBeuzekom, Minka Y.
   001002-00-0245:  Flanagan, Mark F. --> Glick, Silvia P.
   000301-00-0021:  Flanagan, Mark F. --> Kelley, Craig A.
   000301-00-0154:  Flanagan, Mark F. --> vanBeuzekom, Minka Y.
   000301-00-0497:  Flanagan, Mark F. --> Glick, Silvia P.
   000301-00-0598:  Flanagan, Mark F. --> Cheung, Leland
   000301-00-0828:  Flanagan, Mark F. --> EXHAUSTED PILE
   000701-00-0470:  Flanagan, Mark F. --> vanBeuzekom, Minka Y.
   000701-00-0694:  Flanagan, Mark F. --> Glick, Silvia P.
   000802-00-0138:  Flanagan, Mark F. --> vanBeuzekom, Minka Y.
   000802-00-0244:  Flanagan, Mark F. --> Maher, David P.
   000802-00-0619:  Flanagan, Mark F. --> Leavitt, Neal W.
   000802-00-0626:  Flanagan, Mark F. --> Cheung, Leland
   000802-00-0633:  Flanagan, Mark F. --> Cheung, Leland
   000802-00-0754:  Flanagan, Mark F. --> vanBeuzekom, Minka Y.
   000802-00-0809:  Flanagan, Mark F. --> Seidel, Sam
   000802-00-0858:  Flanagan, Mark F. --> Reeves, Kenneth E.
   000802-00-0882:  Flanagan, Mark F. --> Stohlman, Jr., Thomas J.
   000702-00-0249:  Flanagan, Mark F. --> EXHAUSTED PILE
   001101-00-0107:  Flanagan, Mark F. --> EXHAUSTED PILE
   001101-00-0115:  Flanagan, Mark F. --> EXHAUSTED PILE
   001101-00-0168:  Flanagan, Mark F. --> Maher, David P.
   000401-00-0320:  Flanagan, Mark F. --> Marquardt, Charles J.
   000401-00-0463:  Flanagan, Mark F. --> Reeves, Kenneth E.
   000401-00-0813:  Flanagan, Mark F. --> Glick, Silvia P.
   000401-00-0887:  Flanagan, Mark F. --> Seidel, Sam
   000402-00-0005:  Flanagan, Mark F. --> Maher, David P.
   000402-00-0062:  Flanagan, Mark F. --> vanBeuzekom, Minka Y.
   000402-00-0109:  Flanagan, Mark F. --> EXHAUSTED PILE
   000402-00-0233:  Flanagan, Mark F. --> Reeves, Kenneth E.
   000402-00-0265:  Flanagan, Mark F. --> Cheung, Leland
   000402-00-0434:  Flanagan, Mark F. --> Ward, Larry W.
   000402-00-0654:  Flanagan, Mark F. --> EXHAUSTED PILE
   000402-00-0671:  Flanagan, Mark F. --> Glick, Silvia P.
   000402-00-0772:  Flanagan, Mark F. --> Reeves, Kenneth E.
   000602-00-0591:  Flanagan, Mark F. --> Reeves, Kenneth E.
   000602-00-0618:  Flanagan, Mark F. --> Glick, Silvia P.
   000602-00-0620:  Flanagan, Mark F. --> Ward, Larry W.
   000602-00-0664:  Flanagan, Mark F. --> EXHAUSTED PILE
   000501-00-0070:  Flanagan, Mark F. --> EXHAUSTED PILE
   000501-00-0091:  Flanagan, Mark F. --> EXHAUSTED PILE
   000501-00-0493:  Flanagan, Mark F. --> EXHAUSTED PILE
   000501-00-0495:  Flanagan, Mark F. --> EXHAUSTED PILE
   000501-00-0509:  Flanagan, Mark F. --> Cheung, Leland
   000501-00-0781:  Flanagan, Mark F. --> Cheung, Leland
   000501-00-0813:  Flanagan, Mark F. --> Sullivan, Edward J.
   000501-00-0820:  Flanagan, Mark F. --> Sullivan, Edward J.
   000501-00-1006:  Flanagan, Mark F. --> vanBeuzekom, Minka Y.
   000501-00-1027:  Flanagan, Mark F. --> Stohlman, Jr., Thomas J.
   000903-00-0118:  Flanagan, Mark F. --> Seidel, Sam
   000903-00-0161:  Flanagan, Mark F. --> EXHAUSTED PILE
   000103-00-0210:  Flanagan, Mark F. --> Reeves, Kenneth E.
   000103-00-0566:  Flanagan, Mark F. --> Glick, Silvia P.
   000103-00-0893:  Flanagan, Mark F. --> EXHAUSTED PILE
   000103-00-0905:  Flanagan, Mark F. --> Reeves, Kenneth E.
   000302-00-0428:  Flanagan, Mark F. --> Seidel, Sam
   000302-00-0461:  Flanagan, Mark F. --> EXHAUSTED PILE
   000302-00-0603:  Flanagan, Mark F. --> Seidel, Sam
   001102-00-0039:  Flanagan, Mark F. --> Glick, Silvia P.
   001102-00-0239:  Flanagan, Mark F. --> Glick, Silvia P.
   001102-00-1259:  Flanagan, Mark F. --> Ward, Larry W.
   000403-00-0129:  Flanagan, Mark F. --> Leavitt, Neal W.
   000902-00-0379:  Flanagan, Mark F. --> EXHAUSTED PILE
   000902-00-0484:  Flanagan, Mark F. --> Maher, David P.
   000902-00-0555:  Flanagan, Mark F. --> EXHAUSTED PILE
   000902-00-0569:  Flanagan, Mark F. --> EXHAUSTED PILE
   000902-00-0619:  Flanagan, Mark F. --> Glick, Silvia P.
   000101-00-0824:  Flanagan, Mark F. --> Glick, Silvia P.
   000301-00-0632:  Flanagan, Mark F. --> Sullivan, Edward J.
   000301-00-0672:  Flanagan, Mark F. --> EXHAUSTED PILE
   000101-00-0614:  Flanagan, Mark F. --> EXHAUSTED PILE
   000503-00-0934:  Flanagan, Mark F. --> Maher, David P.
   000402-00-0674:  Flanagan, Mark F. --> Ward, Larry W.
   001101-00-0131:  Flanagan, Mark F. --> Glick, Silvia P.
   000501-00-0999:  Flanagan, Mark F. --> Leavitt, Neal W.
   000101-00-0299:  Flanagan, Mark F. --> EXHAUSTED PILE
   000503-00-0772:  Flanagan, Mark F. --> EXHAUSTED PILE
   000103-00-0128:  Flanagan, Mark F. --> Glick, Silvia P.
   001003-00-0134:  Flanagan, Mark F. --> Glick, Silvia P.
   001101-00-0406:  Flanagan, Mark F. --> Glick, Silvia P.
   001101-00-0441:  Flanagan, Mark F. --> Reeves, Kenneth E.
   000401-00-0640:  Flanagan, Mark F. --> Glick, Silvia P.
   000103-00-0059:  Flanagan, Mark F. --> Kelley, Craig A.
   001002-00-0948:  Flanagan, Mark F. --> Kelley, Craig A.
   000503-00-0504:  Flanagan, Mark F. --> Glick, Silvia P.
   000603-00-0398:  Flanagan, Mark F. --> Sullivan, Edward J.
   000401-00-0333:  Flanagan, Mark F. --> Glick, Silvia P.
   000401-00-0586:  Flanagan, Mark F. --> Leavitt, Neal W.
   000402-00-0370:  Flanagan, Mark F. --> Sullivan, Edward J.
   000402-00-0782:  Flanagan, Mark F. --> Leavitt, Neal W.
   000102-00-0495:  Flanagan, Mark F. --> Glick, Silvia P.
   000302-00-0237:  Flanagan, Mark F. --> Cheung, Leland

   132 transfers.


*** COUNT 10 ***

   000502-00-0025:  Leavitt, Neal W. --> Ward, Larry W.
   000502-00-0126:  Leavitt, Neal W. --> EXHAUSTED PILE
   000502-00-0171:  Leavitt, Neal W. --> EXHAUSTED PILE
   000502-00-0997:  Leavitt, Neal W. --> Seidel, Sam
   000601-00-0079:  Leavitt, Neal W. --> vanBeuzekom, Minka Y.
   000601-00-0337:  Leavitt, Neal W. --> Seidel, Sam
   000601-00-0348:  Leavitt, Neal W. --> Cheung, Leland
   000601-00-0745:  Leavitt, Neal W. --> Maher, David P.
   000601-00-0749:  Leavitt, Neal W. --> Maher, David P.
   000601-00-0762:  Leavitt, Neal W. --> Kelley, Craig A.
   000601-00-0929:  Leavitt, Neal W. --> Seidel, Sam
   000601-00-0957:  Leavitt, Neal W. --> EXHAUSTED PILE
   000101-00-0690:  Leavitt, Neal W. --> Glick, Silvia P.
   000101-00-0970:  Leavitt, Neal W. --> Marquardt, Charles J.
   000303-00-0095:  Leavitt, Neal W. --> vanBeuzekom, Minka Y.
   000901-00-0060:  Leavitt, Neal W. --> Maher, David P.
   000901-00-0067:  Leavitt, Neal W. --> Maher, David P.
   000901-00-0114:  Leavitt, Neal W. --> Ward, Larry W.
   000901-00-0117:  Leavitt, Neal W. --> Cheung, Leland
   000901-00-1125:  Leavitt, Neal W. --> Ward, Larry W.
   000503-00-0122:  Leavitt, Neal W. --> Seidel, Sam
   000503-00-0392:  Leavitt, Neal W. --> Seidel, Sam
   000503-00-0675:  Leavitt, Neal W. --> Cheung, Leland
