ballotID,Precinct,Ballot Style,rank1,rank2,rank3
29677,Searsport,DEM Ballot Style 126,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
29685,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
29689,Searsport,DEM Ballot Style 126,skipped,skipped,skipped
29694,Searsport,DEM Ballot Style 126,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
29695,Searsport,DEM Ballot Style 126,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
29696,Searsport,DEM Ballot Style 126,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
29716,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Stanicki, Robyn M.",skipped
29717,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
29720,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
29728,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
29731,Searsport,DEM Ballot Style 126,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
29738,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
29751,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
29754,Searsport,DEM Ballot Style 126,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
29768,Searsport,DEM Ballot Style 126,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
29781,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
29786,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip",skipped,skipped
29789,Searsport,DEM Ballot Style 126,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip"
29795,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
29796,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
29798,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
29803,Searsport,DEM Ballot Style 126,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
29809,Searsport,DEM Ballot Style 126,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip"
29812,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Stanicki, Robyn M.",skipped
29815,Searsport,DEM Ballot Style 126,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip"
29816,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
29818,Searsport,DEM Ballot Style 126,"Pattavina, Charles F.",skipped,skipped
29819,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Stanicki, Robyn M.","Stanicki, Robyn M."
29826,Searsport,DEM Ballot Style 126,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
29830,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip",skipped,skipped
29834,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
29836,Searsport,DEM Ballot Style 126,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
29837,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
29841,Searsport,DEM Ballot Style 126,"Stanicki, Robyn M.",skipped,skipped
29843,Searsport,DEM Ballot Style 126,"Stanicki, Robyn M.",skipped,skipped
29847,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
29851,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Pattavina, Charles F.","Curry, Glenn Chip"
29853,Searsport,DEM Ballot Style 126,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip"
29860,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip",skipped,skipped
29869,Searsport,DEM Ballot Style 126,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
29870,Searsport,DEM Ballot Style 126,"Pattavina, Charles F.",skipped,skipped
29872,Searsport,DEM Ballot Style 126,skipped,skipped,skipped
29880,Searsport,DEM Ballot Style 126,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
29881,Searsport,DEM Ballot Style 126,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
29889,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
29890,Searsport,DEM Ballot Style 126,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip"
29893,Searsport,DEM Ballot Style 126,skipped,skipped,skipped
29899,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
29908,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
29910,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
29911,Searsport,DEM Ballot Style 126,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
29914,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
29916,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip",skipped,skipped
29918,Searsport,DEM Ballot Style 126,"Pattavina, Charles F.",skipped,skipped
29920,Searsport,DEM Ballot Style 126,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
29942,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
29948,Searsport,DEM Ballot Style 126,"Curry, Glenn Chip",skipped,skipped
29951,Searsport,DEM Ballot Style 126,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip"
29955,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
29959,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.",skipped
29960,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip",skipped,skipped
29967,Belfast All,DEM Ballot Style 39,skipped,skipped,skipped
29970,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
29972,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
29975,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
29980,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip",skipped,skipped
29983,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip",skipped
29984,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
29986,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
29994,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Stanicki, Robyn M.","Stanicki, Robyn M."
29997,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
29998,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30002,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Curry, Glenn Chip",skipped
30005,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
30010,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30015,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip",skipped,skipped
30017,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.",skipped
30023,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30025,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
30028,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30031,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30032,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30034,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
30037,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30043,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30044,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30051,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30054,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30055,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Curry, Glenn Chip","Curry, Glenn Chip"
30063,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30067,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.",skipped,skipped
30074,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip",skipped,skipped
30079,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30084,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.",skipped,skipped
30087,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30093,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30097,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.",skipped
30098,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30099,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30108,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
30111,Belfast All,DEM Ballot Style 39,skipped,skipped,skipped
30115,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30116,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30122,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip"
30123,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip",skipped,skipped
30128,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30130,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30134,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30136,Belfast All,DEM Ballot Style 39,skipped,skipped,skipped
30137,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip"
30140,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Curry, Glenn Chip","Curry, Glenn Chip"
30146,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip",skipped,skipped
30148,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
30151,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Curry, Glenn Chip",skipped
30161,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30169,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.",skipped,skipped
30177,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30179,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30180,Belfast All,DEM Ballot Style 39,skipped,skipped,skipped
30181,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
30195,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30200,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30202,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.",skipped,skipped
30204,Belfast All,DEM Ballot Style 39,skipped,skipped,skipped
30205,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip",skipped,skipped
30206,Belfast All,DEM Ballot Style 39,skipped,skipped,skipped
30210,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30219,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
30220,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip"
30229,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30232,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
30236,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Pattavina, Charles F.",skipped
30238,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip"
30240,Belfast All,DEM Ballot Style 39,skipped,skipped,skipped
30243,Belfast All,DEM Ballot Style 39,skipped,skipped,skipped
30247,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30251,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip",skipped,"Stanicki, Robyn M."
30256,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30258,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip",skipped
30263,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30267,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30268,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30271,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30279,Belfast All,DEM Ballot Style 39,skipped,skipped,"Stanicki, Robyn M."
30289,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30290,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30293,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip",skipped,skipped
30299,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.",skipped,skipped
30301,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30304,Belfast All,DEM Ballot Style 39,skipped,skipped,skipped
30309,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30317,Belfast All,DEM Ballot Style 39,skipped,skipped,skipped
30318,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30319,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30323,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30324,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.",skipped,skipped
30327,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
30331,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30335,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30342,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.",skipped
30347,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
30349,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.",skipped,skipped
30351,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30354,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30356,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip",skipped,skipped
30357,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip",skipped,skipped
30361,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30362,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30363,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip",skipped,skipped
30365,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.",skipped,skipped
30373,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip",skipped,skipped
30377,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30383,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30390,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30392,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30393,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.",skipped,skipped
30396,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip"
30402,Belfast All,DEM Ballot Style 39,skipped,skipped,skipped
30408,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30411,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
30416,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30421,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.",skipped
30425,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.",skipped,skipped
30427,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30429,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip",overvote
30430,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip"
30432,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30434,Belfast All,DEM Ballot Style 39,skipped,skipped,skipped
30436,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip"
30439,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30440,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
30445,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
30446,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30455,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30461,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30463,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
30465,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Pattavina, Charles F.",skipped
30466,Belfast All,DEM Ballot Style 39,skipped,skipped,skipped
30467,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.",skipped
30471,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30474,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30477,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30479,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
30480,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
30482,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
30486,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.",skipped
30493,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30494,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30496,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Curry, Glenn Chip",skipped
30499,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30501,Belfast All,DEM Ballot Style 39,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
30511,Belfast All,DEM Ballot Style 39,"Stanicki, Robyn M.","Pattavina, Charles F.",skipped
30513,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30516,Belfast All,DEM Ballot Style 39,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30517,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip",skipped,skipped
30521,Searsmont,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
30524,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.",skipped
30527,Searsmont,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip"
30529,Searsmont,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
30533,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30541,Searsmont,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip"
30542,Searsmont,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
30547,Searsmont,DEM Ballot Style 41,skipped,skipped,skipped
30548,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30550,Searsmont,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30551,Searsmont,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
30553,Searsmont,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30556,Searsmont,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip",overvote
30558,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip",skipped,skipped
30567,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30568,Searsmont,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
30569,Searsmont,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
30570,Searsmont,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30576,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30589,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.",skipped
30593,Searsmont,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.",skipped
30596,Searsmont,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
30597,Searsmont,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip"
30599,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30601,Searsmont,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
30606,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30610,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip",skipped,skipped
30614,Searsmont,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip",skipped
30625,Searsmont,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30626,Searsmont,DEM Ballot Style 41,"Pattavina, Charles F.",skipped,skipped
30627,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30629,Searsmont,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip"
30632,Searsmont,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F."
30635,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30636,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip",skipped,skipped
30637,Searsmont,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M."
30639,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30641,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30643,Searsmont,DEM Ballot Style 41,skipped,skipped,skipped
30646,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30649,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
30659,Searsmont,DEM Ballot Style 41,skipped,skipped,skipped
30674,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F."
30676,Searsmont,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M."
