ballotID,Precinct,Ballot Style,rank1,rank2,rank3
148871,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
148883,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148886,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148893,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
148902,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
148903,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
148908,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.",skipped,skipped
148909,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148911,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
148917,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
148925,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148926,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148930,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Crafts, Lydia V.",skipped
148931,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.",skipped
148934,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.",skipped,skipped
148935,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.",skipped
148937,Nobleboro W1,DEM Ballot Style 56,skipped,skipped,skipped
148939,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Pieh, Wendy",skipped
148941,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148951,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148953,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148956,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
148967,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148971,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
148973,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
148976,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148986,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
148987,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
148990,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
148991,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
148993,Nobleboro W1,DEM Ballot Style 56,skipped,skipped,skipped
149004,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
149015,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
149016,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149022,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149027,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
149032,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149033,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.",skipped
149038,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149040,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
149043,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
149045,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149047,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149054,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.",skipped,skipped
149057,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
149060,Nobleboro W1,DEM Ballot Style 56,skipped,skipped,skipped
149064,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
149067,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149068,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149072,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.",skipped,skipped
149081,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
149091,Nobleboro W1,DEM Ballot Style 56,skipped,skipped,skipped
149092,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149097,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Crafts, Lydia V.",skipped
149102,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy",skipped
149103,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy",skipped
149105,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149107,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
149112,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149113,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
149117,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149121,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149124,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
149136,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149151,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149152,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
149160,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
149164,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
149165,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
149172,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149174,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.",skipped,skipped
149178,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.",skipped,skipped
149180,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
149183,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
149186,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149197,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149199,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149204,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149205,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
149207,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
149210,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149216,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149218,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
149225,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.",skipped
149227,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
149229,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.",skipped
149238,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.",skipped
149241,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149243,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
149247,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149248,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy",skipped
149250,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149259,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149261,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149264,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
149277,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149287,Nobleboro W1,DEM Ballot Style 56,skipped,skipped,skipped
149289,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Pieh, Wendy","Pieh, Wendy"
149293,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149294,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.",skipped,skipped
149295,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149298,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.",skipped
149301,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
149309,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
149319,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
149321,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.",skipped
149323,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149325,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
149329,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149336,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
149339,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
149350,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149355,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped
149356,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149360,Damariscotta,DEM Ballot Style 105,"Levesque, David J.",skipped,skipped
149362,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
149366,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
149367,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
149368,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149370,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149375,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
149380,Damariscotta,DEM Ballot Style 105,"Levesque, David J.",skipped,skipped
149381,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149383,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149387,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149388,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
149389,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149393,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149394,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped
149395,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
149396,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149401,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
149405,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
149406,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149407,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149408,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149409,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149410,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy",skipped
149414,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149415,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.",skipped
149416,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
149421,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped
149424,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149425,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
149428,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149431,Damariscotta,DEM Ballot Style 105,"Levesque, David J.",skipped,skipped
149432,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped
149433,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149434,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.",skipped
149435,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
149436,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped
149441,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149442,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149445,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149446,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149450,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
149451,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149452,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149453,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149455,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
149459,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
149463,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149466,Damariscotta,DEM Ballot Style 105,skipped,skipped,skipped
149467,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149469,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
149471,Damariscotta,DEM Ballot Style 105,skipped,skipped,skipped
149472,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
149476,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
149482,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
149494,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149496,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149498,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149500,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149501,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
149502,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
149505,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149509,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149511,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149516,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149519,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
149520,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149523,Damariscotta,DEM Ballot Style 105,"Levesque, David J.",skipped,skipped
149524,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149527,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149531,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",overvote,skipped
149534,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149535,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped
149538,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149539,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
149540,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149541,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.",skipped
149544,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149547,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
149549,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped
149550,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149553,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
149554,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
149558,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
149560,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
149562,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped
149563,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149570,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149573,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
149576,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149579,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149582,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
149585,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149590,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149591,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149596,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149597,Damariscotta,DEM Ballot Style 105,skipped,skipped,skipped
149598,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
149600,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
149605,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149608,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
149609,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
149610,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Crafts, Lydia V.","Pieh, Wendy"
149611,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
149613,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
149616,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149617,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149619,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149624,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149625,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.",skipped
149626,Damariscotta,DEM Ballot Style 105,skipped,skipped,skipped
149627,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149630,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped
149639,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped
149640,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
149642,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149646,Damariscotta,DEM Ballot Style 105,overvote,"Pieh, Wendy","Levesque, David J."
149648,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149653,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
149659,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149662,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149667,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
149671,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
149674,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149675,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149677,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
149678,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149684,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.",skipped
149686,Damariscotta,DEM Ballot Style 105,"Levesque, David J.",skipped,skipped
149688,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149689,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149691,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149692,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
149694,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149697,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,"Pieh, Wendy"
149700,Damariscotta,DEM Ballot Style 105,"Levesque, David J.",skipped,skipped
149701,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
149705,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149708,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149709,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
149710,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
149711,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149713,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149718,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
149721,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149723,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149726,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149728,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149730,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149733,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
149737,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
149738,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.",skipped
149740,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
149741,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
149743,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149744,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped
149746,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped
149747,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
149748,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Crafts, Lydia V.","Crafts, Lydia V."
