"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"p16","V","7339","308","194","21","3","1","1","1","0","2","0","85","201","107","16","1","6","0","15","0","5","0","1","0","0","0","3","0","0","0","10","0","25","0","5","0","2","0","4","2","2","1","3","0","3","0","0","5","31","18","14","20","33","0","3","26","11","10","10","13","0","0","2","2","3","5","4","0","1","0","0","1","0","3","0","2","13","8","10","8","18","0","2","6","3","4","3","8","0","0","0","1","2","2","0","0","0","2","1","0","0","0","85","23","19","14","11","12","9","3","18","5","3","0","2","1","0","2","0","8","23","15","9","7","5","6","10","4","6","6","0","1","0","0","0","0","0","1"
"p16","V","7341","424","272","23","7","1","2","1","0","4","0","114","261","163","21","0","6","0","13","1","3","1","2","0","0","0","2","0","0","0","22","2","10","1","3","0","2","0","1","0","2","0","2","0","1","0","0","10","42","23","17","34","35","0","7","47","16","10","15","16","0","0","4","3","3","3","3","0","0","3","0","0","0","4","0","3","22","14","10","11","13","0","2","12","6","7","10","4","0","0","2","3","1","2","3","0","0","1","1","2","0","0","111","36","25","18","13","13","11","6","39","11","3","1","1","1","1","1","1","3","39","16","11","5","5","9","7","2","20","5","3","1","1","1","0","1","1","2"
"p16","V","7342","518","336","32","6","1","1","8","0","2","0","132","253","265","35","2","8","0","21","3","10","0","2","0","0","1","3","0","0","0","14","2","15","0","5","0","1","0","2","0","1","0","7","0","1","0","0","5","57","17","19","22","28","0","6","67","28","16","31","40","0","0","2","2","6","1","8","0","0","1","0","0","3","9","0","9","20","11","9","12","17","0","5","19","6","3","6","15","0","0","2","2","0","2","2","0","1","3","0","2","2","2","108","39","33","24","14","14","21","12","71","5","0","0","0","4","3","4","1","15","49","18","9","7","6","6","10","5","22","8","4","0","2","1","0","1","0","2"
"p16","V","7343","348","234","17","5","0","1","1","0","4","0","86","195","153","26","0","6","1","10","0","3","2","1","0","2","0","4","0","1","0","9","1","6","0","1","0","2","0","3","0","3","0","3","1","1","0","0","5","44","19","21","23","18","0","10","47","10","11","13","13","0","0","3","0","0","1","3","0","0","2","0","1","3","4","0","1","23","12","6","2","7","0","1","20","7","4","2","1","0","0","1","2","2","0","2","0","1","2","0","0","0","1","95","20","24","17","13","11","14","5","35","6","2","0","0","1","0","0","2","6","32","9","8","9","3","4","6","5","10","4","1","1","0","0","1","2","0","2"
"p16","V","7344","554","353","42","7","0","3","3","0","2","0","144","312","242","35","4","10","1","26","3","6","1","5","0","0","0","4","0","2","0","23","1","16","0","9","0","0","0","3","0","3","0","5","0","3","1","0","8","62","41","29","20","30","0","7","54","29","20","20","33","0","3","5","4","3","4","11","0","0","1","1","2","5","3","0","4","21","19","10","11","16","0","3","20","15","8","8","9","0","0","2","1","0","3","5","0","1","1","1","1","0","0","124","44","35","23","22","20","15","11","59","21","4","0","3","0","1","2","2","9","47","19","12","10","10","12","6","5","23","4","0","1","2","2","0","2","0","4"
"p16","V","7345","543","376","27","10","1","2","1","0","5","0","121","301","242","48","3","18","4","17","2","8","1","4","0","0","0","3","1","0","0","14","1","7","0","7","0","4","0","6","1","0","0","6","0","2","0","0","2","87","33","33","29","19","0","19","68","27","18","16","25","0","0","4","5","3","1","3","0","0","2","2","1","3","3","0","5","21","15","17","7","4","0","6","18","13","5","2","8","0","0","4","3","1","3","2","0","1","3","1","0","1","0","152","55","31","32","19","14","15","9","49","10","3","1","5","1","0","2","1","4","53","9","13","12","7","3","7","1","16","5","2","2","3","1","0","1","1","4"
"p16","V","7346","445","301","20","3","3","3","1","0","3","0","111","271","174","32","1","11","2","11","1","2","1","2","1","1","0","0","0","0","0","10","1","19","0","6","1","1","0","5","0","0","0","2","0","1","0","0","17","56","22","21","27","27","0","9","51","27","8","18","18","0","1","3","3","3","4","2","0","1","1","0","0","1","1","0","4","18","17","12","12","13","0","2","16","4","6","5","2","0","0","1","4","3","0","1","0","1","2","0","0","1","0","137","33","28","17","14","10","11","8","43","12","2","2","0","1","0","1","0","2","39","16","13","7","4","3","11","4","14","5","3","2","1","0","0","0","0","2"
"p16","V","7347","498","355","18","3","0","1","0","0","5","0","116","267","231","45","1","11","1","20","2","2","0","1","0","1","0","1","0","0","0","3","0","2","0","3","0","1","0","1","0","2","0","6","0","3","0","0","12","46","33","38","26","25","0","19","52","42","20","24","18","0","1","7","0","1","1","2","0","0","2","0","1","1","2","0","5","22","19","10","8","5","0","4","18","11","6","3","5","0","0","1","1","2","2","0","0","0","2","0","0","0","1","168","32","28","23","18","14","18","6","48","11","1","2","0","0","0","2","0","2","41","12","15","14","10","7","7","1","9","2","2","0","1","0","0","1","0","3"
"p16","V","7348","381","246","30","5","1","1","4","0","1","0","93","238","143","30","3","9","2","9","3","1","1","2","0","2","0","2","0","0","0","12","0","18","1","3","0","2","0","9","3","2","0","6","1","2","0","0","9","56","19","25","23","23","0","8","30","13","11","13","16","0","1","5","1","1","7","6","0","0","1","0","1","3","4","0","5","11","9","6","8","16","0","1","12","7","4","5","9","0","0","1","1","0","4","1","0","0","3","0","0","0","2","109","35","13","20","11","11","11","6","30","15","0","1","1","1","0","1","3","8","31","10","8","4","12","5","5","3","15","2","1","3","1","2","0","0","0","3"
"p16","V","7349","469","311","40","5","1","0","2","0","3","0","107","285","184","30","3","8","1","14","3","5","0","3","0","1","0","1","1","1","0","34","4","29","1","2","0","4","0","2","0","0","0","1","0","0","0","0","8","50","25","30","20","52","0","10","39","17","17","14","29","0","0","2","3","10","4","5","0","0","0","1","6","3","6","0","0","17","15","7","9","22","0","1","12","8","3","2","11","0","1","1","1","2","0","1","0","0","2","0","0","2","1","118","37","27","22","20","19","7","4","57","15","2","2","1","1","0","4","1","14","37","13","7","5","12","10","11","2","10","3","3","0","0","1","2","1","0","1"
"p16","V","7501","303","199","28","1","0","1","1","0","0","0","73","135","168","6","2","1","0","20","3","2","0","1","0","1","0","8","1","3","0","12","1","5","0","5","0","2","0","0","0","1","0","2","1","2","0","0","1","16","10","19","16","16","0","7","32","20","10","20","32","0","0","1","1","6","3","4","0","0","4","2","1","1","5","0","1","12","10","6","6","5","0","2","9","11","5","3","3","0","0","0","0","1","0","1","0","0","0","0","0","0","1","54","19","15","11","9","17","14","5","55","3","1","3","6","2","0","1","1","11","22","12","7","7","6","6","5","2","6","1","0","1","0","0","0","1","0","0"
"p16","V","7502","420","276","34","9","0","2","1","0","2","0","96","199","221","11","2","10","0","22","2","4","0","4","1","3","0","14","2","4","0","13","1","7","1","3","0","4","1","3","0","0","0","6","0","1","0","0","4","33","18","12","17","35","0","6","51","24","16","20","40","0","0","1","0","3","5","6","0","0","2","2","0","4","11","0","3","19","11","12","3","12","0","3","13","5","3","3","9","0","1","2","2","0","0","0","0","2","2","1","1","0","3","81","32","30","12","15","22","11","11","62","6","2","2","1","3","2","2","2","14","36","15","9","6","4","5","6","2","13","9","2","0","3","0","0","0","0","0"
"p16","V","7503","365","247","27","3","0","1","2","0","1","0","84","171","194","15","2","4","0","24","3","9","1","2","0","0","0","7","1","3","0","15","4","10","0","2","0","1","0","4","0","3","0","2","0","1","0","0","3","26","22","13","21","26","0","1","39","20","20","12","44","0","0","6","1","2","3","2","0","0","4","1","5","0","3","0","0","11","11","9","3","7","0","3","6","12","4","5","13","0","0","2","1","1","0","1","0","0","0","1","0","1","0","79","32","24","21","13","15","12","7","44","8","3","1","2","2","0","2","3","6","19","13","9","5","4","13","9","2","10","2","1","1","0","1","1","0","1","0"
"p16","V","7504","229","151","12","3","0","0","2","0","0","0","61","104","125","9","0","2","0","2","1","2","0","16","4","11","2","10","1","3","0","9","1","6","1","2","0","1","0","2","1","0","0","0","0","1","0","0","3","14","7","9","4","26","0","6","14","9","13","7","39","0","0","1","1","0","1","4","0","0","1","0","1","0","3","0","0","7","6","4","2","13","0","0","8","4","2","3","12","0","0","1","0","0","0","1","0","0","0","0","1","0","2","39","15","11","13","11","13","8","1","40","0","0","0","1","1","3","2","1","4","16","6","6","3","7","5","8","5","5","0","0","1","2","1","0","0","0","1"
"p16","V","7505","574","378","67","8","1","2","2","0","3","0","113","251","323","13","1","1","1","42","6","9","1","4","3","4","0","33","1","1","0","22","6","21","2","1","0","0","0","0","1","4","0","2","0","1","1","0","2","17","12","10","9","107","0","2","25","12","9","4","169","0","0","0","1","2","1","18","0","0","0","2","1","1","41","0","3","7","11","5","6","33","0","0","9","6","4","1","28","0","0","2","1","0","1","3","0","0","0","1","1","1","6","89","51","36","34","32","35","18","9","74","9","8","6","8","2","8","9","1","16","31","14","18","14","7","9","6","3","11","6","2","3","2","1","0","0","0","2"
"p16","V","7506","466","337","20","7","2","1","3","0","0","0","96","266","200","28","0","10","4","26","4","1","0","2","1","3","0","4","0","0","0","26","0","5","1","3","1","2","0","8","0","0","0","2","0","0","0","0","16","63","32","31","20","28","0","14","54","18","15","19","27","0","3","1","0","0","0","7","0","0","3","0","0","1","5","0","2","19","14","8","7","9","0","3","14","6","4","4","6","0","0","3","0","0","3","0","0","0","2","3","2","0","0","154","37","28","23","19","14","18","6","38","12","3","2","1","0","1","1","0","0","40","14","12","6","5","5","8","2","4","5","5","1","2","0","0","0","0","0"
"p16","V","7507","409","281","16","2","5","2","2","0","2","0","99","193","216","21","2","4","0","15","0","4","0","4","0","0","1","6","0","1","1","27","3","36","3","4","1","3","1","7","2","2","1","6","1","0","0","0","11","18","22","17","19","36","0","9","21","20","18","22","68","0","1","2","1","1","2","6","0","0","0","0","0","0","3","0","5","9","4","11","10","13","0","2","11","8","11","7","8","0","1","0","1","2","0","1","0","1","0","3","2","0","2","82","28","23","21","18","17","20","8","64","5","1","2","1","0","1","3","0","3","22","10","10","7","13","12","3","6","16","5","3","1","1","1","1","1","0","0"
"p16","V","7508","431","278","38","5","1","1","2","0","6","0","100","228","203","26","2","9","2","24","3","6","0","5","2","5","0","5","0","1","0","24","6","31","0","4","0","0","0","2","0","3","0","4","0","2","0","0","2","16","15","20","24","61","0","5","12","19","19","15","70","0","1","2","0","5","1","14","0","0","0","0","2","2","11","0","0","11","3","6","9","32","0","1","7","3","6","3","19","0","0","0","1","1","0","4","0","0","4","0","0","2","3","65","19","32","23","22","18","23","17","59","13","2","3","3","1","1","4","0","11","23","13","7","13","4","6","6","3","25","3","1","3","1","0","2","1","0","4"
"p16","V","7509","503","358","30","5","0","1","0","0","3","0","106","295","208","29","2","11","2","23","1","7","1","1","1","2","0","3","0","0","0","25","1","15","1","6","0","1","0","5","4","1","0","3","1","1","0","0","7","47","27","30","31","66","0","4","33","22","20","15","56","0","0","1","3","3","3","6","0","1","1","0","2","2","8","0","1","15","9","9","6","26","0","2","7","10","5","4","12","0","0","1","2","1","1","0","0","0","2","0","0","0","2","116","38","38","29","19","16","18","9","75","7","2","1","2","6","2","2","3","5","30","8","16","6","8","5","10","5","18","4","1","0","0","0","0","0","2","2"
"p16","V","7512","319","210","23","2","0","1","1","0","5","0","77","178","141","12","0","8","1","20","1","5","0","2","0","2","0","4","0","0","0","10","1","13","0","1","0","1","0","1","0","2","0","6","0","2","0","0","4","22","16","19","16","36","0","2","27","7","14","12","35","0","0","1","1","1","0","8","0","0","0","1","2","1","8","0","0","10","6","8","4","19","0","0","8","6","3","1","12","0","0","0","1","3","2","1","0","1","0","1","0","0","0","62","20","16","8","10","14","18","11","51","3","4","2","2","2","1","5","2","2","21","7","9","8","5","9","6","1","11","2","1","0","3","0","0","2","0","1"
"p16","V","7513","346","248","21","4","0","2","0","0","3","0","68","197","149","14","1","5","0","9","0","0","0","12","1","3","0","2","0","2","0","5","2","8","0","1","0","0","0","2","0","1","0","1","0","2","0","0","4","42","23","16","21","34","0","7","18","13","11","11","48","0","0","3","0","2","1","4","0","0","1","1","0","0","9","0","2","9","8","9","5","10","0","0","8","6","5","2","4","0","0","3","1","0","0","0","0","0","3","1","0","0","1","79","39","25","20","16","19","16","6","28","6","3","6","1","2","2","1","0","0","24","9","8","7","2","2","6","2","8","4","1","0","1","1","1","1","0","0"
"p16","V","7514","286","217","11","3","0","3","1","0","0","0","51","133","153","13","0","1","0","3","0","0","0","9","2","3","1","0","0","0","0","8","0","12","0","1","0","0","0","5","0","1","0","5","0","2","0","0","6","15","11","13","11","32","0","3","9","11","20","24","62","0","0","0","1","1","2","5","0","0","0","0","0","1","1","0","0","3","7","7","2","14","0","0","2","0","1","6","9","0","0","0","1","0","0","2","0","0","0","0","1","2","1","27","24","26","17","18","14","17","7","67","3","2","0","3","0","0","2","0","1","5","6","6","5","8","6","3","2","10","0","1","0","1","1","2","0","0","2"
"p16","V","7515","431","306","16","1","1","1","1","0","0","0","105","226","205","23","3","19","0","10","0","1","0","11","1","8","0","2","0","0","0","15","2","10","0","1","0","1","0","1","2","3","1","3","0","0","0","0","7","30","30","23","29","30","0","7","21","19","24","27","59","0","0","3","0","4","1","4","0","0","0","2","0","1","1","0","5","15","12","12","8","11","0","5","7","13","6","6","5","0","0","0","0","0","1","1","0","0","2","0","0","0","0","70","17","23","31","21","22","26","10","86","7","0","0","1","0","1","0","3","4","26","13","14","8","8","7","9","3","17","3","0","0","1","0","0","0","0","0"
"p16","V","7516","526","356","31","6","0","0","3","0","4","0","126","307","219","27","1","13","0","23","3","8","2","4","2","3","1","3","0","1","1","29","1","35","0","8","1","2","0","2","0","3","0","4","0","1","0","0","4","33","30","31","33","64","0","4","33","20","18","27","59","0","0","2","4","3","5","6","0","0","0","0","3","1","7","0","2","15","10","11","18","28","0","3","4","7","6","5","17","0","0","1","1","4","0","2","0","0","2","0","0","3","0","118","45","41","28","16","17","24","9","58","11","1","2","2","4","3","1","0","7","38","26","20","13","6","5","4","1","13","3","2","1","1","1","1","3","0","1"
"p16","V","7517","544","408","15","9","1","0","1","0","5","0","105","268","276","23","1","3","1","33","1","9","1","4","0","0","0","4","0","2","0","8","0","2","0","3","0","1","0","0","0","0","0","4","1","1","0","0","12","63","41","29","30","22","0","11","75","39","30","26","30","0","1","1","3","0","3","2","0","0","2","1","0","0","2","0","3","16","12","10","7","6","0","3","10","22","10","4","2","0","0","3","1","2","0","1","0","0","3","1","3","1","1","142","53","32","28","21","18","25","6","83","5","2","2","1","0","0","2","0","3","33","18","14","2","8","2","13","3","12","7","1","1","2","1","0","2","0","2"
"p16","V","7518","579","411","13","8","0","5","0","0","9","0","133","268","311","29","1","5","0","37","1","9","2","4","0","2","0","4","0","6","1","21","0","8","0","3","0","2","0","3","0","0","0","5","0","1","0","0","15","59","35","26","25","21","0","14","86","49","35","21","25","0","0","2","1","2","0","1","0","0","1","0","1","1","4","0","2","23","15","16","3","6","0","4","24","17","8","8","7","0","0","5","5","3","2","1","0","0","1","3","0","1","1","158","45","35","31","21","11","25","7","78","4","0","2","3","1","0","1","0","2","41","20","16","10","7","7","11","5","16","8","3","0","1","0","3","5","0","2"
"p16","V","7519","438","326","11","7","1","1","3","0","4","0","85","224","214","22","1","6","2","23","0","4","2","1","0","0","0","2","0","1","0","8","0","7","0","2","0","1","0","2","0","1","0","4","0","1","0","0","13","56","31","22","21","12","0","16","74","35","20","11","15","0","1","1","1","1","1","1","0","0","1","0","2","1","1","0","5","19","16","5","5","3","0","2","18","4","3","4","1","0","1","4","1","1","3","0","0","0","2","2","0","1","1","132","31","33","21","24","14","16","7","48","4","1","1","1","1","0","0","0","3","33","14","7","9","3","2","8","1","8","4","0","4","2","0","3","0","0","3"
"p16","V","7521","458","335","9","7","0","2","2","0","5","0","98","243","215","20","0","3","1","28","0","6","0","0","0","1","0","4","0","3","0","7","0","0","0","3","0","0","0","1","0","0","0","5","0","0","0","0","3","53","31","35","19","26","0","14","53","30","27","19","25","0","0","0","0","1","5","1","0","0","0","0","1","0","1","0","3","19","20","12","5","3","0","2","11","13","5","2","3","0","0","1","3","2","0","1","0","0","4","1","1","1","2","128","36","28","23","20","7","27","9","57","1","0","2","1","0","0","0","1","4","33","18","10","8","6","8","8","1","6","3","2","1","0","3","0","3","1","3"
"p16","V","7522","485","355","8","3","0","0","3","0","7","0","109","258","227","28","0","4","2","35","0","9","0","0","0","0","0","2","0","1","0","13","1","6","0","6","0","1","0","1","0","1","0","1","0","3","0","0","4","63","37","37","21","21","0","8","75","39","22","13","15","0","0","4","1","1","0","0","0","0","1","0","1","0","0","0","1","21","18","14","5","1","0","1","20","17","7","2","2","0","0","0","4","5","0","0","0","0","2","0","2","0","0","131","45","42","33","23","12","14","6","49","1","1","3","0","1","1","1","0","0","35","11","15","12","7","9","13","0","7","1","1","0","1","2","0","3","1","4"
"p16","V","7523","445","317","7","3","0","2","0","0","8","0","108","235","210","25","1","6","0","19","0","10","2","0","0","0","0","0","0","0","0","3","0","3","1","3","0","0","0","2","0","0","0","3","0","2","0","0","4","62","31","41","10","14","0","6","57","42","21","14","15","0","0","0","2","0","0","2","0","0","0","0","0","1","2","0","0","21","22","10","4","3","0","1","21","15","5","3","3","0","0","3","2","1","1","2","0","0","0","2","2","0","0","124","43","23","16","19","17","17","11","47","1","0","0","0","3","0","0","1","2","35","13","13","10","7","6","10","5","9","0","1","1","1","0","3","1","2","4"
"p16","V","7524","342","244","16","3","1","3","1","0","1","0","73","227","115","24","0","8","0","18","2","1","0","0","0","1","0","4","0","0","0","4","0","8","1","1","0","0","1","1","0","0","0","2","0","2","0","0","7","56","31","28","17","20","0","4","28","10","14","15","14","0","0","8","2","3","0","2","0","0","1","0","0","0","0","0","4","13","11","7","8","4","0","1","8","5","5","5","2","0","0","2","3","0","1","0","0","0","3","0","0","0","0","92","27","29","12","18","16","11","2","37","9","1","1","1","0","0","0","0","4","23","9","11","9","4","4","4","1","8","4","3","1","0","0","0","0","0","1"
"p16","V","7525","384","277","15","6","1","2","0","0","6","0","77","201","183","17","0","9","1","10","0","4","0","1","0","0","0","0","0","2","0","4","0","1","1","6","1","1","0","3","0","1","0","3","0","1","0","0","11","37","17","33","16","20","0","4","46","25","16","24","28","0","1","4","1","2","0","2","0","2","2","0","0","1","0","0","1","17","10","7","8","4","0","2","13","5","5","2","3","0","0","2","1","3","4","0","0","1","2","1","0","0","1","97","38","38","12","13","10","21","8","40","6","3","1","1","0","0","1","1","2","21","7","15","3","6","6","8","3","8","4","1","2","1","0","2","1","0","4"
"p16","V","7526","551","396","14","10","0","5","1","0","4","0","121","323","228","36","1","7","2","20","1","6","1","1","0","0","0","3","1","1","0","25","1","8","1","8","0","4","0","3","1","0","0","9","0","2","0","0","8","59","46","34","42","30","0","8","83","46","12","13","15","0","1","1","4","2","1","2","0","1","2","0","0","0","0","0","1","31","20","12","10","3","0","0","17","15","7","1","4","0","0","8","5","1","2","0","0","0","1","2","0","0","1","154","58","34","31","16","18","16","5","64","8","0","0","0","2","1","0","1","2","31","28","12","9","11","6","8","2","14","5","6","0","1","1","1","3","1","2"
"p16","V","7527","407","276","16","10","0","1","0","0","4","0","100","211","196","30","2","7","1","19","3","3","1","4","0","4","0","0","0","0","0","15","0","23","0","0","1","0","0","1","0","1","1","1","0","1","0","0","4","48","27","16","18","22","0","7","51","24","7","18","34","0","0","2","2","1","2","4","0","0","0","0","0","0","5","0","3","12","9","6","3","22","0","4","16","11","4","1","9","0","1","3","1","1","0","4","0","0","3","0","0","2","0","98","30","26","12","26","10","15","4","55","3","3","1","1","0","0","0","1","7","33","18","13","5","5","6","6","5","9","1","4","4","1","0","1","1","1","2"
"p16","V","7529","537","374","9","6","0","4","3","0","10","0","131","292","245","29","2","9","3","23","0","10","1","2","0","1","0","3","0","0","1","6","0","2","0","3","0","3","0","2","0","3","0","2","1","3","0","0","8","67","42","25","21","26","0","5","86","40","24","14","16","0","0","3","1","0","1","2","0","1","0","0","0","1","0","0","1","36","20","12","5","4","0","1","28","12","6","2","4","0","1","6","4","5","2","0","0","0","4","0","0","1","0","144","44","39","29","21","22","12","4","59","5","1","0","0","0","0","0","1","2","50","18","11","11","12","5","5","5","14","6","4","4","0","1","2","2","1","3"
"p16","V","7531","505","348","7","6","2","1","1","0","3","0","137","296","209","21","0","11","0","27","0","10","1","5","0","1","0","2","1","1","0","7","0","5","0","8","0","5","0","5","0","1","0","1","0","0","0","0","5","85","38","27","21","20","0","14","70","32","17","7","12","0","0","1","3","0","1","1","0","0","1","0","0","0","0","0","3","40","22","11","6","4","0","1","25","15","5","2","3","0","0","3","3","0","1","1","0","0","3","0","1","0","1","143","47","30","22","25","10","8","7","56","2","0","2","1","0","0","0","0","2","50","25","15","11","8","6","5","4","13","7","1","0","1","1","0","1","1","1"
"p16","V","7532","462","313","17","4","1","2","3","0","1","0","121","248","214","26","1","5","0","22","0","3","0","1","0","0","0","2","0","1","1","17","2","12","1","4","0","3","0","5","1","2","1","1","0","1","0","0","8","51","41","23","22","23","0","9","71","26","15","14","10","0","0","2","4","3","1","1","0","1","2","0","0","0","3","0","4","29","13","12","4","5","0","2","17","14","9","6","6","0","1","1","0","0","0","0","0","1","2","1","2","2","1","138","29","23","16","22","7","12","10","56","7","3","2","1","2","0","0","2","0","55","8","15","10","5","5","6","2","15","4","3","0","0","0","0","2","0","2"
"p16","V","7533","608","439","25","8","2","5","3","0","10","0","116","339","269","31","2","5","2","27","0","8","1","3","0","0","1","4","0","1","0","11","0","2","1","1","1","2","1","4","0","1","1","2","0","2","1","0","7","109","49","28","23","21","0","8","108","30","23","18","15","0","0","5","3","3","2","4","0","1","3","0","0","2","2","0","1","28","18","9","5","4","0","2","22","11","5","2","9","0","1","9","5","2","3","0","0","0","1","2","3","1","1","201","53","44","29","20","22","15","8","47","7","3","2","1","0","0","3","1","8","47","18","12","6","6","9","9","0","9","10","3","2","3","0","3","0","1","6"
"p16","V","7534","536","372","13","3","2","1","3","0","10","0","132","280","256","15","0","6","2","40","1","9","0","2","0","2","0","1","0","2","0","7","2","1","0","1","1","1","0","1","0","1","1","2","0","2","0","0","7","56","43","27","24","19","0","12","77","37","24","27","19","0","1","1","0","0","3","4","0","0","0","0","0","3","1","0","4","29","19","13","6","10","0","4","28","9","4","5","1","0","0","3","6","3","1","1","0","0","4","0","0","1","0","150","45","29","24","22","19","24","7","52","5","1","0","1","0","0","0","0","6","49","13","16","10","6","4","15","2","17","5","3","3","1","0","0","3","0","4"
"p16","V","7535","488","340","12","3","1","4","5","0","9","0","114","267","221","22","0","11","0","24","0","7","3","5","0","1","0","0","0","0","0","14","1","12","0","4","0","0","0","2","0","0","0","4","2","2","0","0","6","59","28","21","32","26","0","11","63","32","27","17","18","0","0","3","3","1","0","1","0","0","2","1","0","0","1","0","4","26","13","14","4","13","0","1","19","6","4","4","6","0","0","4","1","3","5","0","0","0","5","2","0","2","0","142","32","39","14","22","11","10","7","63","6","2","1","0","0","0","1","0","2","37","11","20","8","9","7","7","3","12","8","2","3","1","1","0","1","1","5"
"p16","V","7536","530","386","12","6","1","0","2","0","8","0","115","302","228","19","0","4","1","29","2","8","1","5","0","0","0","4","0","1","0","8","0","1","0","2","0","0","0","1","0","0","0","2","0","1","0","0","8","77","26","30","44","31","0","11","67","31","21","9","31","0","0","2","0","5","1","2","0","0","1","0","1","0","0","0","1","21","22","12","5","8","0","1","16","19","6","0","4","0","0","1","3","0","2","1","0","1","4","1","3","1","0","156","40","25","22","17","15","17","6","88","4","1","1","1","0","0","1","0","4","37","18","15","13","5","3","12","2","10","4","2","2","1","1","2","1","0","4"
"p16","V","7537","451","318","9","8","1","0","2","0","3","0","110","246","205","17","0","5","2","31","0","11","1","3","0","1","0","1","0","0","0","4","0","1","0","4","0","1","0","2","0","2","0","4","1","0","0","0","6","74","33","25","20","16","0","5","61","20","18","22","18","0","0","1","0","3","3","0","0","0","0","1","1","0","0","0","2","14","14","14","7","3","0","4","25","15","6","3","3","0","1","3","3","4","0","0","0","0","1","1","0","1","0","129","47","24","15","16","13","18","4","52","5","0","0","0","0","2","0","0","2","30","16","14","5","2","11","11","4","17","5","1","2","1","1","1","0","2","1"
"p16","V","7538","483","364","10","1","1","1","3","0","7","0","96","274","209","22","1","7","2","25","0","8","2","4","0","1","1","4","0","0","0","16","1","0","0","3","0","4","0","4","0","1","0","1","1","0","0","0","7","59","46","36","32","21","0","12","63","34","18","16","20","0","0","0","1","2","1","3","0","0","1","0","0","1","1","0","2","19","20","7","6","4","0","2","16","13","5","2","0","0","0","3","1","2","1","1","0","0","1","1","1","0","2","122","44","32","28","16","24","17","3","78","2","0","0","2","2","0","1","0","3","30","14","8","8","5","12","7","0","12","2","3","2","0","2","1","0","0","3"
"p16","V","7539","551","393","8","2","1","1","1","0","7","0","138","307","244","33","0","5","0","31","0","9","1","2","0","1","0","1","0","0","0","21","0","2","0","2","0","0","0","2","0","0","1","2","0","2","0","0","11","83","51","43","17","14","0","6","64","47","33","5","19","0","1","2","1","2","0","1","0","0","0","0","0","0","1","0","2","33","26","7","8","1","0","2","25","18","9","4","3","0","1","0","1","2","0","0","0","0","3","1","0","3","1","146","53","37","40","22","16","23","8","48","3","0","2","0","0","0","1","0","2","47","22","17","12","9","4","12","1","14","2","1","2","2","0","0","1","0","4"
"p16","V","7541","479","332","6","3","1","1","0","0","10","0","126","268","211","30","0","7","0","24","0","8","1","2","0","1","0","3","0","0","0","15","0","7","0","2","0","0","0","3","0","4","0","6","0","0","0","0","4","59","35","40","21","15","0","9","64","46","15","10","14","0","1","3","0","0","0","1","0","0","1","0","0","0","0","0","2","29","25","12","6","6","0","2","27","10","3","2","2","0","0","1","1","2","2","3","0","0","4","1","1","0","0","129","30","33","31","24","15","16","8","46","4","1","0","0","0","0","0","0","1","48","10","11","11","8","11","14","1","12","2","3","1","0","3","0","2","0","4"
"p16","V","7542","500","360","7","4","3","2","2","0","11","0","111","286","214","32","0","10","0","28","0","10","3","2","0","1","0","1","0","0","1","6","0","2","0","3","0","1","0","1","0","0","0","2","0","1","1","0","5","55","45","35","27","21","0","12","66","37","21","20","16","0","0","2","0","3","1","0","0","0","0","0","1","0","0","0","0","32","21","16","5","2","0","0","20","6","7","2","0","0","1","3","1","6","1","4","0","0","2","0","1","2","1","141","38","36","30","20","20","13","5","57","4","0","0","1","0","0","0","0","2","42","18","12","6","6","5","10","4","8","6","1","1","0","0","3","3","0","8"
