record #,timestamp,county code,zip,Registered,Primary,Ballot,Biden defeats Trump,Bloomberg defeats Trump,Buttigieg defeats Trump,Gabbard defeats Trump,Klobuchar defeats Trump,Sanders defeats Trump,Steyer defeats Trump,Warren defeats Trump,1st choice,2nd choice,3rd choice,4th choice,5th choice,6th choice,7th choice,Ranked choice voting,LDPV,Gender,Age ,<50 / 50+,Race ,Party Affiliation,Ideology,2016 vote,Education,Income,Martial status,Child < 18,Religion,Evangelical,Union HH,Military HH,LGBTQ HH,Urbanicity,Region,weight
285100XXXX,2/25/2020 22:14,47027,38551,1,5,2,0,25,0,9,0,25,0,0,2,9,,,,,,5,1,1,52,2,3,4,6,5,1,1,2,2,4,1,2,2,2,3,3,0.807961723
147100XXXX,2/25/2020 22:11,47029,37821,1,4,,20,40,4,2,5,60,30,4,,,,,,,,,2,2,31,1,3,1,3,1,1,1,2,2,3,1,1,2,2,3,3,0.630920158
161810XXXX,2/26/2020 11:34,47031,37355,1,7,1,6,0,0,0,5,5,0,0,,,,,,,,,2,2,46,1,3,1,2,1,3,1,3,1,1,1,2,2,2,3,3,0.647561373
175310XXXX,2/26/2020 11:33,47037,37115,2,,,,,,,,,,,,,,,,,,,2,2,18,1,1,2,4,4,1,1,1,2,4,2,2,2,2,2,3,0.767880689
884100XXXX,2/25/2020 22:17,47037,37072,1,6,2,0,40,0,0,20,0,0,0,4,5,2,7,1,3,9,4,1,2,52,2,3,3,3,1,3,3,2,2,4,2,1,2,2,2,3,0.750664219
142210XXXX,2/26/2020 11:30,47037,37211,1,6,2,90,70,75,50,70,50,50,70,1,8,3,5,7,2,6,2,1,2,34,1,3,2,5,2,3,1,2,2,1,2,2,2,2,2,3,0.630920158
160310XXXX,2/26/2020 11:31,47037,37211,1,6,1,60,50,10,0,10,50,25,65,,,,,,,,,2,2,58,2,3,3,2,1,3,1,1,2,1,1,2,2,2,2,3,0.750664219
199810XXXX,2/26/2020 11:32,47037,37208,3,,,,,,,,,,,,,,,,,,,2,2,22,1,2,2,1,4,2,1,1,2,4,2,2,2,2,3,3,0.781752262
608100XXXX,2/26/2020 13:26,47043,37029,1,6,1,50,60,50,0,50,20,0,20,,,,,,,,,2,1,53,2,3,1,3,1,3,3,2,2,1,2,2,2,2,3,3,0.807961723
509100XXXX,2/25/2020 22:16,47045,38024,1,6,2,0,0,50,0,0,50,0,0,3,6,1,8,2,5,7,1,1,1,56,2,3,2,3,2,1,1,2,2,4,2,2,2,1,3,3,0.807961723
182710XXXX,2/26/2020 11:34,47049,38556,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,63,2,3,1,1,1,3,1,2,2,1,1,2,2,2,3,3,0.807961723
144210XXXX,2/26/2020 11:30,47059,37745,1,6,1,0,25,0,0,25,20,20,10,,,,,,,,,2,2,69,2,3,1,1,1,2,3,2,2,1,1,2,2,2,2,3,0.789827415
136210XXXX,2/26/2020 11:30,47065,37407,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,2,71,2,3,3,2,1,3,2,3,2,1,1,2,2,2,1,3,0.789827415
963100XXXX,2/25/2020 22:21,47065,37412,2,,,,,,,,,,,,,,,,,,,2,1,48,1,3,4,6,4,1,1,1,2,4,2,2,2,2,3,3,0.616342712
107310XXXX,2/25/2020 22:20,47065,37421,1,6,2,85,75,90,40,70,90,40,90,8,3,6,1,7,5,9,2,1,1,42,1,4,2,5,2,3,2,2,1,4,2,2,2,2,1,3,1.358234487
213310XXXX,2/26/2020 12:41,47065,37411,1,3,,0,0,0,0,0,0,0,0,,,,,,,,,2,1,50,2,2,4,6,5,3,2,2,2,4,2,2,2,2,2,3,1.301256306
103510XXXX,2/25/2020 22:20,47079,38242,2,,,,,,,,,,,,,,,,,,,2,2,59,2,3,4,3,4,2,2,2,2,3,2,2,2,2,2,3,0.750664219
128010XXXX,2/26/2020 11:29,47089,37760,2,,,,,,,,,,,,,,,,,,,2,2,20,1,3,4,6,5,2,1,2,1,1,1,2,2,2,2,3,0.630920158
156110XXXX,2/26/2020 11:29,47093,37923,1,4,,30,30,25,0,25,30,0,20,,,,,,,,,2,2,34,1,2,2,5,2,3,1,2,1,3,1,2,2,2,1,3,0.781752262
104100XXXX,2/25/2020 22:36,47093,37920,2,,,,,,,,,,,,,,,,,,,2,1,39,1,3,2,3,4,2,1,3,1,3,2,2,2,2,2,3,0.616342712
112910XXXX,2/25/2020 22:20,47113,38305,2,,,,,,,,,,,,,,,,,,,2,2,22,1,2,2,4,2,2,3,1,2,2,2,2,1,1,2,3,0.781752262
123910XXXX,2/25/2020 22:19,47113,38305,1,6,2,0,0,0,0,0,100,0,50,6,8,9,,,,,1,1,2,29,1,3,3,2,4,2,1,2,1,1,1,2,2,2,2,3,0.630920158
168510XXXX,2/26/2020 11:33,47113,38305,1,3,,0,15,6,0,0,0,0,10,,,,,,,,,2,2,31,1,3,1,3,1,2,1,1,1,3,1,2,2,2,2,3,0.630920158
217910XXXX,2/26/2020 12:41,47113,38313,2,,,,,,,,,,,,,,,,,,,2,1,57,2,3,3,3,4,1,1,3,2,1,1,2,2,2,3,3,0.807961723
308100XXXX,2/25/2020 23:05,47115,37347,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,74,2,3,1,1,4,3,2,2,2,1,1,2,2,2,2,3,0.67613288
981000XXXX,2/25/2020 22:35,47121,37322,1,4,,0,0,0,0,0,30,0,0,,,,,,,,,2,1,39,1,3,1,2,4,3,3,2,1,4,2,1,2,2,1,3,0.616342712
163110XXXX,2/26/2020 11:33,47125,37040,1,5,1,0,0,0,0,0,0,0,0,,,,,,,,,2,2,42,1,1,3,3,1,2,1,3,1,3,2,2,2,2,2,3,0.83118053
602100XXXX,2/25/2020 22:18,47125,37040,1,6,2,0,100,0,0,0,0,0,0,2,5,7,8,3,9,,5,1,1,30,1,2,2,3,2,3,2,2,1,1,2,2,2,2,2,3,0.965410792
458100XXXX,2/25/2020 22:16,47141,38506,1,6,1,15,30,30,0,0,25,0,0,,,,,,,,,2,2,55,2,3,1,1,1,3,3,3,1,1,1,2,2,2,2,3,0.750664219
127910XXXX,2/26/2020 11:29,47145,37840,1,5,2,50,50,50,50,50,50,50,50,9,,,,,,,,1,2,33,1,3,2,6,2,2,1,1,1,4,2,2,2,1,3,3,0.630920158
157910XXXX,2/26/2020 11:31,47147,37049,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,2,31,1,3,1,3,1,2,1,3,1,1,3,2,2,2,3,3,0.630920158
595100XXXX,2/26/2020 11:51,47147,37172,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,55,2,3,1,2,1,1,1,1,2,4,2,2,2,2,2,3,0.807961723
221100XXXX,2/25/2020 22:14,47149,37086,2,,,,,,,,,,,,,,,,,,,2,2,29,1,3,1,6,4,1,1,1,2,3,3,2,2,2,3,3,0.630920158
160910XXXX,2/26/2020 11:31,47149,37167,1,6,2,90,10,0,0,2,95,5,25,6,2,1,8,7,5,4,1,1,1,40,1,2,2,4,4,2,2,1,1,4,2,2,2,2,2,3,0.730263431
419100XXXX,2/25/2020 22:16,47155,37862,1,7,2,50,50,60,40,50,60,40,60,3,6,8,5,2,7,1,2,1,2,37,1,3,2,5,2,3,3,2,1,1,2,2,2,2,2,3,0.647561373
216710XXXX,2/26/2020 12:41,47155,37876,1,6,1,5,0,0,0,0,20,0,0,,,,,,,,,2,1,31,1,3,1,2,1,3,2,2,1,4,2,2,2,2,2,3,1.029281718
724100XXXX,2/25/2020 22:17,47157,38134,2,,,,,,,,,,,,,,,,,,,2,2,31,1,2,3,6,4,1,3,1,2,4,2,2,2,2,1,3,0.781752262
748100XXXX,2/25/2020 22:19,47157,38109,1,4,,30,70,40,50,60,75,50,45,,,,,,,,,2,2,27,1,2,2,4,2,1,1,2,1,3,2,2,2,2,1,3,0.781752262
110710XXXX,2/25/2020 22:23,47157,38141,1,5,1,20,20,1,5,10,3,1,10,,,,,,,,,2,2,54,2,3,1,3,1,2,2,3,2,3,2,2,2,1,2,3,0.750664219
168310XXXX,2/26/2020 11:33,47157,38053,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,35,1,3,4,3,4,1,1,1,2,4,2,2,2,2,2,3,0.616342712
821000XXXX,2/25/2020 22:33,47157,38109,1,1,,100,100,100,100,100,100,0,100,,,,,,,,,2,1,34,1,2,2,5,3,2,1,2,1,1,1,2,2,2,1,3,0.965410792
244100XXXX,2/25/2020 22:57,47157,38125,1,5,2,10,10,30,10,10,10,10,10,6,1,2,7,3,4,8,4,1,1,40,1,2,2,2,4,2,2,1,2,1,1,2,2,2,2,3,0.730263431
492100XXXX,2/25/2020 22:16,47159,38569,1,7,1,0,0,0,0,0,0,0,0,,,,,,,,,2,2,68,2,3,1,3,1,3,2,2,2,1,2,2,2,2,3,3,0.789827415
184100XXXX,2/25/2020 22:49,47165,37022,2,,,,,,,,,,,,,,,,,,,2,1,70,2,1,1,1,1,2,2,2,2,4,2,2,2,2,3,3,1.848139645
388100XXXX,2/25/2020 23:50,47177,37357,1,3,,1,1,5,0,0,10,0,5,,,,,,,,,2,1,53,2,3,1,1,1,2,2,2,1,3,1,2,2,2,3,3,0.807961723
118610XXXX,2/25/2020 22:24,47179,37615,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,63,2,3,1,1,1,1,1,2,1,1,1,2,2,2,2,3,0.807961723
144610XXXX,2/26/2020 11:29,47187,37064,1,7,2,50,60,50,0,20,60,0,20,6,3,1,2,8,5,7,4,1,2,54,2,3,2,5,2,1,3,1,2,4,2,2,2,1,2,3,0.750664219
110910XXXX,2/25/2020 22:23,48005,75980,1,2,,10,10,2,2,2,10,2,2,,,,,,,,,2,2,57,2,3,4,3,4,3,1,3,2,1,1,2,2,2,3,3,0.750664219
567100XXXX,2/26/2020 11:45,48015,77474,1,5,1,60,60,35,40,42,30,45,42,,,,,,,,,2,1,34,1,3,1,3,1,2,1,1,2,1,1,2,2,2,2,3,1.029281718
780100XXXX,2/25/2020 22:19,48027,76502,1,3,,1,1,1,1,1,1,1,1,,,,,,,,,2,2,35,1,1,1,2,1,1,2,2,1,2,3,2,2,2,2,3,0.83118053
116710XXXX,2/25/2020 22:23,48027,76549,1,6,2,60,60,60,30,60,70,60,75,8,6,7,5,3,1,2,2,1,2,57,2,3,3,5,2,3,2,1,2,1,2,2,2,1,2,3,0.750664219
138710XXXX,2/26/2020 11:30,48027,76543,1,5,2,90,30,45,50,50,90,10,75,1,6,8,2,7,3,5,2,1,2,30,1,2,2,5,2,2,1,2,1,3,2,2,2,2,1,3,0.781752262
867100XXXX,2/25/2020 22:16,48029,78242,1,6,2,50,50,0,0,0,0,0,0,2,1,6,7,9,,,1,1,2,45,1,1,2,1,2,2,2,2,2,3,1,2,2,2,1,3,0.83118053
139410XXXX,2/26/2020 11:30,48029,78222,1,6,2,5,5,5,5,0,10,10,80,8,6,1,2,5,9,,2,1,2,46,1,1,2,3,2,3,1,1,1,4,2,2,2,2,1,3,0.83118053
172010XXXX,2/26/2020 11:33,48029,78223,1,4,,0,0,0,0,0,100,0,0,,,,,,,,,2,2,26,1,1,2,6,4,1,1,1,1,4,2,2,2,1,1,3,0.767880689
126210XXXX,2/26/2020 9:33,48029,78237,1,7,2,100,100,100,5,100,100,100,100,2,6,8,3,1,7,5,1,1,1,66,2,1,2,5,2,2,1,1,2,2,2,2,1,1,1,3,1.848139645
212100XXXX,2/25/2020 22:52,48029,78223,2,,,,,,,,,,,,,,,,,,,2,1,21,1,1,2,6,2,2,1,1,2,2,2,2,2,2,2,3,1.232402347
366100XXXX,2/25/2020 23:31,48029,78245,1,5,2,50,20,0,0,0,100,0,50,6,8,1,3,2,5,9,1,1,1,62,2,1,2,2,4,2,3,2,2,2,2,2,1,2,2,3,0.624475369
114100XXXX,2/25/2020 22:10,48029,78239,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,2,51,2,3,1,1,1,3,1,1,2,1,1,2,2,2,2,3,0.750664219
741100XXXX,2/25/2020 22:19,48029,78239,1,6,2,100,70,50,50,50,65,50,50,1,2,6,9,,,,2,1,2,32,1,2,2,4,4,1,1,1,1,1,2,2,2,1,1,3,0.781752262
110110XXXX,2/25/2020 22:23,48029,78254,2,,,,,,,,,,,,,,,,,,,2,2,52,2,3,2,4,4,3,3,2,2,1,1,2,1,2,2,3,0.750664219
113610XXXX,2/25/2020 22:20,48029,78249,1,7,3,0,0,0,0,0,0,0,0,,,,,,,,,2,2,40,1,3,3,3,2,3,3,2,1,4,2,2,2,2,2,3,0.647561373
149810XXXX,2/26/2020 11:31,48029,78216,1,7,2,30,24,20,10,10,80,5,75,8,6,9,,,,,1,1,2,24,1,3,2,4,4,3,2,2,2,1,2,2,2,2,1,3,0.630920158
192910XXXX,2/26/2020 11:32,48029,78240,1,4,,85,0,50,0,30,85,0,50,,,,,,,,,2,2,44,1,3,1,3,4,3,2,3,2,1,1,2,2,2,1,3,0.647561373
404100XXXX,2/26/2020 0:04,48029,78229,1,6,1,25,30,0,0,0,30,0,0,,,,,,,,,2,2,56,2,3,1,2,1,3,3,2,1,2,2,2,1,2,2,3,0.750664219
556100XXXX,2/25/2020 22:18,48029,78109,1,2,,100,100,100,100,30,100,100,20,,,,,,,,,2,1,23,1,3,1,1,3,1,1,1,2,4,2,2,2,2,1,3,1.029281718
900100XXXX,2/25/2020 22:09,48029,78209,1,7,1,100,100,100,100,100,100,100,100,,,,,,,,,2,1,36,1,3,3,3,3,3,3,2,1,1,2,2,2,2,1,3,0.616342712
227100XXXX,2/25/2020 22:54,48029,78246,1,5,3,25,40,30,5,50,1,35,1,,,,,,,,,2,1,21,1,3,1,3,1,2,2,1,2,3,2,2,1,2,3,3,1.029281718
172310XXXX,2/26/2020 11:33,48037,75559,1,3,,50,50,75,50,50,50,50,50,,,,,,,,,2,1,42,1,3,3,3,2,2,1,1,2,4,2,2,2,1,3,3,0.616342712
633100XXXX,2/25/2020 22:18,48039,77584,1,2,,50,50,50,50,50,50,50,50,,,,,,,,,2,2,25,1,4,2,3,4,2,2,1,2,2,2,2,1,1,2,3,0.53893458
861100XXXX,2/25/2020 22:19,48039,77584,1,6,2,0,0,0,0,0,34,0,100,8,9,,,,,,3,1,2,29,1,4,2,1,2,3,3,1,2,4,2,2,2,2,2,3,0.53893458
781000XXXX,2/25/2020 22:08,48039,77584,1,4,,0,5,2,0,0,0,0,7,,,,,,,,,2,1,69,2,3,1,3,4,3,3,3,2,2,2,2,2,2,2,3,0.67613288
216610XXXX,2/26/2020 12:41,48041,77802,1,4,,0,0,0,0,0,0,0,0,,,,,,,,,2,2,75,2,3,1,2,4,1,1,1,2,3,2,2,2,2,1,3,0.789827415
303100XXXX,2/25/2020 22:52,48041,77840,1,5,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,39,1,3,1,3,1,2,2,2,2,3,1,2,1,2,2,3,0.616342712
589100XXXX,2/26/2020 11:49,48043,79831,3,,,,,,,,,,,,,,,,,,,2,1,64,2,2,3,2,4,2,1,3,1,4,2,2,2,2,3,3,1.301256306
159410XXXX,2/26/2020 11:31,48053,78654,1,7,3,10,10,10,5,10,100,10,50,,,,,,,,,2,2,60,2,3,3,3,2,3,3,3,2,1,1,2,2,2,3,3,0.750664219
215510XXXX,2/26/2020 12:41,48055,78644,2,,,,,,,,,,,,,,,,,,,2,1,35,1,3,3,6,4,1,1,1,1,3,2,2,2,2,3,3,0.616342712
205110XXXX,2/26/2020 11:32,48073,75766,1,3,,0,0,0,0,0,0,0,0,,,,,,,,,2,2,37,1,3,1,6,4,1,1,3,1,4,3,2,2,2,3,3,0.647561373
442100XXXX,2/26/2020 11:32,48083,76834,1,6,1,0,0,20,0,0,0,0,20,,,,,,,,,2,1,56,2,3,1,2,1,1,1,3,2,3,3,2,2,2,3,3,0.807961723
558100XXXX,2/25/2020 22:18,48085,75035,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,2,55,2,3,1,3,1,3,3,2,2,1,2,2,2,2,2,3,0.750664219
136810XXXX,2/26/2020 11:30,48085,75024,1,3,,10,10,10,10,10,10,30,10,,,,,,,,,2,2,39,1,4,1,2,1,2,3,2,1,1,1,2,2,2,2,3,0.750282786
125510XXXX,2/25/2020 22:46,48085,75070,1,7,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,67,2,3,1,1,1,2,3,2,2,3,1,2,2,2,2,3,0.67613288
397100XXXX,2/26/2020 0:00,48085,75070,1,7,1,35,40,40,40,0,0,40,35,,,,,,,,,2,1,59,2,3,1,2,1,3,2,2,2,1,1,2,2,2,2,3,0.807961723
986100XXXX,2/25/2020 22:21,48091,78130,1,6,1,30,45,40,0,5,60,3,54,,,,,,,,,2,1,48,1,3,1,3,1,3,3,2,2,4,2,1,1,1,2,3,0.616342712
401100XXXX,2/26/2020 0:03,48097,76240,1,6,1,15,10,5,0,0,0,35,0,,,,,,,,,2,1,75,2,3,3,2,1,2,3,2,2,1,1,2,1,2,3,3,0.67613288
328100XXXX,2/25/2020 23:08,48099,76522,1,6,2,80,60,0,0,0,80,0,0,1,6,2,9,,,,5,1,1,30,1,2,2,3,5,2,3,1,2,3,3,2,1,2,3,3,0.965410792
178910XXXX,2/26/2020 11:32,48099,76522,1,3,,0,0,0,0,0,0,0,0,,,,,,,,,2,2,44,1,3,3,3,1,2,1,1,2,4,2,2,2,1,3,3,0.647561373
606100XXXX,2/25/2020 22:18,48111,79022,1,4,,50,0,0,0,0,50,0,0,,,,,,,,,2,2,57,2,1,3,3,3,2,2,2,2,3,1,2,2,2,3,3,2.199029494
613100XXXX,2/25/2020 22:18,48113,75040,3,,,,,,,,,,,,,,,,,,,2,1,36,1,1,3,1,2,3,1,2,3,2,1,2,2,1,2,3,1.304161943
911000XXXX,2/25/2020 22:08,48113,75050,1,6,1,0,100,0,0,0,0,0,0,,,,,,,,,2,2,26,1,1,1,3,1,2,2,2,1,3,1,2,2,2,1,3,0.767880689
263100XXXX,2/25/2020 22:14,48113,75243,1,2,,100,25,20,0,10,10,15,5,,,,,,,,,2,2,37,1,1,3,4,2,2,2,2,1,2,2,2,2,2,1,3,0.83118053
384100XXXX,2/25/2020 22:15,48113,75116,1,2,,20,50,0,0,0,30,0,0,,,,,,,,,2,2,33,1,1,2,4,2,2,2,2,1,3,2,2,2,2,2,3,0.767880689
976100XXXX,2/25/2020 22:20,48113,75217,1,8,,,,,,,,,,,,,,,,,,2,2,21,1,1,2,5,2,2,1,1,1,4,2,2,2,2,1,3,0.767880689
193710XXXX,2/26/2020 11:32,48113,75218,3,,,,,,,,,,,,,,,,,,,2,2,28,1,1,2,3,5,1,1,2,1,2,3,2,2,2,1,3,0.767880689
172910XXXX,2/26/2020 11:33,48113,75229,2,,,,,,,,,,,,,,,,,,,2,1,32,1,1,2,4,4,3,1,1,2,4,2,2,2,2,2,3,1.232402347
220100XXXX,2/25/2020 22:14,48113,75210,1,6,2,0,0,10,20,10,10,0,50,8,5,4,7,6,2,3,1,1,2,39,1,3,2,3,2,3,3,3,1,2,2,2,1,2,1,3,0.647561373
305100XXXX,2/25/2020 22:14,48113,75204,1,6,2,65,50,50,40,40,60,0,40,1,3,2,6,9,,,2,1,2,30,1,3,2,3,2,3,2,1,2,1,2,2,2,2,1,3,0.630920158
108410XXXX,2/25/2020 22:20,48113,75287,1,6,2,100,100,0,0,0,100,0,0,1,6,8,2,3,5,7,1,1,2,35,1,2,2,2,2,3,3,2,2,3,2,2,2,2,2,3,1.026332677
118110XXXX,2/25/2020 22:25,48113,75234,1,6,2,10,26,10,0,5,100,0,30,6,2,8,9,,,,5,1,1,59,2,3,2,5,2,1,1,3,2,3,1,2,2,2,2,3,0.807961723
123710XXXX,2/25/2020 22:36,48113,75287,1,4,,35,49,20,15,40,51,10,40,,,,,,,,,2,1,74,2,3,3,4,2,3,1,3,2,4,2,2,1,2,2,3,0.67613288
137110XXXX,2/26/2020 11:30,48113,75243,1,6,2,25,10,60,26,55,75,90,35,2,7,8,3,6,5,1,2,1,1,32,1,2,2,5,2,1,2,1,2,2,2,2,2,2,1,3,0.965410792
198910XXXX,2/26/2020 11:31,48113,75019,1,7,1,0,0,0,0,0,5,0,0,,,,,,,,,2,1,69,2,3,1,1,1,3,2,3,2,3,2,2,2,2,2,3,0.67613288
171000XXXX,2/25/2020 22:23,48113,75098,1,5,1,0,20,0,0,0,0,20,0,,,,,,,,,2,1,47,1,1,1,2,1,1,3,2,1,4,2,2,1,2,1,3,1.304161943
731000XXXX,2/25/2020 22:31,48113,75287,1,6,2,70,75,70,30,45,70,50,35,6,1,2,3,8,5,7,1,1,1,49,1,2,2,4,2,3,2,2,2,1,2,2,2,2,1,3,0.730263431
109100XXXX,2/25/2020 22:37,48113,75243,1,5,2,50,60,50,50,40,70,50,50,6,2,1,8,7,3,5,2,1,1,38,1,3,2,3,2,3,2,2,1,1,1,2,2,2,1,3,0.616342712
636100XXXX,2/25/2020 22:18,48121,75007,1,6,2,0,100,100,0,100,50,0,50,3,4,5,2,8,6,7,4,1,2,39,1,3,3,3,4,2,3,2,1,4,2,2,2,1,2,3,0.647561373
786100XXXX,2/25/2020 22:19,48121,75077,1,6,2,50,25,2,0,2,100,0,52,6,1,8,2,7,3,5,2,1,1,38,1,2,2,5,2,3,3,2,1,4,2,2,2,2,2,3,0.730263431
134910XXXX,2/26/2020 11:29,48135,79763,1,6,1,20,20,0,0,0,10,0,10,,,,,,,,,2,2,63,2,3,3,3,1,1,2,2,2,2,2,2,2,2,2,3,0.750664219
491100XXXX,2/25/2020 22:16,48139,75165,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,2,72,2,3,1,2,1,2,1,3,2,1,2,2,2,2,3,3,0.789827415
208810XXXX,2/26/2020 12:40,48141,79938,1,7,2,5,50,0,0,10,15,10,10,2,6,1,3,8,7,4,1,1,1,40,1,1,3,4,3,3,2,2,1,2,1,1,2,2,1,3,1.304161943
136100XXXX,2/25/2020 22:42,48141,79912,1,6,1,20,10,10,10,10,10,20,10,,,,,,,,,2,1,32,1,1,2,5,1,2,2,2,1,2,1,1,2,1,1,3,1.232402347
154610XXXX,2/26/2020 11:31,48141,79935,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,40,1,3,1,1,1,2,1,2,1,3,2,2,1,2,2,3,0.616342712
170710XXXX,2/26/2020 11:33,48141,79902,1,6,2,100,100,0,0,25,50,25,25,1,2,5,6,8,7,9,2,1,1,53,2,3,2,4,2,3,2,3,2,4,2,2,2,2,1,3,0.807961723
186010XXXX,2/26/2020 11:32,48143,76401,2,,,,,,,,,,,,,,,,,,,2,2,66,2,3,1,2,4,2,1,2,2,1,1,2,2,2,3,3,0.789827415
202610XXXX,2/26/2020 11:32,48147,75418,1,7,2,40,1,40,2,3,70,5,70,6,8,3,1,9,,,1,1,2,32,1,3,2,4,2,2,2,2,1,4,2,2,2,2,3,3,0.630920158
193110XXXX,2/26/2020 11:32,48157,77494,1,3,,0,80,0,0,5,0,5,0,,,,,,,,,2,2,34,1,1,2,3,4,3,3,2,2,2,1,2,2,2,2,3,0.767880689
638100XXXX,2/25/2020 22:18,48157,77459,1,4,,5,5,5,30,5,40,5,5,,,,,,,,,2,2,19,1,3,2,3,1,2,1,1,2,3,2,2,2,2,2,3,0.630920158
142310XXXX,2/26/2020 11:30,48157,77494,1,5,1,0,10,0,0,0,0,0,0,,,,,,,,,2,2,34,1,3,1,1,1,3,3,2,1,4,3,2,2,2,2,3,0.630920158
253100XXXX,2/25/2020 22:58,48157,77494,1,6,1,5,45,25,0,0,33,0,10,,,,,,,,,2,1,58,2,3,1,2,1,3,3,2,2,2,2,2,2,2,2,3,0.807961723
556100XXXX,2/26/2020 11:45,48157,77489,1,6,2,50,30,10,10,10,50,10,20,6,1,2,9,,,,3,1,1,56,2,2,2,4,2,3,3,2,1,1,1,2,2,2,2,3,1.301256306
130710XXXX,2/26/2020 11:29,48161,75840,1,6,1,0,60,0,0,0,30,50,0,,,,,,,,,2,2,68,2,3,1,1,3,2,1,3,2,4,2,2,2,2,3,3,0.789827415
127110XXXX,2/26/2020 11:29,48167,77550,1,6,3,50,50,0,0,0,75,50,0,,,,,,,,,2,1,57,2,1,3,3,3,3,3,1,2,4,2,2,2,2,2,3,0.624475369
382100XXXX,2/25/2020 22:15,48167,77510,2,,,,,,,,,,,,,,,,,,,2,2,37,1,3,1,6,4,1,1,1,1,3,2,2,2,2,3,3,0.647561373
127100XXXX,2/25/2020 22:11,48167,77546,1,3,,45,40,35,10,10,49,10,45,,,,,,,,,2,1,33,1,3,3,2,4,3,2,2,1,2,2,2,2,2,2,3,1.029281718
766100XXXX,2/25/2020 22:19,48167,77551,1,6,2,100,60,100,25,70,100,60,100,3,1,6,8,7,5,2,3,1,1,53,2,3,2,4,2,3,2,2,2,4,2,2,1,1,2,3,0.807961723
122110XXXX,2/25/2020 22:29,48167,77563,1,7,2,60,40,0,0,0,0,0,0,1,2,3,7,8,6,5,3,1,1,76,2,3,2,4,2,1,1,2,2,2,2,2,2,2,3,3,0.67613288
354100XXXX,2/25/2020 23:21,48167,77573,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,55,2,3,1,1,1,2,3,2,2,1,1,2,2,2,2,3,0.807961723
548100XXXX,2/26/2020 11:44,48181,75020,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,64,2,3,1,2,1,1,1,2,2,1,1,2,1,2,3,3,0.807961723
443100XXXX,2/26/2020 11:36,48187,78154,1,5,1,0,3,0,0,0,4,0,0,,,,,,,,,2,1,54,2,3,1,3,1,3,3,3,2,4,2,2,2,2,2,3,0.807961723
517100XXXX,2/25/2020 22:16,48201,77449,1,2,,10,10,30,25,10,5,25,5,,,,,,,,,2,2,25,1,1,1,2,1,3,2,2,1,2,1,2,2,2,2,3,0.767880689
545100XXXX,2/25/2020 22:19,48201,77084,2,,,,,,,,,,,,,,,,,,,2,2,39,1,1,2,3,4,1,2,2,1,3,1,2,2,2,1,3,0.83118053
734100XXXX,2/25/2020 22:19,48201,77083,1,6,2,80,100,50,50,50,80,50,50,2,1,6,8,5,4,7,2,1,2,31,1,1,2,5,4,2,2,1,1,2,1,2,2,2,1,3,0.767880689
799100XXXX,2/25/2020 22:19,48201,77066,1,6,2,50,50,60,60,60,100,70,80,6,5,8,7,3,4,1,2,1,2,18,1,1,2,4,4,2,1,1,2,4,3,2,2,1,2,3,0.767880689
870100XXXX,2/25/2020 22:16,48201,77015,3,,,,,,,,,,,,,,,,,,,2,1,18,1,6,4,5,2,3,3,2,2,2,2,2,2,2,1,3,0.999525317
340100XXXX,2/25/2020 22:15,48201,77032,1,7,1,10,15,20,15,5,10,20,5,,,,,,,,,2,2,54,2,3,1,3,1,1,1,3,1,4,1,2,2,2,2,3,0.750664219
478100XXXX,2/25/2020 22:16,48201,77379,1,6,2,5,10,0,10,0,15,0,10,3,5,6,2,7,8,4,2,1,2,19,1,3,2,3,5,1,1,1,1,4,2,2,2,1,2,3,0.630920158
500100XXXX,2/25/2020 22:16,48201,77520,1,1,,25,75,0,50,0,50,0,50,,,,,,,,,2,2,47,1,3,1,3,4,1,1,3,2,1,1,2,2,1,2,3,0.647561373
519100XXXX,2/25/2020 22:16,48201,77094,2,,,,,,,,,,,,,,,,,,,2,2,33,1,3,4,3,4,3,1,1,1,3,1,2,1,2,2,3,0.630920158
712100XXXX,2/25/2020 22:17,48201,77072,3,,,,,,,,,,,,,,,,,,,2,2,30,1,2,2,2,2,3,1,1,2,3,1,2,2,2,1,3,0.781752262
755100XXXX,2/25/2020 22:19,48201,77029,1,5,2,69,44,14,2,20,100,45,23,6,2,7,9,,,,1,1,2,39,1,2,2,5,2,2,1,1,1,1,1,2,2,2,1,3,1.026332677
