"srprec,C,20","tract,C,20","block,C,20","blkreg,N,7,0","srtotreg,N,7,0","pctsrprec,N,6,2","blktotreg,N,7,0","pctblk,N,6,2"
7862,21500,5005,164,847,19.36,164,100
7863,21500,1008,170,838,20.29,170,100
7863,21500,1010,56,838,6.68,56,100
7863,21500,2000,14,838,1.67,14,100
7863,21500,2001,144,838,17.18,144,100
7863,21500,2003,136,838,16.23,136,100
7863,21500,2006,125,838,14.92,125,100
7863,25300,4009,193,838,23.03,193,100
7864,21500,2004,116,753,15.41,116,100
7864,21500,2009,145,753,19.26,145,100
7864,21500,3002,114,753,15.14,114,100
7864,21500,3006,24,753,3.19,24,100
7864,21500,4000,137,753,18.19,137,100
7864,21500,4003,70,753,9.3,70,100
7864,21500,4004,147,753,19.52,147,100
7865,21500,2007,142,776,18.3,142,100
7865,21500,3000,108,776,13.92,108,100
7865,21500,3003,141,776,18.17,141,100
7865,21500,3005,53,776,6.83,53,100
7865,21800,1000,34,776,4.38,34,100
7865,21800,1002,120,776,15.46,120,100
7865,21800,1003,178,776,22.94,178,100
7866,21700,1000,143,760,18.82,204,70.1
7866,21700,1002,19,760,2.5,19,100
7866,21700,1007,21,760,2.76,21,100
7866,21700,1009,124,760,16.32,124,100
7866,21700,1010,195,760,25.66,195,100
7866,21700,1011,163,760,21.45,163,100
7866,21700,1013,68,760,8.95,68,100
7866,21700,1014,27,760,3.55,27,100
7867,21700,2000,40,850,4.71,40,100
7867,21700,2001,22,850,2.59,22,100
7867,21700,2002,27,850,3.18,27,100
7867,21700,2003,44,850,5.18,44,100
7867,21700,2004,113,850,13.29,113,100
7867,21700,2005,86,850,10.12,86,100
7867,21700,2006,57,850,6.71,57,100
7867,21700,2007,57,850,6.71,57,100
7867,21700,2009,56,850,6.59,56,100
7867,21700,2010,55,850,6.47,55,100
7867,21700,2013,57,850,6.71,57,100
7867,21700,3010,155,850,18.24,155,100
7867,21700,3011,2,850,0.24,2,100
7867,21700,3014,38,850,4.47,38,100
7867,21700,3015,41,850,4.82,41,100
7868,21600,2015,9,783,1.15,261,3.45
7868,21700,3001,100,783,12.77,100,100
7868,21700,3003,87,783,11.11,87,100
7868,21700,3006,67,783,8.56,67,100
7868,21700,3007,114,783,14.56,114,100
7868,21700,3009,230,783,29.37,230,100
7868,21700,3013,42,783,5.36,42,100
7868,21700,3016,94,783,12.01,94,100
7868,21700,3017,40,783,5.11,40,100
7869,21700,3008,13,799,1.63,13,100
7869,21700,3018,47,799,5.88,47,100
7869,21800,1004,159,799,19.9,159,100
7869,21800,1005,158,799,19.77,158,100
7869,21800,1006,91,799,11.39,91,100
7869,21800,1007,78,799,9.76,78,100
7869,21800,2003,123,799,15.39,123,100
7869,21800,2004,130,799,16.27,130,100
7871,21700,2014,34,834,4.08,34,100
7871,21700,2015,19,834,2.28,19,100
7871,21700,2016,29,834,3.48,29,100
7871,21700,2017,17,834,2.04,17,100
7871,25500,2005,8,834,0.96,8,100
7871,25500,2012,1,834,0.12,1,100
7871,30700,2004,102,834,12.23,102,100
7871,30700,2005,37,834,4.44,37,100
7871,30700,2006,54,834,6.47,54,100
7871,30700,2007,60,834,7.19,60,100
7871,31100,1003,1,834,0.12,1,100
7871,31100,1004,45,834,5.4,45,100
7871,31100,1010,99,834,11.87,99,100
7871,31100,1013,153,834,18.35,153,100
7871,31100,1015,60,834,7.19,60,100
7871,31100,1020,12,834,1.44,12,100
7871,31100,5000,103,834,12.35,103,100
7872,21800,3003,67,850,7.88,67,100
7872,21800,3004,100,850,11.76,100,100
7872,21800,4000,54,850,6.35,54,100
7872,21800,4001,111,850,13.06,111,100
7872,21800,4002,94,850,11.06,94,100
7872,21800,4003,27,850,3.18,27,100
7872,21800,4004,41,850,4.82,41,100
7872,21800,4005,26,850,3.06,26,100
7872,21800,4007,100,850,11.76,100,100
7872,21800,4008,25,850,2.94,25,100
7872,21800,4009,44,850,5.18,44,100
7872,21800,4011,32,850,3.76,32,100
7872,21800,4012,44,850,5.18,44,100
7872,21800,4013,85,850,10,85,100
7873,21800,2001,72,849,8.48,72,100
7873,21800,2002,104,849,12.25,104,100
7873,21800,2005,18,849,2.12,18,100
7873,21800,2007,57,849,6.71,57,100
7873,21800,2008,93,849,10.95,93,100
7873,21800,2009,51,849,6.01,51,100
7873,21800,2010,101,849,11.9,101,100
7873,21800,2011,8,849,0.94,8,100
7873,21800,3000,59,849,6.95,59,100
7873,21800,3001,75,849,8.83,75,100
7873,21800,3002,49,849,5.77,49,100
7873,21800,3005,79,849,9.31,79,100
7873,21800,3006,83,849,9.78,83,100
7874,25500,1000,37,439,8.43,37,100
7874,25500,1001,50,439,11.39,50,100
7874,25500,1002,18,439,4.1,18,100
7874,25500,1003,69,439,15.72,69,100
7874,25500,1005,107,439,24.37,107,100
7874,25500,1006,50,439,11.39,50,100
7874,25500,1007,25,439,5.69,25,100
7874,25500,1008,18,439,4.1,18,100
7874,25500,1012,36,439,8.2,36,100
7874,25500,1013,29,439,6.61,29,100
7875,25401,1007,71,538,13.2,71,100
7875,25401,3002,139,538,25.84,139,100
7875,25403,1001,68,538,12.64,68,100
7875,25403,1003,45,538,8.36,45,100
7875,25403,1012,123,538,22.86,123,100
7875,25403,1013,74,538,13.75,74,100
7875,25500,1004,18,538,3.35,18,100
7901,20100,1016,16,948,1.69,16,100
7901,20100,1023,2,948,0.21,2,100
7901,20100,1024,17,948,1.79,17,100
7901,20100,2000,176,948,18.57,176,100
7901,20100,2002,120,948,12.66,120,100
7901,20100,2004,100,948,10.55,100,100
7901,20100,2005,92,948,9.7,92,100
7901,20100,2007,70,948,7.38,70,100
7901,20100,3000,69,948,7.28,69,100
7901,20100,3001,121,948,12.76,121,100
7901,20100,3002,119,948,12.55,119,100
7901,20100,3003,46,948,4.85,46,100
7902,17700,1031,5,854,0.59,5,100
7902,17700,1040,2,854,0.23,2,100
7902,17700,1041,1,854,0.12,1,100
7902,17700,1049,2,854,0.23,2,100
7902,17700,2032,19,854,2.22,19,100
7902,17700,2034,5,854,0.59,5,100
7902,17700,2035,14,854,1.64,14,100
7902,17700,2036,16,854,1.87,16,100
7902,17700,2037,109,854,12.76,109,100
7902,17700,2038,97,854,11.36,97,100
7902,17700,2039,73,854,8.55,73,100
7902,17700,2040,7,854,0.82,7,100
7902,20100,3004,102,854,11.94,102,100
7902,20100,3005,19,854,2.22,19,100
7902,20100,4000,383,854,44.85,383,100
7903,20100,2006,125,807,15.49,125,100
7903,20100,4001,178,807,22.06,178,100
7903,20100,4002,108,807,13.38,108,100
7903,20100,4003,129,807,15.99,129,100
7903,20100,4004,48,807,5.95,48,100
7903,20100,4005,84,807,10.41,84,100
7903,20100,4006,32,807,3.97,32,100
7903,20100,4007,103,807,12.76,103,100
7904,17700,2043,5,798,0.63,5,100
7904,20800,1000,95,798,11.9,95,100
7904,20800,1001,116,798,14.54,116,100
7904,20800,1002,92,798,11.53,92,100
7904,20800,1003,81,798,10.15,81,100
7904,20800,1004,85,798,10.65,85,100
7904,20800,1005,103,798,12.91,103,100
7904,20800,1006,51,798,6.39,51,100
7904,22801,1006,81,798,10.15,81,100
7904,22801,1007,89,798,11.15,89,100
7905,17700,1046,71,779,9.11,71,100
7905,17700,1047,2,779,0.26,2,100
7905,17700,1048,42,779,5.39,42,100
7905,17700,2041,52,779,6.68,52,100
7905,17700,2045,6,779,0.77,6,100
7905,22801,1001,54,779,6.93,54,100
7905,22801,1002,75,779,9.63,75,100
7905,22801,1003,1,779,0.13,1,100
7905,22801,1004,41,779,5.26,41,100
7905,22801,1005,25,779,3.21,25,100
7905,22801,1011,60,779,7.7,60,100
7905,22801,1012,2,779,0.26,2,100
7905,22801,1013,20,779,2.57,20,100
7905,22801,1018,21,779,2.7,21,100
7905,22801,1019,132,779,16.94,132,100
7905,22801,1020,9,779,1.16,9,100
7905,22801,2002,105,779,13.48,105,100
7905,22801,2003,29,779,3.72,29,100
7905,22801,2004,32,779,4.11,32,100
7906,20800,2000,162,730,22.19,162,100
7906,20800,2001,139,730,19.04,139,100
7906,20800,2002,111,730,15.21,111,100
7906,20800,2003,189,730,25.89,189,100
7906,20800,2004,104,730,14.25,104,100
7906,22801,1008,25,730,3.42,25,100
7907,20800,2005,151,872,17.32,151,100
7907,20800,3000,75,872,8.6,75,100
7907,20800,3001,102,872,11.7,102,100
7907,20800,3002,135,872,15.48,135,100
7907,20800,3003,113,872,12.96,113,100
7907,22801,3001,73,872,8.37,73,100
7907,22801,3002,41,872,4.7,41,100
7907,22801,3003,182,872,20.87,182,100
7908,20800,3004,156,915,17.05,156,100
7908,20800,3005,135,915,14.75,135,100
7908,20800,4000,199,915,21.75,199,100
7908,20800,4001,189,915,20.66,189,100
7908,20800,4002,78,915,8.52,78,100
7908,20800,4006,158,915,17.27,158,100
7909,22801,2005,120,700,17.14,120,100
7909,22801,3004,134,700,19.14,134,100
7909,22801,3005,116,700,16.57,116,100
7909,22801,3006,170,700,24.29,170,100
7909,22801,3007,160,700,22.86,160,100
7911,22801,2006,117,815,14.36,117,100
7911,22801,2007,162,815,19.88,162,100
7911,22801,2008,139,815,17.06,139,100
7911,22801,2009,117,815,14.36,117,100
7911,22802,2004,127,815,15.58,127,100
7911,22802,2005,153,815,18.77,153,100
7912,20800,4003,64,846,7.57,64,100
7912,20800,4004,102,846,12.06,102,100
7912,20800,4005,135,846,15.96,135,100
7912,20900,1000,153,846,18.09,153,100
7912,20900,1001,94,846,11.11,94,100
7912,20900,4000,80,846,9.46,80,100
7912,22803,1003,218,846,25.77,218,100
7913,22803,1000,68,788,8.63,68,100
7913,22803,1001,118,788,14.97,118,100
7913,22803,1002,128,788,16.24,128,100
7913,22803,1004,182,788,23.1,182,100
7913,22803,1005,97,788,12.31,97,100
7913,22803,1006,86,788,10.91,86,100
7913,22803,1007,109,788,13.83,109,100
7914,22803,2002,149,807,18.46,149,100
7914,22803,2003,126,807,15.61,126,100
7914,22803,2004,119,807,14.75,119,100
7914,22803,3002,123,807,15.24,123,100
7914,22803,3003,160,807,19.83,160,100
7914,22803,3004,130,807,16.11,130,100
7915,22802,2009,1,743,0.13,1,100
7915,22802,2013,151,743,20.32,151,100
7915,22803,2000,136,743,18.3,136,100
7915,22803,2001,144,743,19.38,144,100
7915,22803,3000,129,743,17.36,129,100
7915,22803,3001,82,743,11.04,82,100
7915,22903,1001,100,743,13.46,100,100
7916,20900,3001,60,821,7.31,60,100
7916,20900,3002,101,821,12.3,101,100
7916,20900,3003,43,821,5.24,43,100
7916,20900,3004,46,821,5.6,46,100
7916,20900,4001,123,821,14.98,123,100
7916,20900,4002,32,821,3.9,32,100
7916,20900,4003,140,821,17.05,140,100
7916,20900,4004,49,821,5.97,49,100
7916,20900,4005,95,821,11.57,95,100
7916,20900,4006,107,821,13.03,107,100
7916,20900,4007,25,821,3.05,25,100
7917,20900,1002,84,889,9.45,84,100
7917,20900,1003,191,889,21.48,191,100
7917,20900,1004,75,889,8.44,75,100
7917,20900,1005,127,889,14.29,127,100
7917,20900,1006,75,889,8.44,75,100
7917,20900,1007,29,889,3.26,29,100
7917,22901,1003,126,889,14.17,126,100
7917,22901,1004,182,889,20.47,182,100
7918,22901,1000,153,738,20.73,153,100
7918,22901,1001,93,738,12.6,93,100
7918,22901,1002,138,738,18.7,138,100
7918,22902,1000,95,738,12.87,95,100
7918,22902,1001,133,738,18.02,133,100
7918,22902,1002,126,738,17.07,126,100
7919,20900,2000,116,788,14.72,116,100
7919,20900,2001,50,788,6.35,50,100
7919,20900,2002,83,788,10.53,83,100
7919,20900,2003,39,788,4.95,39,100
7919,20900,2004,67,788,8.5,67,100
7919,20900,2005,87,788,11.04,87,100
7919,20900,3000,36,788,4.57,36,100
7919,20900,3005,114,788,14.47,114,100
7919,22901,3002,51,788,6.47,51,100
7919,22901,3003,118,788,14.97,118,100
7919,22901,3004,27,788,3.43,27,100
7921,22901,1005,188,801,23.47,188,100
7921,22901,2003,98,801,12.23,98,100
7921,22901,2004,95,801,11.86,95,100
7921,22901,2007,40,801,4.99,40,100
7921,22901,2008,58,801,7.24,58,100
7921,22901,2009,64,801,7.99,64,100
7921,22901,2010,67,801,8.36,67,100
7921,22901,3000,63,801,7.87,63,100
7921,22901,3001,75,801,9.36,75,100
7921,22901,3005,53,801,6.62,53,100
7922,22901,2000,79,792,9.97,79,100
7922,22901,2001,74,792,9.34,74,100
7922,22901,2002,109,792,13.76,109,100
7922,22901,2005,87,792,10.98,87,100
7922,22901,2006,2,792,0.25,2,100
7922,22902,1003,113,792,14.27,113,100
7922,22902,1004,35,792,4.42,35,100
7922,22902,1005,139,792,17.55,139,100
7922,22902,2002,154,792,19.44,154,100
7923,22902,2000,115,763,15.07,115,100
7923,22902,2001,108,763,14.15,108,100
7923,22902,2003,63,763,8.26,63,100
7923,22902,2004,73,763,9.57,73,100
7923,22902,2005,83,763,10.88,83,100
7923,22903,1004,136,763,17.82,136,100
7923,22903,3002,108,763,14.15,108,100
7923,22903,3003,77,763,10.09,77,100
7924,22903,1002,110,772,14.25,110,100
7924,22903,1003,113,772,14.64,113,100
7924,22903,1005,123,772,15.93,123,100
7924,22903,1006,151,772,19.56,151,100
7924,22903,3000,50,772,6.48,50,100
7924,22903,3001,129,772,16.71,129,100
7924,22903,3004,74,772,9.59,74,100
7924,22903,3005,22,772,2.85,22,100
7925,21500,1001,40,501,7.98,41,97.56
7925,25300,3000,90,501,17.96,90,100
7925,25300,3004,47,501,9.38,47,100
7925,25300,3006,77,501,15.37,77,100
7925,25300,4000,130,501,25.95,130,100
7925,25300,4005,115,501,22.95,115,100
7925,25300,4006,2,501,0.4,2,100
7926,25200,1005,136,777,17.5,136,100
7926,25200,1006,309,777,39.77,309,100
7926,25200,1008,146,777,18.79,146,100
7926,25200,1009,1,777,0.13,1,100
7926,25200,2004,99,777,12.74,99,100
7926,25200,2005,86,777,11.07,86,100
7927,25200,1001,65,700,9.29,65,100
7927,25200,1002,95,700,13.57,95,100
7927,25200,2001,125,700,17.86,125,100
7927,25200,2002,195,700,27.86,195,100
7927,25200,2003,116,700,16.57,116,100
7927,25200,2008,57,700,8.14,57,100
7927,25200,2011,47,700,6.71,47,100
7928,25100,1000,2,853,0.23,2,100
7928,25100,1001,40,853,4.69,40,100
7928,25100,1003,42,853,4.92,42,100
7928,25100,1004,28,853,3.28,28,100
7928,25100,1006,61,853,7.15,61,100
7928,25100,1008,124,853,14.54,124,100
7928,25100,1009,1,853,0.12,1,100
7928,25100,1010,46,853,5.39,46,100
7928,25100,1013,88,853,10.32,88,100
7928,25100,1017,66,853,7.74,66,100
7928,25100,1019,78,853,9.14,78,100
7928,25100,1020,26,853,3.05,26,100
7928,25100,1021,89,853,10.43,89,100
7928,25100,3011,51,853,5.98,51,100
7928,25200,2000,111,853,13.01,111,100
7929,25200,2006,83,807,10.29,83,100
7929,25200,2007,31,807,3.84,31,100
7929,25200,4000,3,807,0.37,3,100
7929,25200,4001,90,807,11.15,90,100
7929,25300,1000,115,807,14.25,115,100
7929,25300,1001,113,807,14,113,100
7929,25300,1002,81,807,10.04,81,100
7929,25300,1003,79,807,9.79,79,100
7929,25300,1004,27,807,3.35,27,100
7929,25300,4002,93,807,11.52,93,100
7929,25300,4003,22,807,2.73,22,100
7929,25300,4008,70,807,8.67,70,100
7931,25100,1025,60,693,8.66,60,100
7931,25100,2000,43,693,6.2,43,100
7931,25100,2001,23,693,3.32,23,100
7931,25100,2002,41,693,5.92,41,100
7931,25100,2003,59,693,8.51,59,100
7931,25100,2004,88,693,12.7,88,100
7931,25100,2005,46,693,6.64,46,100
7931,25100,2008,32,693,4.62,32,100
7931,25100,2009,18,693,2.6,18,100
7931,25100,2010,39,693,5.63,39,100
7931,25100,2011,40,693,5.77,40,100
7931,25100,2012,10,693,1.44,10,100
7931,25200,2010,39,693,5.63,39,100
7931,25200,3000,21,693,3.03,21,100
7931,25200,3001,49,693,7.07,49,100
7931,25200,3002,24,693,3.46,24,100
7931,25200,3003,25,693,3.61,25,100
7931,25200,3008,11,693,1.59,11,100
7931,25200,3009,6,693,0.87,6,100
7931,25200,3010,4,693,0.58,4,100
7931,25200,4003,15,693,2.16,15,100
7932,25100,1012,64,509,12.57,64,100
7932,25100,1014,32,509,6.29,32,100
7932,25100,1015,7,509,1.38,7,100
7932,25100,1016,38,509,7.47,38,100
7932,25100,1023,37,509,7.27,37,100
7932,25100,1024,33,509,6.48,33,100
7932,25100,2006,64,509,12.57,64,100
7932,25100,2007,88,509,17.29,88,100
7932,25100,3021,31,509,6.09,31,100
7932,25100,3022,32,509,6.29,32,100
7932,25100,3030,35,509,6.88,35,100
7932,25100,3031,48,509,9.43,48,100
7933,25100,3012,7,9,77.78,7,100
7933,25100,3023,2,9,22.22,2,100
7934,25300,1005,38,783,4.85,38,100
7934,25300,1006,93,783,11.88,93,100
7934,25300,2002,42,783,5.36,42,100
7934,25300,2003,35,783,4.47,35,100
7934,25300,2004,30,783,3.83,30,100
7934,25300,3002,70,783,8.94,70,100
7934,25300,3003,55,783,7.02,55,100
7934,25300,3007,86,783,10.98,86,100
7934,25300,3008,58,783,7.41,58,100
7934,25300,4004,276,783,35.25,276,100
7935,25200,4002,170,879,19.34,170,100
7935,25200,4007,37,879,4.21,37,100
7935,25200,4008,58,879,6.6,58,100
7935,25200,4009,40,879,4.55,40,100
7935,25300,1007,72,879,8.19,72,100
7935,25300,1008,84,879,9.56,84,100
7935,25300,2000,31,879,3.53,31,100
7935,25300,2001,45,879,5.12,45,100
7935,25300,2005,90,879,10.24,90,100
7935,25300,2006,64,879,7.28,64,100
7935,25300,2007,67,879,7.62,67,100
7935,25300,2008,62,879,7.05,62,100
7935,25300,2009,59,879,6.71,59,100
7936,25200,3004,52,801,6.49,52,100
7936,25200,3005,56,801,6.99,56,100
7936,25200,3006,43,801,5.37,43,100
7936,25200,3007,69,801,8.61,69,100
7936,25200,3015,54,801,6.74,54,100
7936,25200,3016,82,801,10.24,82,100
7936,25200,3017,67,801,8.36,67,100
7936,25200,4004,51,801,6.37,51,100
7936,25200,4005,64,801,7.99,64,100
7936,25200,4006,67,801,8.36,67,100
7936,25200,4010,73,801,9.11,73,100
7936,25200,4011,65,801,8.11,65,100
7936,25200,4012,58,801,7.24,58,100
7937,25100,3032,39,814,4.79,39,100
7937,25100,3033,67,814,8.23,67,100
7937,25100,3034,31,814,3.81,31,100
7937,25100,3035,31,814,3.81,31,100
7937,25100,3038,28,814,3.44,28,100
7937,25200,3011,82,814,10.07,82,100
7937,25200,3012,61,814,7.49,61,100
7937,25200,3013,33,814,4.05,33,100
7937,25200,3014,55,814,6.76,55,100
7937,25200,3019,71,814,8.72,71,100
7937,25402,2000,59,814,7.25,59,100
7937,25402,2001,38,814,4.67,38,100
7937,25402,3000,73,814,8.97,73,100
7937,25402,3001,71,814,8.72,71,100
7937,25402,3002,75,814,9.21,75,100
7938,25401,1001,44,702,6.27,44,100
7938,25401,1002,72,702,10.26,72,100
7938,25401,1003,122,702,17.38,122,100
7938,25401,1004,83,702,11.82,83,100
7938,25401,1005,129,702,18.38,129,100
7938,25401,1006,109,702,15.53,109,100
7938,25401,3000,139,702,19.8,139,100
7938,25401,3001,4,702,0.57,4,100
7939,25401,1000,109,659,16.54,109,100
7939,25401,2000,38,659,5.77,38,100
7939,25401,2001,67,659,10.17,67,100
7939,25401,2002,46,659,6.98,46,100
7939,25401,2003,36,659,5.46,36,100
7939,25401,2004,61,659,9.26,61,100
7939,25401,2005,49,659,7.44,49,100
7939,25401,2006,23,659,3.49,23,100
7939,25401,2008,127,659,19.27,127,100
7939,25402,1002,29,659,4.4,29,100
7939,25402,1003,74,659,11.23,74,100
7941,25402,1000,15,730,2.05,15,100
7941,25402,1001,2,730,0.27,2,100
7941,25402,1004,62,730,8.49,62,100
7941,25402,1005,54,730,7.4,54,100
7941,25402,1006,40,730,5.48,40,100
7941,25402,1007,55,730,7.53,55,100
7941,25402,1008,61,730,8.36,61,100
7941,25402,1009,69,730,9.45,69,100
7941,25402,1012,57,730,7.81,57,100
7941,25402,1013,61,730,8.36,61,100
7941,25402,2002,31,730,4.25,31,100
7941,25402,2003,59,730,8.08,59,100
7941,25402,2004,11,730,1.51,11,100
7941,25402,2007,48,730,6.58,48,100
7941,25402,2008,54,730,7.4,54,100
7941,25402,2009,51,730,6.99,51,100
7942,25100,3036,114,806,14.14,114,100
7942,25402,2005,47,806,5.83,47,100
7942,25402,2006,20,806,2.48,20,100
7942,25402,2010,55,806,6.82,55,100
7942,25402,2011,57,806,7.07,57,100
7942,25402,3003,63,806,7.82,63,100
7942,25402,3004,40,806,4.96,40,100
7942,25402,3005,58,806,7.2,58,100
7942,25402,3006,61,806,7.57,61,100
7942,25402,3016,54,806,6.7,54,100
7942,25402,3017,61,806,7.57,61,100
7942,25402,3018,8,806,0.99,8,100
7942,25402,3019,52,806,6.45,52,100
7942,25403,2002,70,806,8.68,70,100
7942,25403,2003,46,806,5.71,46,100
7943,25403,1000,84,803,10.46,84,100
7943,25403,1004,64,803,7.97,64,100
7943,25403,1006,43,803,5.35,43,100
7943,25403,1008,33,803,4.11,33,100
7943,25403,1009,112,803,13.95,112,100
7943,25403,1014,34,803,4.23,34,100
7943,25403,1015,1,803,0.12,1,100
7943,25403,1016,38,803,4.73,38,100
7943,25403,1017,46,803,5.73,46,100
7943,25403,1019,48,803,5.98,48,100
7943,25403,1020,129,803,16.06,129,100
7943,25403,1021,17,803,2.12,17,100
7943,25403,2013,141,803,17.56,154,91.56
7943,25403,2014,13,803,1.62,13,100
7944,25401,2009,155,741,20.92,155,100
7944,25401,3004,142,741,19.16,142,100
7944,25401,3005,33,741,4.45,33,100
7944,25401,3006,139,741,18.76,139,100
7944,25403,2010,167,741,22.54,167,100
7944,25403,2011,52,741,7.02,52,100
7944,25403,2012,53,741,7.15,53,100
7945,25402,1010,64,798,8.02,64,100
7945,25402,1011,54,798,6.77,54,100
7945,25403,2004,288,798,36.09,288,100
7945,25403,2005,45,798,5.64,45,100
7945,25403,2006,61,798,7.64,61,100
7945,25403,2007,55,798,6.89,55,100
7945,25403,2008,67,798,8.4,67,100
7945,25403,2009,46,798,5.76,46,100
7945,25403,2013,13,798,1.63,154,8.44
7945,25403,2015,50,798,6.27,50,100
7945,25403,2016,55,798,6.89,55,100
7946,25600,1000,135,859,15.72,135,100
7946,25600,1001,90,859,10.48,90,100
7946,25600,1016,6,859,0.7,6,100
7946,25600,2004,50,859,5.82,50,100
7946,25701,1000,238,859,27.71,238,100
7946,25701,1003,31,859,3.61,31,100
7946,25701,1004,51,859,5.94,51,100
7946,25701,1005,41,859,4.77,41,100
7946,25701,1006,46,859,5.36,46,100
7946,25701,1007,55,859,6.4,55,100
7946,25701,1008,116,859,13.5,116,100
7947,25701,2031,25,824,3.03,25,100
7947,25701,2032,76,824,9.22,76,100
7947,25701,2036,54,824,6.55,54,100
7947,25701,2037,83,824,10.07,83,100
7947,25701,2038,83,824,10.07,83,100
7947,25701,2039,43,824,5.22,43,100
7947,25701,2040,20,824,2.43,20,100
7947,25701,2041,68,824,8.25,68,100
7947,25701,2042,50,824,6.07,50,100
7947,25701,2043,54,824,6.55,54,100
7947,25701,2044,49,824,5.95,49,100
7947,25701,2045,76,824,9.22,76,100
7947,25701,2046,75,824,9.1,75,100
7947,25701,2047,68,824,8.25,68,100
7948,25600,3000,55,830,6.63,55,100
7948,25600,3001,69,830,8.31,69,100
7948,25600,3002,58,830,6.99,58,100
7948,25600,3003,57,830,6.87,57,100
7948,25600,3004,42,830,5.06,42,100
7948,25600,3005,52,830,6.27,52,100
7948,25600,3006,49,830,5.9,49,100
7948,25600,3007,72,830,8.67,72,100
7948,25600,3008,51,830,6.14,51,100
7948,25600,4010,51,830,6.14,51,100
7948,25600,4011,25,830,3.01,25,100
7948,25600,4012,42,830,5.06,42,100
7948,25900,1010,61,830,7.35,61,100
7948,26002,2002,9,830,1.08,9,100
7948,26002,2003,69,830,8.31,69,100
7948,26002,2005,68,830,8.19,68,100
7949,25600,2000,27,502,5.38,27,100
7949,25600,2001,14,502,2.79,14,100
7949,25600,2002,44,502,8.76,44,100
7949,25600,2005,45,502,8.96,45,100
7949,25600,2006,45,502,8.96,45,100
7949,25600,2007,44,502,8.76,44,100
7949,25600,2008,54,502,10.76,54,100
7949,25600,2009,50,502,9.96,50,100
7949,25701,3006,21,502,4.18,21,100
7949,25701,3007,63,502,12.55,63,100
7949,25900,1002,59,502,11.75,59,100
7949,25900,1003,36,502,7.17,36,100
7951,25701,3001,36,704,5.11,36,100
7951,25701,3002,42,704,5.97,42,100
7951,25701,3003,56,704,7.95,56,100
7951,25701,3004,36,704,5.11,36,100
7951,25701,3005,28,704,3.98,28,100
7951,25701,3008,53,704,7.53,53,100
7951,25701,3009,57,704,8.1,57,100
7951,25701,3010,52,704,7.39,52,100
7951,25702,3001,47,704,6.68,47,100
7951,25702,3002,46,704,6.53,46,100
7951,25702,3003,55,704,7.81,55,100
7951,25702,3004,62,704,8.81,62,100
7951,25900,1000,51,704,7.24,51,100
7951,25900,1001,83,704,11.79,83,100
7952,25701,3000,19,692,2.75,19,100
7952,25701,3012,68,692,9.83,68,100
7952,25702,2010,16,692,2.31,16,100
7952,25702,2012,38,692,5.49,38,100
7952,25702,2013,35,692,5.06,35,100
7952,25702,2014,59,692,8.53,59,100
7952,25702,2015,51,692,7.37,51,100
7952,25702,2016,54,692,7.8,54,100
7952,25702,2017,71,692,10.26,71,100
7952,25702,2018,59,692,8.53,59,100
7952,25702,2019,68,692,9.83,68,100
7952,25702,2020,32,692,4.62,32,100
7952,25702,2023,66,692,9.54,66,100
7952,25702,3000,56,692,8.09,56,100
7953,25600,2010,86,742,11.59,86,100
7953,25900,1004,196,742,26.42,196,100
7953,25900,1005,64,742,8.63,64,100
7953,25900,1009,53,742,7.14,53,100
7953,25900,1011,71,742,9.57,71,100
7953,25900,1012,169,742,22.78,169,100
7953,25900,1013,77,742,10.38,77,100
7953,25900,1014,26,742,3.5,26,100
7955,25702,3007,35,773,4.53,35,100
7955,25702,3008,58,773,7.5,58,100
7955,25702,3009,59,773,7.63,59,100
7955,25702,3010,52,773,6.73,52,100
7955,25702,3011,71,773,9.18,71,100
7955,25800,1002,62,773,8.02,62,100
7955,25900,1007,46,773,5.95,46,100
7955,25900,2000,95,773,12.29,95,100
7955,25900,2001,14,773,1.81,14,100
7955,25900,2002,61,773,7.89,61,100
7955,25900,2003,58,773,7.5,58,100
7955,25900,2004,47,773,6.08,47,100
7955,25900,2005,47,773,6.08,47,100
7955,25900,2006,68,773,8.8,68,100
7956,25702,1002,61,638,9.56,61,100
7956,25702,1003,78,638,12.23,78,100
7956,25702,1004,74,638,11.6,74,100
7956,25702,1005,45,638,7.05,45,100
7956,25702,1006,44,638,6.9,44,100
7956,25702,1007,53,638,8.31,53,100
7956,25702,1008,64,638,10.03,64,100
7956,25702,1009,5,638,0.78,5,100
7956,25702,1014,9,638,1.41,9,100
7956,25702,2021,32,638,5.02,32,100
7956,25702,3006,42,638,6.58,42,100
7956,25800,1000,61,638,9.56,61,100
7956,25800,1001,70,638,10.97,70,100
7957,25800,1003,62,573,10.82,62,100
7957,25800,1006,58,573,10.12,58,100
7957,25900,2007,61,573,10.65,61,100
7957,25900,2008,122,573,21.29,122,100
7957,25900,2009,63,573,10.99,63,100
7957,25900,2010,42,573,7.33,42,100
7957,25900,2011,64,573,11.17,64,100
7957,25900,2012,53,573,9.25,53,100
7957,25900,2013,48,573,8.38,48,100
7958,25800,1004,55,254,21.65,55,100
7958,25800,1005,68,254,26.77,68,100
7958,25800,1007,29,254,11.42,29,100
7958,25800,2002,22,254,8.66,22,100
7958,25800,2028,80,254,31.5,80,100
9001,26302,3017,141,226,62.39,141,100
