Precinct,rank1,rank2,rank3,weight
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,undervote,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,David Schorn,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,Bruce Lundeen,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Bruce Lundeen,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,David Schorn,Saralyn Romanishan,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,David Schorn,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Bruce Lundeen,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Bruce Lundeen,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,UWI,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Bruce Lundeen,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Bruce Lundeen,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Bruce Lundeen,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Saralyn Romanishan,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,David Schorn,Saralyn Romanishan,Bruce Lundeen,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,David Schorn,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Bruce Lundeen,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Bruce Lundeen,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Bruce Lundeen,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,David Schorn,Saralyn Romanishan,Bruce Lundeen,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,David Schorn,UWI,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Bruce Lundeen,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,David Schorn,Saralyn Romanishan,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Bruce Lundeen,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,David Schorn,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,Bruce Lundeen,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Bruce Lundeen,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Bruce Lundeen,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Bruce Lundeen,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,UWI,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Lisa Bender,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Bruce Lundeen,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,David Schorn,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Bruce Lundeen,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,UWI,UWI,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Lisa Bender,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,UWI,UWI,UWI,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Bruce Lundeen,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,Lisa Bender,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,David Schorn,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,David Schorn,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,David Schorn,David Schorn,David Schorn,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Lisa Bender,1
