Precinct,rank1,rank2,rank3,weight
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,Jono Cowgill,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,Tom Nordyke,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,UWI,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,Jono Cowgill,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,Jono Cowgill,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Jono Cowgill,Jono Cowgill,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,UWI,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Jono Cowgill,Jono Cowgill,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,UWI,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,UWI,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,UWI,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,UWI,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,UWI,UWI,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,UWI,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,UWI,UWI,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,UWI,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,UWI,Jono Cowgill,Tom Nordyke,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,UWI,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Jono Cowgill,Jono Cowgill,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,UWI,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Tom Nordyke,Tom Nordyke,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,UWI,UWI,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Jono Cowgill,Tom Nordyke,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-7 P-06,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-7 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-7 P-06,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,UWI,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-09,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Jono Cowgill,Jono Cowgill,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-09,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-09,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,Jono Cowgill,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-09,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-09,Tom Nordyke,Jono Cowgill,UWI,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-09,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-09,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-09,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,Tom Nordyke,UWI,1
MINNEAPOLIS W-10 P-09,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-09,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-09,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-09,Jono Cowgill,undervote,undervote,1
