Precinct,1st Choice,2nd Choice,3rd Choice,Count
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,"Robert M Schlosser ""Bob""",Brad Bourn,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,"Robert M Schlosser ""Bob""",undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,"Robert M Schlosser ""Bob""",Brad Bourn,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,"Robert M Schlosser ""Bob""",undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,Bob Fine,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,"Robert M Schlosser ""Bob""",Jennifer Zielinski,Bob Fine,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Jennifer Zielinski,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,undervote,Jennifer Zielinski,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,overvote,Jennifer Zielinski,overvote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,Brad Bourn,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,"Robert M Schlosser ""Bob""",undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,UWI,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,Bob Fine,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,UWI,Bob Fine,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,Brad Bourn,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,Bob Fine,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,Bob Fine,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,Brad Bourn,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,"Robert M Schlosser ""Bob""",undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,"Robert M Schlosser ""Bob""",Bob Fine,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,Brad Bourn,Bob Fine,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,"Robert M Schlosser ""Bob""",Brad Bourn,1
MINNEAPOLIS W-8 P-06,Brad Bourn,"Robert M Schlosser ""Bob""",Bob Fine,1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,"Robert M Schlosser ""Bob""",undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,"Robert M Schlosser ""Bob""",Jennifer Zielinski,Brad Bourn,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,Bob Fine,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Brad Bourn,Brad Bourn,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,"Robert M Schlosser ""Bob""",Brad Bourn,Bob Fine,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,UWI,UWI,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,"Robert M Schlosser ""Bob""",Brad Bourn,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,UWI,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,"Robert M Schlosser ""Bob""",Brad Bourn,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,"Robert M Schlosser ""Bob""",Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,"Robert M Schlosser ""Bob""",Jennifer Zielinski,Bob Fine,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,Bob Fine,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,UWI,undervote,1
MINNEAPOLIS W-8 P-06,"Robert M Schlosser ""Bob""",undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,"Robert M Schlosser ""Bob""",Brad Bourn,Bob Fine,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,"Robert M Schlosser ""Bob""",Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,Bob Fine,Brad Bourn,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,Bob Fine,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,Bob Fine,Brad Bourn,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,"Robert M Schlosser ""Bob""",Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,Bob Fine,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,"Robert M Schlosser ""Bob""",Bob Fine,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Brad Bourn,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,"Robert M Schlosser ""Bob""",Jennifer Zielinski,Brad Bourn,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Bob Fine,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,"Robert M Schlosser ""Bob""",Bob Fine,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,"Robert M Schlosser ""Bob""",undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,Brad Bourn,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,"Robert M Schlosser ""Bob""",Brad Bourn,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,Bob Fine,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,"Robert M Schlosser ""Bob""",Bob Fine,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,Bob Fine,Brad Bourn,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,Bob Fine,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,Brad Bourn,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,"Robert M Schlosser ""Bob""",Bob Fine,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Jennifer Zielinski,Brad Bourn,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Bob Fine,Brad Bourn,Jennifer Zielinski,1
MINNEAPOLIS W-8 P-06,"Robert M Schlosser ""Bob""",Bob Fine,Brad Bourn,1
MINNEAPOLIS W-8 P-06,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Brad Bourn,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
