C:\Cambridge\Election2013\School\Tuesday\School Transfer Report


*** COUNT 2 ***

   000403-00-0033:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000902-00-0967:  Holland, John J. --> Cronin, Fran Albin
   000902-00-0997:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1003:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1012:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1021:  Holland, John J. --> Osborne, Mervan F.
   000902-00-1026:  Holland, John J. --> Osborne, Mervan F.
   000902-00-1042:  Holland, John J. --> Osborne, Mervan F.
   000902-00-1086:  Holland, John J. --> Gerber, Joyce C.
   000902-00-1103:  Holland, John J. --> Osborne, Mervan F.
   000902-00-1130:  Holland, John J. --> Gerber, Joyce C.
   000902-00-1135:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1137:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1138:  Holland, John J. --> Gerber, Joyce C.
   000902-00-1144:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1152:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1194:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1204:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1238:  Holland, John J. --> Osborne, Mervan F.
   000902-00-1270:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1292:  Holland, John J. --> Gerber, Joyce C.
   000902-00-1302:  Holland, John J. --> Gerber, Joyce C.
   000902-00-1315:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1321:  Holland, John J. --> Gerber, Joyce C.
   000902-00-1362:  Holland, John J. --> Gerber, Joyce C.
   000902-00-1371:  Holland, John J. --> Cronin, Fran Albin
   000902-00-1388:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1423:  Holland, John J. --> Gerber, Joyce C.
   000902-00-1452:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1453:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1491:  Holland, John J. --> Cronin, Fran Albin
   000902-00-1497:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1505:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1548:  Holland, John J. --> Cronin, Fran Albin
   000902-00-1556:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1563:  Holland, John J. --> Cronin, Fran Albin
   000902-00-1598:  Holland, John J. --> Cronin, Fran Albin
   000902-00-1605:  Holland, John J. --> Cronin, Fran Albin
   000902-00-1629:  Holland, John J. --> EXHAUSTED PILE
   000803-00-0063:  Holland, John J. --> EXHAUSTED PILE
   000803-00-0096:  Holland, John J. --> Osborne, Mervan F.
   000803-00-0127:  Holland, John J. --> EXHAUSTED PILE
   000803-00-0156:  Holland, John J. --> EXHAUSTED PILE
   000803-00-0162:  Holland, John J. --> Osborne, Mervan F.
   000803-00-0170:  Holland, John J. --> Cronin, Fran Albin
   000201-00-0098:  Holland, John J. --> EXHAUSTED PILE
   000201-00-0134:  Holland, John J. --> Cronin, Fran Albin
   000201-00-0227:  Holland, John J. --> EXHAUSTED PILE
   000201-00-0327:  Holland, John J. --> EXHAUSTED PILE
   000201-00-0421:  Holland, John J. --> EXHAUSTED PILE
   000201-00-0626:  Holland, John J. --> EXHAUSTED PILE
   000201-00-0922:  Holland, John J. --> EXHAUSTED PILE
   000701-00-0011:  Holland, John J. --> EXHAUSTED PILE
   000701-00-0048:  Holland, John J. --> EXHAUSTED PILE
   000701-00-0102:  Holland, John J. --> EXHAUSTED PILE
   000701-00-0211:  Holland, John J. --> Cronin, Fran Albin
   000701-00-0223:  Holland, John J. --> Gerber, Joyce C.
   000701-00-0224:  Holland, John J. --> Cronin, Fran Albin
   000701-00-0266:  Holland, John J. --> Cronin, Fran Albin
   000701-00-0272:  Holland, John J. --> Cronin, Fran Albin
   000701-00-0664:  Holland, John J. --> Osborne, Mervan F.
   000701-00-0685:  Holland, John J. --> EXHAUSTED PILE
   000701-00-0972:  Holland, John J. --> Gerber, Joyce C.
   000701-00-0989:  Holland, John J. --> Gerber, Joyce C.
   000701-00-1122:  Holland, John J. --> Cronin, Fran Albin
   000503-00-0069:  Holland, John J. --> EXHAUSTED PILE
   000503-00-0143:  Holland, John J. --> Cronin, Fran Albin
   000503-00-0196:  Holland, John J. --> EXHAUSTED PILE
   000503-00-0779:  Holland, John J. --> EXHAUSTED PILE
   000801-00-0011:  Holland, John J. --> Gerber, Joyce C.
   000801-00-0029:  Holland, John J. --> Osborne, Mervan F.
   000801-00-0087:  Holland, John J. --> EXHAUSTED PILE
   000801-00-0147:  Holland, John J. --> Gerber, Joyce C.
   000801-00-0236:  Holland, John J. --> Gerber, Joyce C.
   000801-00-0238:  Holland, John J. --> EXHAUSTED PILE
   000801-00-0400:  Holland, John J. --> Osborne, Mervan F.
   000801-00-0433:  Holland, John J. --> Gerber, Joyce C.
   000801-00-0443:  Holland, John J. --> Gerber, Joyce C.
   000801-00-0609:  Holland, John J. --> EXHAUSTED PILE
   000801-00-0642:  Holland, John J. --> Gerber, Joyce C.
   000801-00-0650:  Holland, John J. --> EXHAUSTED PILE
   000304-00-0083:  Holland, John J. --> Osborne, Mervan F.
   000304-00-0160:  Holland, John J. --> EXHAUSTED PILE
   000303-00-0137:  Holland, John J. --> EXHAUSTED PILE
   000303-00-0277:  Holland, John J. --> Gerber, Joyce C.
   000303-00-0441:  Holland, John J. --> EXHAUSTED PILE
   000303-00-0449:  Holland, John J. --> Gerber, Joyce C.
   000303-00-0499:  Holland, John J. --> EXHAUSTED PILE
   000303-00-0512:  Holland, John J. --> EXHAUSTED PILE
   000303-00-0609:  Holland, John J. --> EXHAUSTED PILE
   000303-00-0840:  Holland, John J. --> Osborne, Mervan F.
   000303-00-0959:  Holland, John J. --> Gerber, Joyce C.
   001102-00-0062:  Holland, John J. --> Osborne, Mervan F.
   001102-00-0284:  Holland, John J. --> Gerber, Joyce C.
   001102-00-0292:  Holland, John J. --> Gerber, Joyce C.
   001102-00-0311:  Holland, John J. --> EXHAUSTED PILE
   001102-00-0331:  Holland, John J. --> Gerber, Joyce C.
   001102-00-0418:  Holland, John J. --> EXHAUSTED PILE
   001102-00-0421:  Holland, John J. --> Gerber, Joyce C.
   001102-00-0466:  Holland, John J. --> EXHAUSTED PILE
   001102-00-0470:  Holland, John J. --> EXHAUSTED PILE
   001102-00-0631:  Holland, John J. --> Gerber, Joyce C.
   001102-00-0690:  Holland, John J. --> Gerber, Joyce C.
   001102-00-0737:  Holland, John J. --> EXHAUSTED PILE
   001102-00-0782:  Holland, John J. --> EXHAUSTED PILE
   001102-00-0792:  Holland, John J. --> EXHAUSTED PILE
   001102-00-0797:  Holland, John J. --> EXHAUSTED PILE
   001102-00-0801:  Holland, John J. --> EXHAUSTED PILE
   001102-00-0803:  Holland, John J. --> EXHAUSTED PILE
   001102-00-0814:  Holland, John J. --> EXHAUSTED PILE
   001102-00-0860:  Holland, John J. --> Gerber, Joyce C.
   001102-00-0893:  Holland, John J. --> EXHAUSTED PILE
   001102-00-0923:  Holland, John J. --> EXHAUSTED PILE
   001102-00-0931:  Holland, John J. --> EXHAUSTED PILE
   001102-00-0971:  Holland, John J. --> EXHAUSTED PILE
   001102-00-1057:  Holland, John J. --> Gerber, Joyce C.
   001102-00-1084:  Holland, John J. --> Gerber, Joyce C.
   001102-00-1135:  Holland, John J. --> EXHAUSTED PILE
   001102-00-1139:  Holland, John J. --> Gerber, Joyce C.
   001102-00-1197:  Holland, John J. --> EXHAUSTED PILE
   001102-00-1200:  Holland, John J. --> Osborne, Mervan F.
   001102-00-1328:  Holland, John J. --> Gerber, Joyce C.
   001102-00-1379:  Holland, John J. --> EXHAUSTED PILE
   001102-00-1418:  Holland, John J. --> EXHAUSTED PILE
   001102-00-1448:  Holland, John J. --> Gerber, Joyce C.
   001102-00-1480:  Holland, John J. --> EXHAUSTED PILE
   001102-00-1491:  Holland, John J. --> Osborne, Mervan F.
   001102-00-1598:  Holland, John J. --> Gerber, Joyce C.
   001102-00-1609:  Holland, John J. --> EXHAUSTED PILE
   001002-00-0013:  Holland, John J. --> EXHAUSTED PILE
   001002-00-0107:  Holland, John J. --> EXHAUSTED PILE
   001002-00-0169:  Holland, John J. --> Gerber, Joyce C.
   001002-00-0217:  Holland, John J. --> EXHAUSTED PILE
   001002-00-0290:  Holland, John J. --> Gerber, Joyce C.
   001002-00-0535:  Holland, John J. --> EXHAUSTED PILE
   001002-00-0549:  Holland, John J. --> EXHAUSTED PILE
   001002-00-0592:  Holland, John J. --> Osborne, Mervan F.
   001002-00-0604:  Holland, John J. --> Gerber, Joyce C.
   001002-00-0742:  Holland, John J. --> EXHAUSTED PILE
   001002-00-0819:  Holland, John J. --> Osborne, Mervan F.
   001002-00-0828:  Holland, John J. --> EXHAUSTED PILE
   001002-00-0863:  Holland, John J. --> Gerber, Joyce C.
   001002-00-0870:  Holland, John J. --> EXHAUSTED PILE
   001002-00-1111:  Holland, John J. --> Osborne, Mervan F.
   001002-00-1117:  Holland, John J. --> EXHAUSTED PILE
   001002-00-1124:  Holland, John J. --> Gerber, Joyce C.
   001002-00-1179:  Holland, John J. --> EXHAUSTED PILE
   001002-00-1239:  Holland, John J. --> Osborne, Mervan F.
   001002-00-1357:  Holland, John J. --> Gerber, Joyce C.
   001002-00-1362:  Holland, John J. --> Gerber, Joyce C.
   001002-00-1420:  Holland, John J. --> EXHAUSTED PILE
   001002-00-1429:  Holland, John J. --> EXHAUSTED PILE
   001002-00-1431:  Holland, John J. --> Gerber, Joyce C.
   001002-00-1435:  Holland, John J. --> EXHAUSTED PILE
   001002-00-1517:  Holland, John J. --> Gerber, Joyce C.
   001002-00-1539:  Holland, John J. --> EXHAUSTED PILE
   001002-00-1608:  Holland, John J. --> Gerber, Joyce C.
   001001-00-0127:  Holland, John J. --> EXHAUSTED PILE
   001001-00-0203:  Holland, John J. --> Gerber, Joyce C.
   001001-00-0259:  Holland, John J. --> Gerber, Joyce C.
   001001-00-0531:  Holland, John J. --> EXHAUSTED PILE
   001001-00-0547:  Holland, John J. --> Gerber, Joyce C.
   001001-00-0575:  Holland, John J. --> EXHAUSTED PILE
   001001-00-0594:  Holland, John J. --> Gerber, Joyce C.
   001001-00-0652:  Holland, John J. --> Osborne, Mervan F.
   001001-00-0654:  Holland, John J. --> Osborne, Mervan F.
   001001-00-0674:  Holland, John J. --> Osborne, Mervan F.
   001001-00-0760:  Holland, John J. --> Gerber, Joyce C.
   001001-00-0789:  Holland, John J. --> EXHAUSTED PILE
   001001-00-0833:  Holland, John J. --> Gerber, Joyce C.
   001001-00-0885:  Holland, John J. --> Osborne, Mervan F.
   001001-00-0913:  Holland, John J. --> Gerber, Joyce C.
   001001-00-0914:  Holland, John J. --> Gerber, Joyce C.
   001001-00-0921:  Holland, John J. --> EXHAUSTED PILE
   001001-00-0961:  Holland, John J. --> Osborne, Mervan F.
   001001-00-1053:  Holland, John J. --> Gerber, Joyce C.
   001001-00-1265:  Holland, John J. --> EXHAUSTED PILE
   001001-00-1389:  Holland, John J. --> EXHAUSTED PILE
   000101-00-0013:  Holland, John J. --> EXHAUSTED PILE
   000101-00-0332:  Holland, John J. --> EXHAUSTED PILE
   000101-00-0371:  Holland, John J. --> EXHAUSTED PILE
   000101-00-0420:  Holland, John J. --> EXHAUSTED PILE
   000101-00-0437:  Holland, John J. --> EXHAUSTED PILE
   000101-00-0483:  Holland, John J. --> Osborne, Mervan F.
   000101-00-0506:  Holland, John J. --> EXHAUSTED PILE
   000101-00-0601:  Holland, John J. --> EXHAUSTED PILE
   000101-00-0732:  Holland, John J. --> EXHAUSTED PILE
   000402-00-0015:  Holland, John J. --> Gerber, Joyce C.
   000402-00-0058:  Holland, John J. --> Gerber, Joyce C.
   000402-00-0146:  Holland, John J. --> EXHAUSTED PILE
   000402-00-0306:  Holland, John J. --> Osborne, Mervan F.
   000402-00-0350:  Holland, John J. --> EXHAUSTED PILE
   000402-00-0367:  Holland, John J. --> Gerber, Joyce C.
   000402-00-0438:  Holland, John J. --> EXHAUSTED PILE
   000402-00-0552:  Holland, John J. --> Osborne, Mervan F.
   000402-00-0662:  Holland, John J. --> EXHAUSTED PILE
   000402-00-0694:  Holland, John J. --> EXHAUSTED PILE
   000402-00-0716:  Holland, John J. --> Osborne, Mervan F.
   000402-00-0867:  Holland, John J. --> EXHAUSTED PILE
   000402-00-0897:  Holland, John J. --> Gerber, Joyce C.
   000402-00-1019:  Holland, John J. --> Osborne, Mervan F.
   000402-00-1123:  Holland, John J. --> Osborne, Mervan F.
   000703-00-0043:  Holland, John J. --> EXHAUSTED PILE
   000703-00-0045:  Holland, John J. --> EXHAUSTED PILE
   000703-00-0067:  Holland, John J. --> EXHAUSTED PILE
   000703-00-0090:  Holland, John J. --> Osborne, Mervan F.
   000703-00-0134:  Holland, John J. --> EXHAUSTED PILE
   000703-00-0170:  Holland, John J. --> EXHAUSTED PILE
   000703-00-0215:  Holland, John J. --> Osborne, Mervan F.
   000703-00-0231:  Holland, John J. --> Gerber, Joyce C.
   000703-00-0247:  Holland, John J. --> Gerber, Joyce C.
   000302-00-0278:  Holland, John J. --> EXHAUSTED PILE
   000302-00-0357:  Holland, John J. --> EXHAUSTED PILE
   000302-00-0477:  Holland, John J. --> Gerber, Joyce C.
   001101-00-0041:  Holland, John J. --> EXHAUSTED PILE
   001101-00-0120:  Holland, John J. --> EXHAUSTED PILE
   001101-00-0234:  Holland, John J. --> EXHAUSTED PILE
   001101-00-0253:  Holland, John J. --> Gerber, Joyce C.
   001101-00-0276:  Holland, John J. --> EXHAUSTED PILE
   001101-00-0323:  Holland, John J. --> EXHAUSTED PILE
   001101-00-0366:  Holland, John J. --> EXHAUSTED PILE
   001101-00-0375:  Holland, John J. --> Gerber, Joyce C.
   001101-00-0380:  Holland, John J. --> Osborne, Mervan F.
   001101-00-0406:  Holland, John J. --> EXHAUSTED PILE
   001101-00-0414:  Holland, John J. --> EXHAUSTED PILE
   001101-00-0424:  Holland, John J. --> EXHAUSTED PILE
   001101-00-0441:  Holland, John J. --> EXHAUSTED PILE
   001101-00-0507:  Holland, John J. --> Gerber, Joyce C.
   001101-00-0509:  Holland, John J. --> Gerber, Joyce C.
   001101-00-0545:  Holland, John J. --> EXHAUSTED PILE
   001101-00-0549:  Holland, John J. --> EXHAUSTED PILE
   001101-00-0558:  Holland, John J. --> EXHAUSTED PILE
   001101-00-0614:  Holland, John J. --> Osborne, Mervan F.
   001101-00-0648:  Holland, John J. --> EXHAUSTED PILE
   001101-00-0673:  Holland, John J. --> Osborne, Mervan F.
   001101-00-0678:  Holland, John J. --> Osborne, Mervan F.
   001101-00-0772:  Holland, John J. --> EXHAUSTED PILE
   001101-00-0773:  Holland, John J. --> EXHAUSTED PILE
   001101-00-0852:  Holland, John J. --> EXHAUSTED PILE
   000301-00-0122:  Holland, John J. --> Osborne, Mervan F.
   000301-00-0170:  Holland, John J. --> EXHAUSTED PILE
   000301-00-0221:  Holland, John J. --> EXHAUSTED PILE
   000301-00-0233:  Holland, John J. --> Gerber, Joyce C.
   000301-00-0325:  Holland, John J. --> Osborne, Mervan F.
   000301-00-0367:  Holland, John J. --> EXHAUSTED PILE
   000301-00-0471:  Holland, John J. --> EXHAUSTED PILE
   000301-00-0634:  Holland, John J. --> Osborne, Mervan F.
   000301-00-0693:  Holland, John J. --> EXHAUSTED PILE
   000301-00-0790:  Holland, John J. --> EXHAUSTED PILE
   000301-00-0800:  Holland, John J. --> Osborne, Mervan F.
   000301-00-0887:  Holland, John J. --> EXHAUSTED PILE
   000603-00-0038:  Holland, John J. --> Osborne, Mervan F.
   000603-00-0063:  Holland, John J. --> EXHAUSTED PILE
   000603-00-0096:  Holland, John J. --> Osborne, Mervan F.
   000603-00-0101:  Holland, John J. --> Gerber, Joyce C.
   000603-00-0181:  Holland, John J. --> Gerber, Joyce C.
   000603-00-0317:  Holland, John J. --> Osborne, Mervan F.
   000603-00-0321:  Holland, John J. --> Osborne, Mervan F.
   000603-00-0374:  Holland, John J. --> EXHAUSTED PILE
   000603-00-0393:  Holland, John J. --> EXHAUSTED PILE
   000603-00-0496:  Holland, John J. --> EXHAUSTED PILE
   000603-00-0507:  Holland, John J. --> EXHAUSTED PILE
   000603-00-0624:  Holland, John J. --> EXHAUSTED PILE
   000603-00-0722:  Holland, John J. --> Gerber, Joyce C.
   000603-00-0880:  Holland, John J. --> Osborne, Mervan F.
   000603-00-0925:  Holland, John J. --> EXHAUSTED PILE
   000603-00-0933:  Holland, John J. --> EXHAUSTED PILE
   000603-00-0945:  Holland, John J. --> EXHAUSTED PILE
   000602-00-0114:  Holland, John J. --> EXHAUSTED PILE
   000602-00-0329:  Holland, John J. --> Gerber, Joyce C.
   000602-00-0362:  Holland, John J. --> Osborne, Mervan F.
   000602-00-0429:  Holland, John J. --> EXHAUSTED PILE
   000602-00-0433:  Holland, John J. --> Gerber, Joyce C.
   000602-00-0437:  Holland, John J. --> EXHAUSTED PILE
   000602-00-0454:  Holland, John J. --> EXHAUSTED PILE
   000602-00-0466:  Holland, John J. --> EXHAUSTED PILE
   000602-00-0575:  Holland, John J. --> Gerber, Joyce C.
   000602-00-0586:  Holland, John J. --> EXHAUSTED PILE
   000602-00-0846:  Holland, John J. --> Gerber, Joyce C.
   000702-00-0137:  Holland, John J. --> Gerber, Joyce C.
   000702-00-0192:  Holland, John J. --> EXHAUSTED PILE
   000702-00-0284:  Holland, John J. --> EXHAUSTED PILE
   000702-00-0354:  Holland, John J. --> Osborne, Mervan F.
   000702-00-0389:  Holland, John J. --> Osborne, Mervan F.
   000802-00-0046:  Holland, John J. --> EXHAUSTED PILE
   000802-00-0070:  Holland, John J. --> Gerber, Joyce C.
   000802-00-0225:  Holland, John J. --> Osborne, Mervan F.
   000802-00-0227:  Holland, John J. --> Osborne, Mervan F.
   000802-00-0253:  Holland, John J. --> Gerber, Joyce C.
   000802-00-0279:  Holland, John J. --> EXHAUSTED PILE
   000802-00-0284:  Holland, John J. --> Osborne, Mervan F.
   000802-00-0285:  Holland, John J. --> Osborne, Mervan F.
   000802-00-0392:  Holland, John J. --> EXHAUSTED PILE
   000802-00-0397:  Holland, John J. --> EXHAUSTED PILE
   000802-00-0478:  Holland, John J. --> EXHAUSTED PILE
   000802-00-0493:  Holland, John J. --> EXHAUSTED PILE
   000802-00-0496:  Holland, John J. --> EXHAUSTED PILE
   000802-00-0599:  Holland, John J. --> EXHAUSTED PILE
   000802-00-0754:  Holland, John J. --> Osborne, Mervan F.
   001003-00-0020:  Holland, John J. --> EXHAUSTED PILE
   001003-00-0190:  Holland, John J. --> Osborne, Mervan F.
   001003-00-0244:  Holland, John J. --> EXHAUSTED PILE
   001003-00-0246:  Holland, John J. --> EXHAUSTED PILE
   001003-00-0247:  Holland, John J. --> EXHAUSTED PILE
   001003-00-0250:  Holland, John J. --> EXHAUSTED PILE
   001003-00-0252:  Holland, John J. --> EXHAUSTED PILE
   001003-00-0388:  Holland, John J. --> EXHAUSTED PILE
   001003-00-0390:  Holland, John J. --> Gerber, Joyce C.
   001003-00-0431:  Holland, John J. --> EXHAUSTED PILE
   001003-00-0439:  Holland, John J. --> EXHAUSTED PILE
   001003-00-0648:  Holland, John J. --> EXHAUSTED PILE
   001003-00-0649:  Holland, John J. --> EXHAUSTED PILE
   001003-00-0675:  Holland, John J. --> Gerber, Joyce C.
   001003-00-0704:  Holland, John J. --> EXHAUSTED PILE
   001003-00-0770:  Holland, John J. --> EXHAUSTED PILE
   001003-00-0856:  Holland, John J. --> Gerber, Joyce C.
   001003-00-0895:  Holland, John J. --> Gerber, Joyce C.
   001003-00-0898:  Holland, John J. --> EXHAUSTED PILE
   001003-00-0993:  Holland, John J. --> EXHAUSTED PILE
   001003-00-1056:  Holland, John J. --> EXHAUSTED PILE
   001003-00-1067:  Holland, John J. --> Osborne, Mervan F.
   001003-00-1103:  Holland, John J. --> EXHAUSTED PILE
   001003-00-1112:  Holland, John J. --> EXHAUSTED PILE
   000601-00-0437:  Holland, John J. --> Gerber, Joyce C.
   000601-00-0628:  Holland, John J. --> Osborne, Mervan F.
   000601-00-0629:  Holland, John J. --> Gerber, Joyce C.
   000601-00-0740:  Holland, John J. --> Osborne, Mervan F.
   000601-00-0807:  Holland, John J. --> Gerber, Joyce C.
   000601-00-0993:  Holland, John J. --> Osborne, Mervan F.
   000601-00-1028:  Holland, John J. --> Osborne, Mervan F.
   000403-00-0332:  Holland, John J. --> Osborne, Mervan F.
   000203-00-0127:  Holland, John J. --> Gerber, Joyce C.
   001103-00-0686:  Holland, John J. --> Gerber, Joyce C.
   001103-00-0717:  Holland, John J. --> Osborne, Mervan F.
   001103-00-1041:  Holland, John J. --> EXHAUSTED PILE
   000901-00-1513:  Holland, John J. --> EXHAUSTED PILE
   000102-00-0721:  Holland, John J. --> EXHAUSTED PILE
   000903-00-0189:  Holland, John J. --> Osborne, Mervan F.
   000903-00-0479:  Holland, John J. --> EXHAUSTED PILE
   000903-00-0529:  Holland, John J. --> EXHAUSTED PILE
   000903-00-0798:  Holland, John J. --> EXHAUSTED PILE
   000903-00-1192:  Holland, John J. --> EXHAUSTED PILE
   000401-00-1128:  Holland, John J. --> EXHAUSTED PILE
   000902-00-0258:  Holland, John J. --> Gerber, Joyce C.
   000902-00-0895:  Holland, John J. --> EXHAUSTED PILE
   000902-00-0971:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1018:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1083:  Holland, John J. --> Gerber, Joyce C.
   000902-00-1436:  Holland, John J. --> Gerber, Joyce C.
   000902-00-1542:  Holland, John J. --> Gerber, Joyce C.
   000902-00-1565:  Holland, John J. --> EXHAUSTED PILE
   000803-00-0168:  Holland, John J. --> Gerber, Joyce C.
   000701-00-0506:  Holland, John J. --> Gerber, Joyce C.
   000701-00-0769:  Holland, John J. --> Osborne, Mervan F.
   000701-00-0888:  Holland, John J. --> Gerber, Joyce C.
   000801-00-0414:  Holland, John J. --> Gerber, Joyce C.
   000801-00-0507:  Holland, John J. --> EXHAUSTED PILE
   000801-00-0644:  Holland, John J. --> EXHAUSTED PILE
   000304-00-0141:  Holland, John J. --> EXHAUSTED PILE
   000304-00-0243:  Holland, John J. --> Osborne, Mervan F.
   000303-00-0995:  Holland, John J. --> Gerber, Joyce C.
   001102-00-0237:  Holland, John J. --> EXHAUSTED PILE
   001102-00-0837:  Holland, John J. --> Gerber, Joyce C.
   001102-00-1090:  Holland, John J. --> EXHAUSTED PILE
   001102-00-1623:  Holland, John J. --> Osborne, Mervan F.
   001002-00-0056:  Holland, John J. --> Gerber, Joyce C.
   001002-00-0195:  Holland, John J. --> Gerber, Joyce C.
   001002-00-1002:  Holland, John J. --> Osborne, Mervan F.
   001002-00-1364:  Holland, John J. --> Gerber, Joyce C.
   001001-00-0169:  Holland, John J. --> Osborne, Mervan F.
   001001-00-1041:  Holland, John J. --> EXHAUSTED PILE
   001001-00-1386:  Holland, John J. --> EXHAUSTED PILE
   000101-00-0325:  Holland, John J. --> EXHAUSTED PILE
   000101-00-0515:  Holland, John J. --> EXHAUSTED PILE
   000402-00-0005:  Holland, John J. --> EXHAUSTED PILE
   000402-00-0402:  Holland, John J. --> EXHAUSTED PILE
   000402-00-1139:  Holland, John J. --> EXHAUSTED PILE
   000302-00-0140:  Holland, John J. --> EXHAUSTED PILE
   001101-00-0152:  Holland, John J. --> Gerber, Joyce C.
   001101-00-0761:  Holland, John J. --> Gerber, Joyce C.
   000301-00-0047:  Holland, John J. --> Osborne, Mervan F.
   000602-00-0418:  Holland, John J. --> Gerber, Joyce C.
   000802-00-0143:  Holland, John J. --> Gerber, Joyce C.
   000802-00-0816:  Holland, John J. --> EXHAUSTED PILE
   001003-00-0044:  Holland, John J. --> Gerber, Joyce C.
   001003-00-0984:  Holland, John J. --> Osborne, Mervan F.
   001003-00-0991:  Holland, John J. --> EXHAUSTED PILE
   000601-00-0315:  Holland, John J. --> Gerber, Joyce C.
   000601-00-0363:  Holland, John J. --> Gerber, Joyce C.
   000901-00-0282:  Holland, John J. --> Gerber, Joyce C.
   000901-00-0786:  Holland, John J. --> EXHAUSTED PILE
   000901-00-0956:  Holland, John J. --> EXHAUSTED PILE
   000901-00-1034:  Holland, John J. --> Gerber, Joyce C.
   000901-00-1056:  Holland, John J. --> Gerber, Joyce C.
   000901-00-1382:  Holland, John J. --> EXHAUSTED PILE
   000903-00-0395:  Holland, John J. --> Gerber, Joyce C.
   000903-00-0545:  Holland, John J. --> Gerber, Joyce C.
   000903-00-0606:  Holland, John J. --> Gerber, Joyce C.
   000903-00-0728:  Holland, John J. --> Gerber, Joyce C.
   000903-00-1199:  Holland, John J. --> Osborne, Mervan F.
   000903-00-1225:  Holland, John J. --> EXHAUSTED PILE
   000903-00-1351:  Holland, John J. --> EXHAUSTED PILE
   000903-00-1413:  Holland, John J. --> Gerber, Joyce C.
   000902-00-0027:  Holland, John J. --> Gerber, Joyce C.
   000902-00-0303:  Holland, John J. --> Gerber, Joyce C.
   000902-00-0651:  Holland, John J. --> EXHAUSTED PILE
   000902-00-0816:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1036:  Holland, John J. --> Gerber, Joyce C.
   000902-00-1092:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1157:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1217:  Holland, John J. --> EXHAUSTED PILE
   000902-00-1323:  Holland, John J. --> Gerber, Joyce C.
   000902-00-1415:  Holland, John J. --> Gerber, Joyce C.
   000902-00-1612:  Holland, John J. --> Gerber, Joyce C.
   000902-00-1630:  Holland, John J. --> Osborne, Mervan F.
   000201-00-0518:  Holland, John J. --> Gerber, Joyce C.
   000701-00-0514:  Holland, John J. --> Gerber, Joyce C.
   000701-00-1099:  Holland, John J. --> EXHAUSTED PILE
   000701-00-1164:  Holland, John J. --> EXHAUSTED PILE
   000701-00-1173:  Holland, John J. --> Gerber, Joyce C.
   000503-00-0804:  Holland, John J. --> Gerber, Joyce C.
   000503-00-0845:  Holland, John J. --> EXHAUSTED PILE
   000801-00-0250:  Holland, John J. --> Gerber, Joyce C.
   000303-00-0982:  Holland, John J. --> Gerber, Joyce C.
   001102-00-0261:  Holland, John J. --> Gerber, Joyce C.
   001102-00-0468:  Holland, John J. --> EXHAUSTED PILE
   001102-00-0867:  Holland, John J. --> Osborne, Mervan F.
   000502-00-0043:  Holland, John J. --> EXHAUSTED PILE
   000502-00-0983:  Holland, John J. --> EXHAUSTED PILE
   001103-00-0076:  Holland, John J. --> Gerber, Joyce C.
   001103-00-0332:  Holland, John J. --> EXHAUSTED PILE
   001103-00-0361:  Holland, John J. --> EXHAUSTED PILE
   001103-00-0783:  Holland, John J. --> EXHAUSTED PILE
   001103-00-0926:  Holland, John J. --> EXHAUSTED PILE
   001103-00-0974:  Holland, John J. --> Gerber, Joyce C.
   001103-00-1145:  Holland, John J. --> EXHAUSTED PILE
   001103-00-1269:  Holland, John J. --> Gerber, Joyce C.
   000501-00-0523:  Holland, John J. --> EXHAUSTED PILE
   000901-00-0029:  Holland, John J. --> EXHAUSTED PILE
   000901-00-0731:  Holland, John J. --> Gerber, Joyce C.
   000901-00-0970:  Holland, John J. --> EXHAUSTED PILE
   000901-00-1011:  Holland, John J. --> EXHAUSTED PILE
   000901-00-1385:  Holland, John J. --> EXHAUSTED PILE
   000102-00-0221:  Holland, John J. --> EXHAUSTED PILE
   000102-00-0566:  Holland, John J. --> Osborne, Mervan F.
   000102-00-0754:  Holland, John J. --> EXHAUSTED PILE
   000903-00-0177:  Holland, John J. --> EXHAUSTED PILE
   000903-00-0375:  Holland, John J. --> EXHAUSTED PILE
   000903-00-0409:  Holland, John J. --> EXHAUSTED PILE
   000903-00-0513:  Holland, John J. --> EXHAUSTED PILE
