ballotID,rank1,rank2,rank3,rank4,rank5
981,Andy Montroll,Kurt Wright,Bob Kiss,skipped,skipped
982,James Simpson,Bob Kiss,Andy Montroll,Dan Smith,skipped
983,Andy Montroll,Dan Smith,Bob Kiss,Kurt Wright,skipped
984,Kurt Wright,Dan Smith,skipped,skipped,skipped
985,Andy Montroll,Dan Smith,Bob Kiss,Kurt Wright,skipped
986,Bob Kiss,Kurt Wright,Andy Montroll,Dan Smith,James Simpson
987,Kurt Wright,Andy Montroll,Dan Smith,skipped,skipped
988,Kurt Wright,Dan Smith,skipped,skipped,skipped
989,Bob Kiss,skipped,skipped,skipped,skipped
990,Andy Montroll,Dan Smith,skipped,skipped,skipped
991,Kurt Wright,skipped,skipped,skipped,skipped
992,Bob Kiss,Andy Montroll,Dan Smith,James Simpson,Kurt Wright
993,Dan Smith,Andy Montroll,Bob Kiss,Kurt Wright,skipped
994,Bob Kiss,Andy Montroll,James Simpson,Dan Smith,Kurt Wright
995,Bob Kiss,Dan Smith,Andy Montroll,skipped,skipped
996,Bob Kiss,Andy Montroll,James Simpson,Dan Smith,skipped
997,Dan Smith,Bob Kiss,James Simpson,skipped,skipped
998,Dan Smith,skipped,skipped,skipped,skipped
999,Kurt Wright,Andy Montroll,Dan Smith,James Simpson,Bob Kiss
1000,Bob Kiss,skipped,skipped,skipped,skipped
1001,Andy Montroll,Dan Smith,Bob Kiss,skipped,skipped
1002,Bob Kiss,James Simpson,Dan Smith,Andy Montroll,Kurt Wright
1003,Bob Kiss,Andy Montroll,James Simpson,Dan Smith,Kurt Wright
1004,Andy Montroll,Dan Smith,skipped,skipped,skipped
1005,Bob Kiss,Dan Smith,skipped,skipped,skipped
1006,Bob Kiss,James Simpson,Andy Montroll,skipped,skipped
1007,Andy Montroll,Bob Kiss,skipped,skipped,skipped
1008,Bob Kiss,Kurt Wright,Andy Montroll,Dan Smith,skipped
1009,Bob Kiss,skipped,skipped,skipped,skipped
1010,Bob Kiss,writein,Andy Montroll,Dan Smith,James Simpson
1011,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1012,Bob Kiss,Kurt Wright,Andy Montroll,Dan Smith,skipped
1013,Bob Kiss,Kurt Wright,Andy Montroll,skipped,skipped
1014,Andy Montroll,Dan Smith,Bob Kiss,skipped,skipped
1015,Kurt Wright,Dan Smith,skipped,skipped,skipped
1016,Dan Smith,Kurt Wright,James Simpson,skipped,skipped
1017,Bob Kiss,Andy Montroll,Dan Smith,skipped,skipped
1018,Andy Montroll,Bob Kiss,Dan Smith,James Simpson,Kurt Wright
1019,Andy Montroll,Bob Kiss,Dan Smith,James Simpson,skipped
1020,Andy Montroll,Bob Kiss,James Simpson,Dan Smith,Kurt Wright
1021,Andy Montroll,Kurt Wright,skipped,skipped,skipped
1022,Bob Kiss,Andy Montroll,Kurt Wright,Dan Smith,skipped
1023,Kurt Wright,Dan Smith,James Simpson,Andy Montroll,Bob Kiss
1024,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1025,Bob Kiss,Dan Smith,James Simpson,Kurt Wright,Andy Montroll
1026,Andy Montroll,Kurt Wright,skipped,skipped,skipped
1027,Andy Montroll,Kurt Wright,skipped,skipped,Bob Kiss
1028,Kurt Wright,Dan Smith,James Simpson,Andy Montroll,Bob Kiss
1029,Andy Montroll,skipped,skipped,skipped,skipped
1030,Bob Kiss,Andy Montroll,Dan Smith,James Simpson,Kurt Wright
1031,Andy Montroll,Bob Kiss,Dan Smith,James Simpson,Kurt Wright
1032,Dan Smith,Bob Kiss,Andy Montroll,skipped,skipped
1033,Bob Kiss,Kurt Wright,Andy Montroll,skipped,skipped
1034,Andy Montroll,Dan Smith,skipped,skipped,skipped
1035,Andy Montroll,Dan Smith,Bob Kiss,Kurt Wright,skipped
1036,Andy Montroll,skipped,skipped,skipped,skipped
1037,Bob Kiss,Dan Smith,skipped,skipped,skipped
1038,Kurt Wright,Andy Montroll,skipped,skipped,Bob Kiss
1039,Kurt Wright,Dan Smith,Bob Kiss,Andy Montroll,James Simpson
1040,Dan Smith,Bob Kiss,Kurt Wright,Andy Montroll,skipped
1041,Kurt Wright,Bob Kiss,Dan Smith,skipped,skipped
1042,Kurt Wright,James Simpson,writein,skipped,skipped
1043,Dan Smith,skipped,skipped,skipped,skipped
1044,Bob Kiss,Dan Smith,Andy Montroll,skipped,skipped
1045,Dan Smith,Andy Montroll,James Simpson,Bob Kiss,Kurt Wright
1046,Dan Smith,James Simpson,Andy Montroll,Bob Kiss,writein
1047,Dan Smith,Andy Montroll,Bob Kiss,James Simpson,Kurt Wright
1048,Kurt Wright,Dan Smith,Andy Montroll,James Simpson,Bob Kiss
1049,Kurt Wright,Dan Smith,James Simpson,Andy Montroll,Bob Kiss
1050,Bob Kiss,James Simpson,skipped,skipped,skipped
1051,Bob Kiss,Dan Smith,Andy Montroll,James Simpson,skipped
1052,Andy Montroll,Bob Kiss,skipped,skipped,skipped
1053,Bob Kiss,Dan Smith,Andy Montroll,James Simpson,writein
1054,Dan Smith,Bob Kiss,Andy Montroll,skipped,skipped
1055,Andy Montroll,Bob Kiss,skipped,skipped,skipped
1056,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1057,Bob Kiss,James Simpson,writein,skipped,skipped
1058,Dan Smith,Bob Kiss,Kurt Wright,skipped,skipped
1059,Dan Smith,Andy Montroll,Bob Kiss,James Simpson,Kurt Wright
1060,Andy Montroll,Bob Kiss,skipped,skipped,skipped
1061,Dan Smith,James Simpson,Andy Montroll,skipped,skipped
1062,Bob Kiss,Dan Smith,Kurt Wright,Andy Montroll,James Simpson
1063,Bob Kiss,skipped,skipped,skipped,skipped
1064,Andy Montroll,skipped,Bob Kiss,skipped,skipped
1065,Bob Kiss,skipped,skipped,skipped,skipped
1066,Andy Montroll,James Simpson,Dan Smith,Bob Kiss,Kurt Wright
1067,Kurt Wright,Bob Kiss,Dan Smith,Andy Montroll,James Simpson
1068,Bob Kiss,Andy Montroll,James Simpson,skipped,skipped
1069,Andy Montroll,Bob Kiss,skipped,skipped,skipped
1070,Andy Montroll,Dan Smith,Bob Kiss,Kurt Wright,James Simpson
1071,Dan Smith,Kurt Wright,Andy Montroll,James Simpson,skipped
1072,Bob Kiss,Andy Montroll,Dan Smith,skipped,skipped
1073,Bob Kiss,Andy Montroll,Kurt Wright,Dan Smith,James Simpson
1074,Andy Montroll,Dan Smith,Kurt Wright,Bob Kiss,James Simpson
1075,Kurt Wright,skipped,skipped,skipped,skipped
1076,Kurt Wright,skipped,skipped,skipped,skipped
1077,Dan Smith,Andy Montroll,Bob Kiss,skipped,skipped
1078,Andy Montroll,Dan Smith,Kurt Wright,Bob Kiss,James Simpson
1079,Bob Kiss,Dan Smith,skipped,skipped,skipped
1080,Andy Montroll,Dan Smith,skipped,skipped,skipped
1081,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1082,Dan Smith,skipped,skipped,skipped,skipped
1083,Kurt Wright,Dan Smith,Andy Montroll,skipped,skipped
1084,Bob Kiss,James Simpson,Andy Montroll,Kurt Wright,Dan Smith
1085,Kurt Wright,Dan Smith,Andy Montroll,James Simpson,Bob Kiss
1086,Kurt Wright,skipped,skipped,skipped,skipped
1087,Andy Montroll,Bob Kiss,skipped,skipped,skipped
1088,Dan Smith,Andy Montroll,skipped,skipped,skipped
1089,Bob Kiss,Andy Montroll,Dan Smith,skipped,skipped
1090,Bob Kiss,Andy Montroll,Dan Smith,Kurt Wright,James Simpson
1091,Dan Smith,Bob Kiss,Andy Montroll,James Simpson,skipped
1092,Bob Kiss,skipped,skipped,skipped,skipped
1093,Bob Kiss,Andy Montroll,Kurt Wright,Dan Smith,James Simpson
1094,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1095,Bob Kiss,skipped,James Simpson,Andy Montroll,skipped
1096,Bob Kiss,skipped,skipped,skipped,skipped
1097,Bob Kiss,James Simpson,skipped,skipped,skipped
1098,writein,Andy Montroll,skipped,skipped,skipped
1099,Andy Montroll,Dan Smith,Bob Kiss,skipped,skipped
1100,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1101,Bob Kiss,Dan Smith,Andy Montroll,Kurt Wright,James Simpson
1102,Bob Kiss,Dan Smith,Andy Montroll,Kurt Wright,James Simpson
1103,Kurt Wright,Andy Montroll,Dan Smith,James Simpson,Bob Kiss
1104,Kurt Wright,skipped,skipped,skipped,skipped
1105,Bob Kiss,Andy Montroll,Dan Smith,Kurt Wright,skipped
1106,Bob Kiss,Andy Montroll,Dan Smith,skipped,skipped
1107,James Simpson,skipped,skipped,skipped,skipped
1108,Dan Smith,skipped,skipped,skipped,skipped
1109,Bob Kiss,skipped,skipped,skipped,skipped
1110,Bob Kiss,skipped,skipped,skipped,skipped
1111,Andy Montroll,Dan Smith,skipped,skipped,skipped
1112,Bob Kiss,Dan Smith,Andy Montroll,writein,James Simpson
1113,Kurt Wright,Andy Montroll,Bob Kiss,Dan Smith,skipped
1114,Kurt Wright,Andy Montroll,Dan Smith,skipped,skipped
1115,Bob Kiss,skipped,skipped,skipped,skipped
1116,Kurt Wright,Andy Montroll,Dan Smith,Bob Kiss,James Simpson
1117,Bob Kiss,skipped,skipped,skipped,skipped
1118,Dan Smith,Kurt Wright,Andy Montroll,skipped,skipped
1119,Bob Kiss,Andy Montroll,Dan Smith,James Simpson,skipped
1120,Kurt Wright,Bob Kiss,skipped,skipped,skipped
1121,Bob Kiss,skipped,skipped,skipped,skipped
1122,Dan Smith,Bob Kiss,Kurt Wright,skipped,skipped
1123,Bob Kiss,Dan Smith,Andy Montroll,skipped,skipped
1124,Bob Kiss,skipped,skipped,skipped,skipped
1125,Bob Kiss,Dan Smith,Andy Montroll,Kurt Wright,skipped
1126,Dan Smith,Bob Kiss,Andy Montroll,James Simpson,Kurt Wright
1127,Andy Montroll,Kurt Wright,Bob Kiss,skipped,skipped
1128,Dan Smith,Bob Kiss,Andy Montroll,James Simpson,Kurt Wright
1129,Andy Montroll,skipped,skipped,skipped,skipped
1130,Andy Montroll,Dan Smith,skipped,skipped,skipped
1131,Kurt Wright,Dan Smith,skipped,skipped,skipped
1132,Kurt Wright,skipped,skipped,skipped,skipped
1133,Bob Kiss,Dan Smith,Kurt Wright,skipped,skipped
1134,Andy Montroll,Kurt Wright,Bob Kiss,skipped,skipped
1135,Bob Kiss,Andy Montroll,James Simpson,Dan Smith,Kurt Wright
1136,Bob Kiss,skipped,skipped,skipped,skipped
1137,Kurt Wright,Bob Kiss,skipped,skipped,skipped
1138,Bob Kiss,skipped,skipped,skipped,skipped
1139,Bob Kiss,Kurt Wright,Andy Montroll,Dan Smith,James Simpson
1140,Bob Kiss,skipped,skipped,skipped,skipped
1141,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1142,Bob Kiss,skipped,skipped,skipped,skipped
1143,Bob Kiss,skipped,skipped,skipped,skipped
1144,Dan Smith,skipped,skipped,skipped,skipped
1145,Kurt Wright,Dan Smith,Andy Montroll,James Simpson,Bob Kiss
1146,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1147,Bob Kiss,skipped,skipped,skipped,skipped
1148,Kurt Wright,Andy Montroll,Dan Smith,Bob Kiss,skipped
1149,Bob Kiss,skipped,skipped,skipped,skipped
1150,Bob Kiss,Dan Smith,Andy Montroll,James Simpson,Kurt Wright
1151,Bob Kiss,Andy Montroll,Dan Smith,Kurt Wright,James Simpson
1152,Bob Kiss,Dan Smith,Andy Montroll,skipped,skipped
1153,Bob Kiss,Andy Montroll,Dan Smith,skipped,skipped
1154,Bob Kiss,skipped,skipped,skipped,skipped
1155,Bob Kiss,Andy Montroll,Dan Smith,Kurt Wright,skipped
1156,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1157,Bob Kiss,Andy Montroll,Kurt Wright,skipped,skipped
1158,Bob Kiss,Dan Smith,James Simpson,Andy Montroll,Kurt Wright
1159,Kurt Wright,Dan Smith,skipped,skipped,skipped
1160,Bob Kiss,Dan Smith,Andy Montroll,James Simpson,Kurt Wright
1161,Dan Smith,Kurt Wright,Andy Montroll,skipped,skipped
1162,Bob Kiss,Andy Montroll,Kurt Wright,Dan Smith,James Simpson
1163,Kurt Wright,writein,skipped,skipped,skipped
1164,Bob Kiss,Dan Smith,Andy Montroll,James Simpson,writein
1165,Bob Kiss,James Simpson,Andy Montroll,Kurt Wright,Dan Smith
1166,Bob Kiss,Dan Smith,skipped,skipped,skipped
1167,Kurt Wright,Andy Montroll,Dan Smith,James Simpson,skipped
1168,Bob Kiss,James Simpson,Andy Montroll,Dan Smith,skipped
1169,Andy Montroll,Bob Kiss,Dan Smith,Kurt Wright,James Simpson
1170,James Simpson,Bob Kiss,Andy Montroll,Kurt Wright,Dan Smith
1171,Bob Kiss,Andy Montroll,James Simpson,Dan Smith,Kurt Wright
1172,Kurt Wright,Andy Montroll,Bob Kiss,James Simpson,Dan Smith
1173,Bob Kiss,skipped,skipped,skipped,skipped
1174,Bob Kiss,skipped,skipped,skipped,skipped
1175,Dan Smith,Kurt Wright,Bob Kiss,skipped,skipped
1176,Bob Kiss,Andy Montroll,James Simpson,Dan Smith,skipped
1177,Andy Montroll,Bob Kiss,Kurt Wright,skipped,skipped
1178,Andy Montroll,Kurt Wright,skipped,skipped,skipped
1179,Kurt Wright,Dan Smith,James Simpson,Andy Montroll,Bob Kiss
1180,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1181,Bob Kiss,Dan Smith,skipped,skipped,skipped
1182,Andy Montroll,Dan Smith,Bob Kiss,skipped,skipped
1183,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1184,Andy Montroll,Kurt Wright,Bob Kiss,Dan Smith,James Simpson
1185,Bob Kiss,skipped,skipped,skipped,skipped
1186,Andy Montroll,skipped,skipped,skipped,skipped
1187,Bob Kiss,James Simpson,Dan Smith,Andy Montroll,Kurt Wright
1188,Kurt Wright,Dan Smith,skipped,skipped,skipped
1189,Bob Kiss,skipped,skipped,skipped,skipped
1190,Andy Montroll,Dan Smith,Kurt Wright,Bob Kiss,skipped
1191,Kurt Wright,skipped,skipped,skipped,skipped
1192,Andy Montroll,Bob Kiss,Dan Smith,Kurt Wright,skipped
1193,Kurt Wright,skipped,skipped,skipped,skipped
1194,Kurt Wright,skipped,skipped,skipped,skipped
1195,James Simpson,skipped,skipped,skipped,skipped
1196,Bob Kiss,Andy Montroll,Dan Smith,skipped,skipped
1197,Andy Montroll,skipped,skipped,skipped,skipped
1198,Andy Montroll,Bob Kiss,Dan Smith,skipped,skipped
1199,Andy Montroll,Dan Smith,Bob Kiss,James Simpson,Kurt Wright
1200,Kurt Wright,skipped,skipped,skipped,skipped
1201,Kurt Wright,Dan Smith,skipped,skipped,skipped
1202,Kurt Wright,Dan Smith,James Simpson,Andy Montroll,Bob Kiss
1203,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1204,Bob Kiss,Kurt Wright,skipped,skipped,skipped
1205,Kurt Wright,Dan Smith,Andy Montroll,James Simpson,Bob Kiss
1206,Bob Kiss,Kurt Wright,Andy Montroll,James Simpson,Dan Smith
1207,Bob Kiss,skipped,skipped,skipped,skipped
1208,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1209,Bob Kiss,Dan Smith,skipped,skipped,skipped
1210,Andy Montroll,Kurt Wright,James Simpson,Dan Smith,Bob Kiss
1211,Bob Kiss,Andy Montroll,Dan Smith,Kurt Wright,James Simpson
1212,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1213,Bob Kiss,Dan Smith,Andy Montroll,Kurt Wright,James Simpson
1214,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1215,Bob Kiss,Andy Montroll,Kurt Wright,Dan Smith,skipped
1216,Kurt Wright,Andy Montroll,skipped,skipped,skipped
1217,Dan Smith,Bob Kiss,James Simpson,Andy Montroll,skipped
1218,Andy Montroll,Bob Kiss,Dan Smith,James Simpson,Kurt Wright
1219,Bob Kiss,skipped,skipped,skipped,skipped
1220,Kurt Wright,Dan Smith,James Simpson,Andy Montroll,Bob Kiss
1221,Bob Kiss,James Simpson,Dan Smith,Andy Montroll,Kurt Wright
1222,Dan Smith,Andy Montroll,Bob Kiss,James Simpson,Kurt Wright
1223,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1224,Andy Montroll,Dan Smith,skipped,skipped,skipped
1225,Andy Montroll,skipped,skipped,skipped,skipped
1226,Dan Smith,Kurt Wright,Andy Montroll,Bob Kiss,James Simpson
1227,Dan Smith,Andy Montroll,Bob Kiss,skipped,skipped
1228,Bob Kiss,skipped,skipped,skipped,skipped
1229,Kurt Wright,skipped,skipped,skipped,skipped
1230,Andy Montroll,Bob Kiss,Dan Smith,Kurt Wright,James Simpson
1231,Bob Kiss,Andy Montroll,Dan Smith,Kurt Wright,skipped
1232,Kurt Wright,skipped,skipped,skipped,skipped
1233,Kurt Wright,Dan Smith,Bob Kiss,Andy Montroll,skipped
1234,Bob Kiss,skipped,skipped,skipped,skipped
1235,Dan Smith,Bob Kiss,skipped,skipped,skipped
1236,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1237,Bob Kiss,Dan Smith,Andy Montroll,Kurt Wright,James Simpson
1238,Bob Kiss,Andy Montroll,James Simpson,Dan Smith,Kurt Wright
1239,Andy Montroll,Bob Kiss,skipped,skipped,skipped
1240,Kurt Wright,Bob Kiss,Andy Montroll,Dan Smith,James Simpson
1241,Bob Kiss,skipped,skipped,skipped,skipped
1242,Kurt Wright,skipped,skipped,skipped,skipped
1243,Kurt Wright,Andy Montroll,Dan Smith,Bob Kiss,James Simpson
1244,Kurt Wright,Andy Montroll,Dan Smith,Bob Kiss,James Simpson
1245,Kurt Wright,Bob Kiss,Dan Smith,Andy Montroll,James Simpson
1246,Bob Kiss,Dan Smith,Andy Montroll,Kurt Wright,skipped
1247,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1248,Kurt Wright,Dan Smith,Bob Kiss,skipped,skipped
1249,Kurt Wright,Dan Smith,Bob Kiss,skipped,skipped
1250,Bob Kiss,Andy Montroll,Dan Smith,James Simpson,Kurt Wright
1251,Andy Montroll,Bob Kiss,skipped,skipped,skipped
1252,Andy Montroll,Bob Kiss,skipped,skipped,skipped
1253,Bob Kiss,Dan Smith,skipped,skipped,skipped
1254,Bob Kiss,Andy Montroll,James Simpson,Kurt Wright,Dan Smith
1255,Kurt Wright,skipped,skipped,skipped,skipped
1256,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1257,Bob Kiss,Andy Montroll,Dan Smith,James Simpson,Kurt Wright
1258,Bob Kiss,skipped,skipped,skipped,skipped
1259,Andy Montroll,Dan Smith,James Simpson,Bob Kiss,Kurt Wright
1260,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1261,Kurt Wright,skipped,skipped,skipped,skipped
1262,Bob Kiss,Andy Montroll,Dan Smith,skipped,skipped
1263,Bob Kiss,Dan Smith,Andy Montroll,James Simpson,skipped
1264,Kurt Wright,skipped,skipped,skipped,skipped
1265,Kurt Wright,skipped,skipped,skipped,skipped
1266,Kurt Wright,skipped,skipped,skipped,skipped
1267,Kurt Wright,Dan Smith,Andy Montroll,Bob Kiss,skipped
1268,Bob Kiss,Kurt Wright,Andy Montroll,Dan Smith,James Simpson
1269,Dan Smith,skipped,skipped,skipped,skipped
1270,Dan Smith,Andy Montroll,James Simpson,Bob Kiss,skipped
1271,Andy Montroll,Bob Kiss,skipped,skipped,skipped
1272,Dan Smith,Bob Kiss,Andy Montroll,Kurt Wright,James Simpson
1273,Bob Kiss,Dan Smith,Andy Montroll,Kurt Wright,skipped
1274,Bob Kiss,Andy Montroll,James Simpson,Dan Smith,Kurt Wright
1275,Andy Montroll,Dan Smith,Bob Kiss,Kurt Wright,James Simpson
1276,Kurt Wright,Dan Smith,James Simpson,skipped,skipped
1277,Kurt Wright,skipped,skipped,skipped,skipped
1278,Dan Smith,Andy Montroll,Bob Kiss,skipped,skipped
1279,Kurt Wright,Dan Smith,Andy Montroll,James Simpson,Bob Kiss
1280,Bob Kiss,Dan Smith,Andy Montroll,skipped,skipped
1281,Bob Kiss,Dan Smith,Andy Montroll,skipped,skipped
1282,Bob Kiss,Dan Smith,Andy Montroll,James Simpson,Kurt Wright
1283,Andy Montroll,skipped,skipped,skipped,skipped
1284,Andy Montroll,Bob Kiss,Dan Smith,skipped,skipped
1285,Kurt Wright,Andy Montroll,Dan Smith,James Simpson,Bob Kiss
1286,Bob Kiss,Dan Smith,Andy Montroll,Kurt Wright,James Simpson
1287,Kurt Wright,Bob Kiss,Dan Smith,Andy Montroll,James Simpson
1288,Bob Kiss,Dan Smith,skipped,skipped,skipped
1289,Bob Kiss,Andy Montroll,Dan Smith,James Simpson,Kurt Wright
1290,Bob Kiss,Dan Smith,Andy Montroll,skipped,skipped
1291,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1292,Bob Kiss,Dan Smith,Andy Montroll,skipped,skipped
1293,Kurt Wright,Dan Smith,Andy Montroll,James Simpson,Bob Kiss
1294,Andy Montroll,Bob Kiss,Dan Smith,James Simpson,Kurt Wright
1295,Kurt Wright,skipped,skipped,skipped,skipped
1296,Andy Montroll,Bob Kiss,Kurt Wright,Dan Smith,James Simpson
1297,Dan Smith,Bob Kiss,Andy Montroll,Kurt Wright,James Simpson
1298,Bob Kiss,Andy Montroll,Dan Smith,skipped,skipped
1299,Andy Montroll,Kurt Wright,James Simpson,Dan Smith,Bob Kiss
1300,Kurt Wright,Bob Kiss,Andy Montroll,skipped,skipped
1301,Bob Kiss,Dan Smith,Andy Montroll,James Simpson,writein
1302,Bob Kiss,Dan Smith,Andy Montroll,James Simpson,Kurt Wright
1303,Bob Kiss,Dan Smith,James Simpson,Andy Montroll,skipped
1304,Dan Smith,Bob Kiss,skipped,skipped,skipped
1305,Bob Kiss,Dan Smith,Andy Montroll,James Simpson,Kurt Wright
1306,Bob Kiss,skipped,skipped,skipped,skipped
1307,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1308,Bob Kiss,Andy Montroll,Kurt Wright,Dan Smith,James Simpson
1309,Dan Smith,Andy Montroll,Bob Kiss,Kurt Wright,James Simpson
1310,Bob Kiss,James Simpson,skipped,skipped,skipped
1311,Bob Kiss,Andy Montroll,Dan Smith,James Simpson,Kurt Wright
1312,Bob Kiss,Dan Smith,skipped,skipped,skipped
1313,Bob Kiss,skipped,skipped,skipped,skipped
1314,Kurt Wright,Dan Smith,skipped,skipped,skipped
1315,Kurt Wright,Dan Smith,Andy Montroll,James Simpson,Bob Kiss
1316,Dan Smith,Kurt Wright,Andy Montroll,skipped,skipped
1317,Dan Smith,Bob Kiss,Kurt Wright,skipped,skipped
1318,Dan Smith,Bob Kiss,skipped,skipped,skipped
1319,Dan Smith,Bob Kiss,skipped,skipped,skipped
1320,Bob Kiss,Dan Smith,Andy Montroll,Kurt Wright,James Simpson
1321,Dan Smith,Kurt Wright,Andy Montroll,Bob Kiss,James Simpson
1322,Bob Kiss,Dan Smith,writein,Andy Montroll,James Simpson
1323,Bob Kiss,Dan Smith,Andy Montroll,skipped,skipped
1324,Dan Smith,Bob Kiss,Andy Montroll,skipped,skipped
1325,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1326,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1327,Bob Kiss,Kurt Wright,Andy Montroll,skipped,skipped
1328,Bob Kiss,Andy Montroll,Dan Smith,Kurt Wright,James Simpson
1329,Andy Montroll,Bob Kiss,Dan Smith,skipped,skipped
1330,Andy Montroll,Dan Smith,skipped,skipped,skipped
1331,Andy Montroll,Dan Smith,James Simpson,Kurt Wright,Bob Kiss
1332,Dan Smith,Andy Montroll,Bob Kiss,Kurt Wright,James Simpson
1333,Bob Kiss,skipped,skipped,skipped,skipped
1334,Bob Kiss,Dan Smith,Andy Montroll,James Simpson,skipped
1335,Bob Kiss,Dan Smith,Andy Montroll,Kurt Wright,skipped
1336,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1337,Bob Kiss,Dan Smith,Andy Montroll,Kurt Wright,James Simpson
1338,Bob Kiss,Andy Montroll,Dan Smith,Kurt Wright,James Simpson
1339,Bob Kiss,skipped,skipped,skipped,skipped
1340,Bob Kiss,Kurt Wright,Andy Montroll,James Simpson,Dan Smith
1341,Dan Smith,Bob Kiss,James Simpson,Andy Montroll,Kurt Wright
1342,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1343,Kurt Wright,skipped,skipped,skipped,skipped
1344,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1345,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1346,Bob Kiss,Andy Montroll,Dan Smith,Kurt Wright,James Simpson
1347,Andy Montroll,Kurt Wright,skipped,skipped,skipped
1348,Bob Kiss,James Simpson,skipped,skipped,skipped
1349,Dan Smith,Bob Kiss,Kurt Wright,Andy Montroll,James Simpson
1350,Dan Smith,Kurt Wright,Andy Montroll,Bob Kiss,James Simpson
1351,Andy Montroll,Kurt Wright,Dan Smith,Bob Kiss,James Simpson
1352,Dan Smith,Bob Kiss,James Simpson,Andy Montroll,Kurt Wright
1353,Dan Smith,skipped,skipped,skipped,skipped
1354,Bob Kiss,skipped,skipped,skipped,skipped
1355,Dan Smith,skipped,skipped,skipped,skipped
1356,Dan Smith,Bob Kiss,Andy Montroll,James Simpson,Kurt Wright
1357,Dan Smith,Bob Kiss,Andy Montroll,James Simpson,Kurt Wright
1358,Bob Kiss,Dan Smith,Andy Montroll,James Simpson,Kurt Wright
1359,Dan Smith,James Simpson,Andy Montroll,skipped,skipped
1360,Bob Kiss,Andy Montroll,Dan Smith,skipped,skipped
1361,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1362,Dan Smith,Bob Kiss,Andy Montroll,skipped,skipped
1363,Kurt Wright,Dan Smith,skipped,skipped,skipped
1364,Dan Smith,Bob Kiss,skipped,skipped,skipped
1365,Andy Montroll,Kurt Wright,skipped,skipped,skipped
1366,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1367,Bob Kiss,Andy Montroll,Dan Smith,James Simpson,Kurt Wright
1368,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1369,Bob Kiss,Dan Smith,skipped,skipped,skipped
1370,Bob Kiss,Dan Smith,Andy Montroll,Kurt Wright,James Simpson
1371,Bob Kiss,Andy Montroll,Dan Smith,Kurt Wright,skipped
1372,Bob Kiss,Dan Smith,writein,skipped,skipped
1373,Bob Kiss,skipped,skipped,skipped,skipped
1374,Bob Kiss,Andy Montroll,Dan Smith,James Simpson,Kurt Wright
1375,Bob Kiss,Andy Montroll,Dan Smith,Kurt Wright,skipped
1376,Dan Smith,Andy Montroll,Bob Kiss,Kurt Wright,skipped
1377,Bob Kiss,Andy Montroll,Kurt Wright,Dan Smith,James Simpson
1378,Bob Kiss,Andy Montroll,James Simpson,Dan Smith,Kurt Wright
1379,Kurt Wright,Andy Montroll,Bob Kiss,James Simpson,Dan Smith
1380,Kurt Wright,Dan Smith,James Simpson,skipped,skipped
1381,Andy Montroll,Bob Kiss,Dan Smith,Kurt Wright,skipped
1382,Bob Kiss,Andy Montroll,skipped,skipped,skipped
1383,Dan Smith,Kurt Wright,James Simpson,Bob Kiss,Andy Montroll
1384,Dan Smith,Andy Montroll,Bob Kiss,skipped,skipped
1385,Dan Smith,Kurt Wright,skipped,skipped,skipped
1386,Andy Montroll,skipped,skipped,skipped,skipped
1387,Bob Kiss,Kurt Wright,skipped,skipped,skipped
1388,Dan Smith,Andy Montroll,Bob Kiss,James Simpson,Kurt Wright
1389,Bob Kiss,James Simpson,skipped,skipped,skipped
1390,Andy Montroll,Bob Kiss,Dan Smith,skipped,skipped
1391,Dan Smith,Andy Montroll,Bob Kiss,James Simpson,Kurt Wright
1392,Dan Smith,Kurt Wright,Bob Kiss,skipped,skipped
