ranks,ballotID,rank1,rank2,rank3,rank4,rank5
"['Kate I. Noble', 'Alan Webber', 'Peter N. Ives', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16029,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
"['Alan Webber', 'Kate I. Noble', 'skipped', 'skipped', 'skipped']",16030,Alan Webber,Kate I. Noble,skipped,skipped,skipped
"['Alan Webber', 'Kate I. Noble', 'Joseph M. Maestas', 'Peter N. Ives', 'Ronald S. Trujillo']",16031,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
"['Ronald S. Trujillo', 'Kate I. Noble', 'Joseph M. Maestas', 'Alan Webber', 'Alan Webber']",16032,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Alan Webber,Alan Webber
"['Kate I. Noble', 'Alan Webber', 'Peter N. Ives', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16033,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
"['Peter N. Ives', 'Alan Webber', 'Kate I. Noble', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16034,Peter N. Ives,Alan Webber,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
"['Alan Webber', 'Peter N. Ives', 'skipped', 'skipped', 'skipped']",16035,Alan Webber,Peter N. Ives,skipped,skipped,skipped
"['Kate I. Noble', 'Joseph M. Maestas', 'Alan Webber', 'Ronald S. Trujillo', 'Peter N. Ives']",16036,Kate I. Noble,Joseph M. Maestas,Alan Webber,Ronald S. Trujillo,Peter N. Ives
"['Joseph M. Maestas', 'Kate I. Noble', 'Peter N. Ives', 'Alan Webber', 'Ronald S. Trujillo']",16037,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Alan Webber,Ronald S. Trujillo
"['Joseph M. Maestas', 'Ronald S. Trujillo', 'skipped', 'skipped', 'skipped']",16038,Joseph M. Maestas,Ronald S. Trujillo,skipped,skipped,skipped
"['Kate I. Noble', 'Alan Webber', 'Joseph M. Maestas', 'Peter N. Ives', 'Ronald S. Trujillo']",16039,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
"['Alan Webber', 'Kate I. Noble', 'Joseph M. Maestas', 'Peter N. Ives', 'Ronald S. Trujillo']",16040,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
"['Ronald S. Trujillo', 'Kate I. Noble', 'Alan Webber', 'Peter N. Ives', 'Joseph M. Maestas']",16041,Ronald S. Trujillo,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas
"['Alan Webber', 'Kate I. Noble', 'Ronald S. Trujillo', 'Joseph M. Maestas', 'Peter N. Ives']",16042,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives
"['Kate I. Noble', 'Alan Webber', 'Peter N. Ives', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16043,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
"['Kate I. Noble', 'Joseph M. Maestas', 'Peter N. Ives', 'Peter N. Ives', 'Ronald S. Trujillo']",16044,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Peter N. Ives,Ronald S. Trujillo
"['Alan Webber', 'Ronald S. Trujillo', 'Joseph M. Maestas', 'Kate I. Noble', 'Peter N. Ives']",16045,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Peter N. Ives
"['Alan Webber', 'Peter N. Ives', 'Kate I. Noble', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16046,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
"['Alan Webber', 'Joseph M. Maestas', 'Kate I. Noble', 'Ronald S. Trujillo', 'Peter N. Ives']",16047,Alan Webber,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives
"['Alan Webber', 'Joseph M. Maestas', 'Kate I. Noble', 'Peter N. Ives', 'Ronald S. Trujillo']",16048,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo
"['Alan Webber', 'Ronald S. Trujillo', 'Kate I. Noble', 'Peter N. Ives', 'Joseph M. Maestas']",16049,Alan Webber,Ronald S. Trujillo,Kate I. Noble,Peter N. Ives,Joseph M. Maestas
"['Joseph M. Maestas', 'Ronald S. Trujillo', 'Alan Webber', 'Kate I. Noble', 'Peter N. Ives']",16050,Joseph M. Maestas,Ronald S. Trujillo,Alan Webber,Kate I. Noble,Peter N. Ives
"['Joseph M. Maestas', 'Kate I. Noble', 'skipped', 'skipped', 'skipped']",16051,Joseph M. Maestas,Kate I. Noble,skipped,skipped,skipped
"['Kate I. Noble', 'Alan Webber', 'Joseph M. Maestas', 'Ronald S. Trujillo', 'Peter N. Ives']",16052,Kate I. Noble,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo,Peter N. Ives
"['Kate I. Noble', 'Alan Webber', 'Peter N. Ives', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16053,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
"['Kate I. Noble', 'Joseph M. Maestas', 'Alan Webber', 'Ronald S. Trujillo', 'Peter N. Ives']",16054,Kate I. Noble,Joseph M. Maestas,Alan Webber,Ronald S. Trujillo,Peter N. Ives
"['Kate I. Noble', 'Joseph M. Maestas', 'Alan Webber', 'Peter N. Ives', 'Ronald S. Trujillo']",16055,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives,Ronald S. Trujillo
"['Peter N. Ives', 'Alan Webber', 'Kate I. Noble', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16056,Peter N. Ives,Alan Webber,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
"['Alan Webber', 'Kate I. Noble', 'Peter N. Ives', 'Joseph M. Maestas', 'skipped']",16057,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,skipped
"['Alan Webber', 'Peter N. Ives', 'Joseph M. Maestas', 'Ronald S. Trujillo', 'Kate I. Noble']",16058,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo,Kate I. Noble
"['Alan Webber', 'Kate I. Noble', 'Joseph M. Maestas', 'Peter N. Ives', 'Ronald S. Trujillo']",16059,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
"['Alan Webber', 'Joseph M. Maestas', 'Kate I. Noble', 'Ronald S. Trujillo', 'Peter N. Ives']",16060,Alan Webber,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives
"['Ronald S. Trujillo', 'Joseph M. Maestas', 'Peter N. Ives', 'Alan Webber', 'Kate I. Noble']",16061,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Alan Webber,Kate I. Noble
"['Joseph M. Maestas', 'Kate I. Noble', 'Alan Webber', 'Ronald S. Trujillo', 'Peter N. Ives']",16062,Joseph M. Maestas,Kate I. Noble,Alan Webber,Ronald S. Trujillo,Peter N. Ives
"['Kate I. Noble', 'Alan Webber', 'Peter N. Ives', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16063,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
"['Ronald S. Trujillo', 'Alan Webber', 'Peter N. Ives', 'Kate I. Noble', 'Joseph M. Maestas']",16064,Ronald S. Trujillo,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas
"['Ronald S. Trujillo', 'Alan Webber', 'Joseph M. Maestas', 'Kate I. Noble', 'Peter N. Ives']",16065,Ronald S. Trujillo,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives
"['Kate I. Noble', 'Alan Webber', 'Peter N. Ives', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16066,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
"['Kate I. Noble', 'Alan Webber', 'Joseph M. Maestas', 'overvote', 'Peter N. Ives']",16067,Kate I. Noble,Alan Webber,Joseph M. Maestas,overvote,Peter N. Ives
"['Ronald S. Trujillo', 'Kate I. Noble', 'Joseph M. Maestas', 'Peter N. Ives', 'Alan Webber']",16068,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Alan Webber
"['Kate I. Noble', 'Alan Webber', 'skipped', 'skipped', 'skipped']",16069,Kate I. Noble,Alan Webber,skipped,skipped,skipped
"['Peter N. Ives', 'Joseph M. Maestas', 'Alan Webber', 'Kate I. Noble', 'Ronald S. Trujillo']",16070,Peter N. Ives,Joseph M. Maestas,Alan Webber,Kate I. Noble,Ronald S. Trujillo
"['Alan Webber', 'Kate I. Noble', 'Peter N. Ives', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16071,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
"['Alan Webber', 'Ronald S. Trujillo', 'Peter N. Ives', 'Kate I. Noble', 'Kate I. Noble']",16072,Alan Webber,Ronald S. Trujillo,Peter N. Ives,Kate I. Noble,Kate I. Noble
"['Kate I. Noble', 'Alan Webber', 'Joseph M. Maestas', 'Peter N. Ives', 'Ronald S. Trujillo']",16073,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
"['Kate I. Noble', 'Alan Webber', 'Joseph M. Maestas', 'Peter N. Ives', 'Ronald S. Trujillo']",16074,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
"['Ronald S. Trujillo', 'Peter N. Ives', 'Alan Webber', 'Kate I. Noble', 'Joseph M. Maestas']",16075,Ronald S. Trujillo,Peter N. Ives,Alan Webber,Kate I. Noble,Joseph M. Maestas
"['Alan Webber', 'Kate I. Noble', 'Peter N. Ives', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16076,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
"['Kate I. Noble', 'Alan Webber', 'skipped', 'skipped', 'skipped']",16077,Kate I. Noble,Alan Webber,skipped,skipped,skipped
"['Kate I. Noble', 'Peter N. Ives', 'Ronald S. Trujillo', 'Alan Webber', 'Ronald S. Trujillo']",16078,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo,Alan Webber,Ronald S. Trujillo
"['Joseph M. Maestas', 'Alan Webber', 'Kate I. Noble', 'Peter N. Ives', 'skipped']",16079,Joseph M. Maestas,Alan Webber,Kate I. Noble,Peter N. Ives,skipped
"['Kate I. Noble', 'Alan Webber', 'Peter N. Ives', 'overvote', 'Kate I. Noble']",16080,Kate I. Noble,Alan Webber,Peter N. Ives,overvote,Kate I. Noble
"['Ronald S. Trujillo', 'Peter N. Ives', 'Joseph M. Maestas', 'Alan Webber', 'Kate I. Noble']",16081,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas,Alan Webber,Kate I. Noble
"['Kate I. Noble', 'Peter N. Ives', 'Alan Webber', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16082,Kate I. Noble,Peter N. Ives,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo
"['Joseph M. Maestas', 'Kate I. Noble', 'Alan Webber', 'Ronald S. Trujillo', 'Peter N. Ives']",16083,Joseph M. Maestas,Kate I. Noble,Alan Webber,Ronald S. Trujillo,Peter N. Ives
"['Alan Webber', 'Kate I. Noble', 'Peter N. Ives', 'skipped', 'skipped']",16084,Alan Webber,Kate I. Noble,Peter N. Ives,skipped,skipped
"['Ronald S. Trujillo', 'Peter N. Ives', 'Joseph M. Maestas', 'Alan Webber', 'Kate I. Noble']",16085,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas,Alan Webber,Kate I. Noble
"['Joseph M. Maestas', 'Peter N. Ives', 'Alan Webber', 'Kate I. Noble', 'Ronald S. Trujillo']",16086,Joseph M. Maestas,Peter N. Ives,Alan Webber,Kate I. Noble,Ronald S. Trujillo
"['Alan Webber', 'Peter N. Ives', 'Kate I. Noble', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16087,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
"['Alan Webber', 'Kate I. Noble', 'Peter N. Ives', 'Ronald S. Trujillo', 'Joseph M. Maestas']",16088,Alan Webber,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo,Joseph M. Maestas
"['Kate I. Noble', 'Joseph M. Maestas', 'Alan Webber', 'Peter N. Ives', 'Ronald S. Trujillo']",16089,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives,Ronald S. Trujillo
"['Alan Webber', 'Joseph M. Maestas', 'Peter N. Ives', 'Kate I. Noble', 'Ronald S. Trujillo']",16090,Alan Webber,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Ronald S. Trujillo
"['Alan Webber', 'Kate I. Noble', 'Peter N. Ives', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16091,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
"['Alan Webber', 'Peter N. Ives', 'Ronald S. Trujillo', 'Kate I. Noble', 'Ronald S. Trujillo']",16092,Alan Webber,Peter N. Ives,Ronald S. Trujillo,Kate I. Noble,Ronald S. Trujillo
"['Alan Webber', 'Peter N. Ives', 'Kate I. Noble', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16093,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
"['Ronald S. Trujillo', 'Joseph M. Maestas', 'Kate I. Noble', 'Peter N. Ives', 'Alan Webber']",16094,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Alan Webber
"['Alan Webber', 'Peter N. Ives', 'Kate I. Noble', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16095,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
"['Kate I. Noble', 'Ronald S. Trujillo', 'Alan Webber', 'skipped', 'skipped']",16096,Kate I. Noble,Ronald S. Trujillo,Alan Webber,skipped,skipped
"['Ronald S. Trujillo', 'Joseph M. Maestas', 'Alan Webber', 'Peter N. Ives', 'overvote']",16097,Ronald S. Trujillo,Joseph M. Maestas,Alan Webber,Peter N. Ives,overvote
"['Kate I. Noble', 'Alan Webber', 'Peter N. Ives', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16098,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
"['Ronald S. Trujillo', 'Joseph M. Maestas', 'skipped', 'skipped', 'skipped']",16099,Ronald S. Trujillo,Joseph M. Maestas,skipped,skipped,skipped
"['Alan Webber', 'Joseph M. Maestas', 'Peter N. Ives', 'Kate I. Noble', 'Ronald S. Trujillo']",16100,Alan Webber,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Ronald S. Trujillo
"['Alan Webber', 'Joseph M. Maestas', 'Peter N. Ives', 'Ronald S. Trujillo', 'Kate I. Noble']",16101,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo,Kate I. Noble
"['Alan Webber', 'Kate I. Noble', 'Peter N. Ives', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16102,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
"['Kate I. Noble', 'Joseph M. Maestas', 'Peter N. Ives', 'Ronald S. Trujillo', 'Alan Webber']",16103,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo,Alan Webber
"['Kate I. Noble', 'Alan Webber', 'skipped', 'skipped', 'skipped']",16104,Kate I. Noble,Alan Webber,skipped,skipped,skipped
"['Alan Webber', 'Kate I. Noble', 'Peter N. Ives', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16105,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
"['Alan Webber', 'Kate I. Noble', 'Ronald S. Trujillo', 'Joseph M. Maestas', 'Peter N. Ives']",16106,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives
"['Alan Webber', 'Kate I. Noble', 'skipped', 'skipped', 'skipped']",16107,Alan Webber,Kate I. Noble,skipped,skipped,skipped
"['Ronald S. Trujillo', 'Alan Webber', 'Peter N. Ives', 'Kate I. Noble', 'Joseph M. Maestas']",16108,Ronald S. Trujillo,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas
"['Alan Webber', 'Kate I. Noble', 'Joseph M. Maestas', 'Peter N. Ives', 'skipped']",16109,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,skipped
"['Peter N. Ives', 'Alan Webber', 'Kate I. Noble', 'skipped', 'skipped']",16110,Peter N. Ives,Alan Webber,Kate I. Noble,skipped,skipped
"['Alan Webber', 'Kate I. Noble', 'Joseph M. Maestas', 'Ronald S. Trujillo', 'Peter N. Ives']",16111,Alan Webber,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo,Peter N. Ives
"['Ronald S. Trujillo', 'Peter N. Ives', 'Joseph M. Maestas', 'Kate I. Noble', 'Alan Webber']",16112,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas,Kate I. Noble,Alan Webber
"['Kate I. Noble', 'Alan Webber', 'Joseph M. Maestas', 'Peter N. Ives', 'Ronald S. Trujillo']",16113,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
"['Alan Webber', 'Joseph M. Maestas', 'Kate I. Noble', 'Ronald S. Trujillo', 'Peter N. Ives']",16114,Alan Webber,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives
"['Peter N. Ives', 'Alan Webber', 'Kate I. Noble', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16115,Peter N. Ives,Alan Webber,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
"['Alan Webber', 'Joseph M. Maestas', 'Peter N. Ives', 'Kate I. Noble', 'Ronald S. Trujillo']",16116,Alan Webber,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Ronald S. Trujillo
"['Ronald S. Trujillo', 'Joseph M. Maestas', 'Alan Webber', 'Peter N. Ives', 'Kate I. Noble']",16117,Ronald S. Trujillo,Joseph M. Maestas,Alan Webber,Peter N. Ives,Kate I. Noble
"['Alan Webber', 'Kate I. Noble', 'skipped', 'skipped', 'skipped']",16118,Alan Webber,Kate I. Noble,skipped,skipped,skipped
"['Alan Webber', 'Peter N. Ives', 'Kate I. Noble', 'skipped', 'skipped']",16119,Alan Webber,Peter N. Ives,Kate I. Noble,skipped,skipped
"['Alan Webber', 'Peter N. Ives', 'Joseph M. Maestas', 'Kate I. Noble', 'Ronald S. Trujillo']",16120,Alan Webber,Peter N. Ives,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo
"['Alan Webber', 'Kate I. Noble', 'Ronald S. Trujillo', 'skipped', 'skipped']",16121,Alan Webber,Kate I. Noble,Ronald S. Trujillo,skipped,skipped
"['Kate I. Noble', 'Alan Webber', 'skipped', 'skipped', 'skipped']",16122,Kate I. Noble,Alan Webber,skipped,skipped,skipped
"['Ronald S. Trujillo', 'Peter N. Ives', 'Kate I. Noble', 'Joseph M. Maestas', 'Alan Webber']",16123,Ronald S. Trujillo,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Alan Webber
"['Alan Webber', 'Kate I. Noble', 'Peter N. Ives', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16124,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
"['Ronald S. Trujillo', 'Alan Webber', 'Peter N. Ives', 'Kate I. Noble', 'Joseph M. Maestas']",16125,Ronald S. Trujillo,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas
"['Kate I. Noble', 'Ronald S. Trujillo', 'Peter N. Ives', 'Joseph M. Maestas', 'Alan Webber']",16126,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas,Alan Webber
"['Alan Webber', 'Kate I. Noble', 'Peter N. Ives', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16127,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
"['Alan Webber', 'Kate I. Noble', 'Peter N. Ives', 'Joseph M. Maestas', 'skipped']",16128,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,skipped
"['Alan Webber', 'Kate I. Noble', 'Peter N. Ives', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16129,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
"['Kate I. Noble', 'Alan Webber', 'Joseph M. Maestas', 'Peter N. Ives', 'Ronald S. Trujillo']",16130,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
"['Kate I. Noble', 'Peter N. Ives', 'Alan Webber', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16131,Kate I. Noble,Peter N. Ives,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo
"['Alan Webber', 'Ronald S. Trujillo', 'Joseph M. Maestas', 'Peter N. Ives', 'Kate I. Noble']",16132,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Kate I. Noble
"['Peter N. Ives', 'Kate I. Noble', 'Alan Webber', 'Ronald S. Trujillo', 'Joseph M. Maestas']",16133,Peter N. Ives,Kate I. Noble,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas
"['Ronald S. Trujillo', 'Alan Webber', 'Kate I. Noble', 'Peter N. Ives', 'Joseph M. Maestas']",16134,Ronald S. Trujillo,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas
"['Kate I. Noble', 'Alan Webber', 'Joseph M. Maestas', 'Peter N. Ives', 'Ronald S. Trujillo']",16135,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
"['Kate I. Noble', 'Peter N. Ives', 'Joseph M. Maestas', 'Ronald S. Trujillo', 'Alan Webber']",16136,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo,Alan Webber
"['Alan Webber', 'Joseph M. Maestas', 'Peter N. Ives', 'skipped', 'skipped']",16137,Alan Webber,Joseph M. Maestas,Peter N. Ives,skipped,skipped
"['Alan Webber', 'Peter N. Ives', 'Kate I. Noble', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16138,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
"['Alan Webber', 'Peter N. Ives', 'Kate I. Noble', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16139,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
"['Ronald S. Trujillo', 'Joseph M. Maestas', 'Alan Webber', 'Kate I. Noble', 'Peter N. Ives']",16140,Ronald S. Trujillo,Joseph M. Maestas,Alan Webber,Kate I. Noble,Peter N. Ives
"['Ronald S. Trujillo', 'Peter N. Ives', 'Alan Webber', 'Kate I. Noble', 'overvote']",16141,Ronald S. Trujillo,Peter N. Ives,Alan Webber,Kate I. Noble,overvote
"['Ronald S. Trujillo', 'Joseph M. Maestas', 'Peter N. Ives', 'Alan Webber', 'Kate I. Noble']",16142,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Alan Webber,Kate I. Noble
"['Kate I. Noble', 'Joseph M. Maestas', 'Ronald S. Trujillo', 'Alan Webber', 'Peter N. Ives']",16143,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo,Alan Webber,Peter N. Ives
"['Kate I. Noble', 'Alan Webber', 'Peter N. Ives', 'Ronald S. Trujillo', 'Joseph M. Maestas']",16144,Kate I. Noble,Alan Webber,Peter N. Ives,Ronald S. Trujillo,Joseph M. Maestas
"['Joseph M. Maestas', 'Kate I. Noble', 'Alan Webber', 'Peter N. Ives', 'Ronald S. Trujillo']",16145,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives,Ronald S. Trujillo
"['Kate I. Noble', 'Alan Webber', 'skipped', 'skipped', 'skipped']",16146,Kate I. Noble,Alan Webber,skipped,skipped,skipped
"['Ronald S. Trujillo', 'Kate I. Noble', 'Peter N. Ives', 'Joseph M. Maestas', 'Alan Webber']",16147,Ronald S. Trujillo,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Alan Webber
"['Joseph M. Maestas', 'Alan Webber', 'Peter N. Ives', 'skipped', 'skipped']",16148,Joseph M. Maestas,Alan Webber,Peter N. Ives,skipped,skipped
"['Alan Webber', 'Kate I. Noble', 'Joseph M. Maestas', 'Peter N. Ives', 'Ronald S. Trujillo']",16149,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
"['Joseph M. Maestas', 'Kate I. Noble', 'Peter N. Ives', 'Ronald S. Trujillo', 'Alan Webber']",16150,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo,Alan Webber
"['Alan Webber', 'Kate I. Noble', 'Peter N. Ives', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16151,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
"['Kate I. Noble', 'Alan Webber', 'Joseph M. Maestas', 'Peter N. Ives', 'Ronald S. Trujillo']",16152,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
"['Alan Webber', 'Joseph M. Maestas', 'skipped', 'skipped', 'skipped']",16153,Alan Webber,Joseph M. Maestas,skipped,skipped,skipped
"['Kate I. Noble', 'Joseph M. Maestas', 'Peter N. Ives', 'Alan Webber', 'Ronald S. Trujillo']",16154,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Alan Webber,Ronald S. Trujillo
"['Alan Webber', 'Joseph M. Maestas', 'Ronald S. Trujillo', 'Peter N. Ives', 'Kate I. Noble']",16155,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo,Peter N. Ives,Kate I. Noble
"['Ronald S. Trujillo', 'Joseph M. Maestas', 'Peter N. Ives', 'Alan Webber', 'Kate I. Noble']",16156,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Alan Webber,Kate I. Noble
"['Alan Webber', 'Kate I. Noble', 'Peter N. Ives', 'Ronald S. Trujillo', 'Joseph M. Maestas']",16157,Alan Webber,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo,Joseph M. Maestas
"['Alan Webber', 'Ronald S. Trujillo', 'Peter N. Ives', 'Kate I. Noble', 'Joseph M. Maestas']",16158,Alan Webber,Ronald S. Trujillo,Peter N. Ives,Kate I. Noble,Joseph M. Maestas
"['Alan Webber', 'Peter N. Ives', 'Kate I. Noble', 'Joseph M. Maestas', 'Ronald S. Trujillo']",16159,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
"['Joseph M. Maestas', 'Ronald S. Trujillo', 'Kate I. Noble', 'Peter N. Ives', 'Alan Webber']",16160,Joseph M. Maestas,Ronald S. Trujillo,Kate I. Noble,Peter N. Ives,Alan Webber
