ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18
13964,"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Decker, Marjorie C.","Galluccio, Anthony D.","Kelley, Craig A.","LaTremouille, Robert J.","Maher, David P.","Murphy, Brian","Davis, Henrietta","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13965,"Maher, David P.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13966,"Maher, David P.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13967,"Davis, Henrietta","Murphy, Brian","Seidel, Sam","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13968,"Kelley, Craig A.","Murphy, Brian","Maher, David P.","Decker, Marjorie C.","Sullivan, Michael A.","Galluccio, Anthony D.","Reeves, Kenneth E.","Adkins, Lawrence J.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13969,"Kelley, Craig A.","Gordon, Jesse A.","Davis, Henrietta","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13970,"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13971,"Simmons, Denise","Maher, David P.","Sullivan, Michael A.","Davis, Henrietta","Reeves, Kenneth E.","Murphy, Brian","Decker, Marjorie C.","Seidel, Sam","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13972,"Simmons, Denise","Maher, David P.","Sullivan, Michael A.","Davis, Henrietta","Reeves, Kenneth E.","Murphy, Brian","Decker, Marjorie C.","Seidel, Sam","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13973,"Davis, Henrietta","Murphy, Brian","Decker, Marjorie C.","Sullivan, Michael A.","Maher, David P.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13974,"Davis, Henrietta","Murphy, Brian","Maher, David P.","Condit, James E., III","Gordon, Jesse A.","Simmons, Denise","Seidel, Sam","Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13975,"Maher, David P.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13976,"Kelley, Craig A.","Murphy, Brian","Seidel, Sam","Gordon, Jesse A.","Davis, Henrietta","Decker, Marjorie C.","Simmons, Denise","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13977,"Murphy, Brian","Maher, David P.","Davis, Henrietta","Kelley, Craig A.","Sullivan, Michael A.","Decker, Marjorie C.","Galluccio, Anthony D.","Simmons, Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13978,"Davis, Henrietta","Murphy, Brian","Decker, Marjorie C.","Sullivan, Michael A.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13979,"Galluccio, Anthony D.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13980,"Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Maher, David P.","Murphy, Brian","Sullivan, Michael A.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13981,"Murphy, Brian","Decker, Marjorie C.","Maher, David P.","Davis, Henrietta","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13982,"Maher, David P.","Davis, Henrietta","Murphy, Brian","Simmons, Denise","Sullivan, Michael A.","Kelley, Craig A.","Galluccio, Anthony D.","Decker, Marjorie C.","Green, Andre Lerone","Hees, Bill","Condit, James E., III","Adkins, Lawrence J.","Seidel, Sam","LaTremouille, Robert J.","Hall, Robert Lee, Sr.","Gordon, Jesse A.","Toomey, Timothy J., Jr.","Reeves, Kenneth E."
13983,"Murphy, Brian","Davis, Henrietta","Seidel, Sam","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13984,"Decker, Marjorie C.","Davis, Henrietta","Gordon, Jesse A.","Simmons, Denise","Sullivan, Michael A.","Galluccio, Anthony D.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13985,"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13986,"Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13987,"Murphy, Brian","Sullivan, Michael A.","Galluccio, Anthony D.","Davis, Henrietta","Reeves, Kenneth E.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13988,"Reeves, Kenneth E.","Murphy, Brian","Decker, Marjorie C.","Gordon, Jesse A.","Galluccio, Anthony D.","Simmons, Denise","Maher, David P.","Hees, Bill","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13989,"Seidel, Sam","Murphy, Brian","Maher, David P.","Gordon, Jesse A.","Reeves, Kenneth E.","Simmons, Denise","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13990,"Murphy, Brian","Decker, Marjorie C.","Davis, Henrietta","Maher, David P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13991,"Seidel, Sam","Murphy, Brian","Decker, Marjorie C.","Davis, Henrietta","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13992,"Murphy, Brian","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13993,"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13994,"Seidel, Sam","Kelley, Craig A.","Murphy, Brian","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13995,"Simmons, Denise","Davis, Henrietta","Decker, Marjorie C.","Maher, David P.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13996,"Davis, Henrietta","Simmons, Denise","Seidel, Sam","Maher, David P.","Murphy, Brian","Reeves, Kenneth E.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13997,"Kelley, Craig A.","Gordon, Jesse A.","Adkins, Lawrence J.","Seidel, Sam","Davis, Henrietta","Murphy, Brian","Maher, David P.","Simmons, Denise","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13998,"Maher, David P.","Davis, Henrietta","Kelley, Craig A.","Murphy, Brian","Sullivan, Michael A.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13999,"Maher, David P.","Davis, Henrietta","Galluccio, Anthony D.","Murphy, Brian","Gordon, Jesse A.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14000,"Maher, David P.","Davis, Henrietta","Galluccio, Anthony D.","Gordon, Jesse A.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14001,"Galluccio, Anthony D.","Murphy, Brian","Maher, David P.","Simmons, Denise","Davis, Henrietta","Reeves, Kenneth E.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14002,"Maher, David P.","Murphy, Brian","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14003,"Galluccio, Anthony D.","Sullivan, Michael A.","Seidel, Sam","Toomey, Timothy J., Jr.",skipped,"Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14004,"Maher, David P.","Galluccio, Anthony D.","Decker, Marjorie C.","Sullivan, Michael A.","Reeves, Kenneth E.","Davis, Henrietta","Hees, Bill","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14005,"Galluccio, Anthony D.","Maher, David P.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14006,"Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14007,"Maher, David P.","Sullivan, Michael A.","Davis, Henrietta","Murphy, Brian","Decker, Marjorie C.","Galluccio, Anthony D.","Gordon, Jesse A.","Simmons, Denise","Toomey, Timothy J., Jr.","Adkins, Lawrence J.","Condit, James E., III","Green, Andre Lerone","Hall, Robert Lee, Sr.","Hees, Bill","Kelley, Craig A.","LaTremouille, Robert J.","Reeves, Kenneth E.","Seidel, Sam"
14008,"Seidel, Sam","Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Adkins, Lawrence J.","Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.","Gordon, Jesse A.","Kelley, Craig A.","Maher, David P.","Murphy, Brian","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped
14009,"Sullivan, Michael A.","Seidel, Sam","Toomey, Timothy J., Jr.","Murphy, Brian","Adkins, Lawrence J.","Galluccio, Anthony D.","Davis, Henrietta","Kelley, Craig A.","LaTremouille, Robert J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14010,"Decker, Marjorie C.","Davis, Henrietta","Simmons, Denise","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14011,"Murphy, Brian","Sullivan, Michael A.","Galluccio, Anthony D.","Seidel, Sam","Davis, Henrietta","Simmons, Denise","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14012,"Galluccio, Anthony D.","Maher, David P.","Sullivan, Michael A.","Decker, Marjorie C.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14013,"Maher, David P.","Seidel, Sam","Kelley, Craig A.","Davis, Henrietta","Decker, Marjorie C.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14014,"Davis, Henrietta","Murphy, Brian","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14015,"Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14016,"Maher, David P.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14017,"Maher, David P.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14018,"Seidel, Sam","Adkins, Lawrence J.","Condit, James E., III","Gordon, Jesse A.","Green, Andre Lerone","Hall, Robert Lee, Sr.","Hees, Bill","Kelley, Craig A.","LaTremouille, Robert J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14019,"Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14020,"Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14021,"Seidel, Sam","Kelley, Craig A.","Maher, David P.","Davis, Henrietta","Galluccio, Anthony D.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14022,"Reeves, Kenneth E.","Kelley, Craig A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14023,"Maher, David P.","Gordon, Jesse A.","Murphy, Brian","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14024,"Davis, Henrietta","Decker, Marjorie C.","Gordon, Jesse A.","Simmons, Denise","Kelley, Craig A.","Murphy, Brian","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14025,"Decker, Marjorie C.","Simmons, Denise","Murphy, Brian","Davis, Henrietta","Gordon, Jesse A.","Maher, David P.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14026,"Galluccio, Anthony D.","Sullivan, Michael A.","Murphy, Brian","Davis, Henrietta","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14027,"Murphy, Brian","Seidel, Sam","Sullivan, Michael A.","Davis, Henrietta","Decker, Marjorie C.","Simmons, Denise","Maher, David P.","Kelley, Craig A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14028,"Sullivan, Michael A.","Galluccio, Anthony D.","Maher, David P.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14029,"Maher, David P.","Simmons, Denise","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14030,"Hees, Bill","Maher, David P.","Hall, Robert Lee, Sr.","Seidel, Sam","Condit, James E., III",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14031,"Maher, David P.","Simmons, Denise","Murphy, Brian","Galluccio, Anthony D.","Decker, Marjorie C.","Davis, Henrietta","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Reeves, Kenneth E.","LaTremouille, Robert J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14032,"Murphy, Brian","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14033,"Davis, Henrietta","Murphy, Brian","Seidel, Sam","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14034,"Kelley, Craig A.","Seidel, Sam","Maher, David P.","Decker, Marjorie C.","Murphy, Brian","Sullivan, Michael A.","Simmons, Denise","Davis, Henrietta","Gordon, Jesse A.","Reeves, Kenneth E.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Green, Andre Lerone",skipped,skipped,skipped,skipped,skipped
14035,"Davis, Henrietta","Decker, Marjorie C.","Murphy, Brian","Seidel, Sam","Kelley, Craig A.","Gordon, Jesse A.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14036,"Davis, Henrietta","Condit, James E., III","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Simmons, Denise","Seidel, Sam","Gordon, Jesse A.","Green, Andre Lerone","Murphy, Brian",skipped,"Reeves, Kenneth E.","Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped
14037,"Seidel, Sam","Murphy, Brian","Galluccio, Anthony D.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14038,"Galluccio, Anthony D.","Sullivan, Michael A.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14039,"Davis, Henrietta","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14040,"Murphy, Brian","Davis, Henrietta","Decker, Marjorie C.","Simmons, Denise","Gordon, Jesse A.","Seidel, Sam","Maher, David P.","Sullivan, Michael A.","Kelley, Craig A.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
14041,"Gordon, Jesse A.","Kelley, Craig A.","Seidel, Sam","Sullivan, Michael A.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14042,"Murphy, Brian","LaTremouille, Robert J.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14043,"Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14044,"Seidel, Sam","Kelley, Craig A.","Davis, Henrietta","Gordon, Jesse A.","Adkins, Lawrence J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14045,"Davis, Henrietta","Decker, Marjorie C.","Simmons, Denise","Green, Andre Lerone","Murphy, Brian","Seidel, Sam","Gordon, Jesse A.","Kelley, Craig A.","Toomey, Timothy J., Jr.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14046,"Murphy, Brian","Seidel, Sam","Davis, Henrietta","Gordon, Jesse A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14047,"Murphy, Brian","Davis, Henrietta","Seidel, Sam","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14048,"Gordon, Jesse A.","Simmons, Denise","Murphy, Brian","Davis, Henrietta","Seidel, Sam","Reeves, Kenneth E.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14049,"Seidel, Sam","LaTremouille, Robert J.","Galluccio, Anthony D.","Maher, David P.","Simmons, Denise","Davis, Henrietta","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14050,"Gordon, Jesse A.","Decker, Marjorie C.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14051,"Reeves, Kenneth E.",skipped,skipped,skipped,"Toomey, Timothy J., Jr.",skipped,skipped,"Adkins, Lawrence J.","Condit, James E., III",overvote,"Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped
14052,"Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Davis, Henrietta","Decker, Marjorie C.","Hees, Bill","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14053,"Reeves, Kenneth E.","Sullivan, Michael A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14054,"Simmons, Denise","Seidel, Sam","Adkins, Lawrence J.","Condit, James E., III","Davis, Henrietta","Galluccio, Anthony D.","Hall, Robert Lee, Sr.","Hees, Bill","Decker, Marjorie C.","Kelley, Craig A.","Maher, David P.","Murphy, Brian","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped
14055,"Sullivan, Michael A.","Davis, Henrietta","Decker, Marjorie C.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14056,"Murphy, Brian","Davis, Henrietta","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14057,"Murphy, Brian","Davis, Henrietta","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14058,"Gordon, Jesse A.","Murphy, Brian","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14059,"Sullivan, Michael A.","Davis, Henrietta","Decker, Marjorie C.","LaTremouille, Robert J.","Maher, David P.","Simmons, Denise","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14060,"Maher, David P.","Sullivan, Michael A.","Simmons, Denise","Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14061,"Decker, Marjorie C.","Murphy, Brian","Reeves, Kenneth E.","LaTremouille, Robert J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14062,"Maher, David P.","Sullivan, Michael A.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14063,"Davis, Henrietta","Decker, Marjorie C.","Maher, David P.","Murphy, Brian","Seidel, Sam","Reeves, Kenneth E.","Galluccio, Anthony D.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14064,"Davis, Henrietta","Decker, Marjorie C.","Murphy, Brian","Reeves, Kenneth E.","Gordon, Jesse A.","Seidel, Sam","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14065,"Davis, Henrietta","Decker, Marjorie C.","Murphy, Brian","Gordon, Jesse A.","Simmons, Denise","Reeves, Kenneth E.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14066,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14067,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14068,"Maher, David P.","Toomey, Timothy J., Jr.","Murphy, Brian","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14069,"Seidel, Sam","Davis, Henrietta","Decker, Marjorie C.","Murphy, Brian","Gordon, Jesse A.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14070,"Galluccio, Anthony D.","Green, Andre Lerone","Simmons, Denise","Hall, Robert Lee, Sr.","Reeves, Kenneth E.","Toomey, Timothy J., Jr.","Maher, David P.","Gordon, Jesse A.","Seidel, Sam","LaTremouille, Robert J.","Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped
14071,"Maher, David P.","Galluccio, Anthony D.","Sullivan, Michael A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14072,"Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14073,"Maher, David P.","Galluccio, Anthony D.","Sullivan, Michael A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14074,"Maher, David P.","Galluccio, Anthony D.","Murphy, Brian","Sullivan, Michael A.","Decker, Marjorie C.","Davis, Henrietta","Toomey, Timothy J., Jr.","Reeves, Kenneth E.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14075,"Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14076,"Seidel, Sam","Kelley, Craig A.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14077,"Sullivan, Michael A.","Condit, James E., III","Kelley, Craig A.","Murphy, Brian","Green, Andre Lerone","Hees, Bill","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14078,"Gordon, Jesse A.","Sullivan, Michael A.","Maher, David P.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14079,"Decker, Marjorie C.","Davis, Henrietta","Simmons, Denise","Murphy, Brian","Kelley, Craig A.","Gordon, Jesse A.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14080,skipped,"Davis, Henrietta","Decker, Marjorie C.","Reeves, Kenneth E.","Maher, David P.","LaTremouille, Robert J.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14081,"Davis, Henrietta","Gordon, Jesse A.","Decker, Marjorie C.","Murphy, Brian","Simmons, Denise","Maher, David P.","Reeves, Kenneth E.","Seidel, Sam","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14082,"Davis, Henrietta","Gordon, Jesse A.","Decker, Marjorie C.","Murphy, Brian","Simmons, Denise","Maher, David P.","Seidel, Sam","Sullivan, Michael A.","Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14083,"Davis, Henrietta","Decker, Marjorie C.","Maher, David P.","Murphy, Brian","Reeves, Kenneth E.","Seidel, Sam","Adkins, Lawrence J.","Condit, James E., III","Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Gordon, Jesse A.","Green, Andre Lerone","Hall, Robert Lee, Sr.","Hees, Bill","Kelley, Craig A.","LaTremouille, Robert J."
14084,"Seidel, Sam","Murphy, Brian","Davis, Henrietta","Kelley, Craig A.","Simmons, Denise","Maher, David P.","Reeves, Kenneth E.","Galluccio, Anthony D.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
14085,"Gordon, Jesse A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
