ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9
9968,"Harding, Jr., Richard","Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.","Holland, John J.","Kadete, Elechi M.","Cronin, Fran Albin",skipped,skipped
9969,"Harding, Jr., Richard","Fantini, Alfred B.",skipped,"Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped
9970,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9971,"Harding, Jr., Richard","Osborne, Mervan F.","Nolan, Patricia M.","Fantini, Alfred B.","Kelly, Kathleen M.","Kadete, Elechi M.","Cronin, Fran Albin","Gerber, Joyce C.","Holland, John J."
9972,"Kadete, Elechi M.","Cronin, Fran Albin","Fantini, Alfred B.","Gerber, Joyce C.","Holland, John J.","Kelly, Kathleen M.","Nolan, Patricia M.","Osborne, Mervan F.","Harding, Jr., Richard"
9973,"Kelly, Kathleen M.","Harding, Jr., Richard","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
9974,"Fantini, Alfred B.","Harding, Jr., Richard","Nolan, Patricia M.","Osborne, Mervan F.","Cronin, Fran Albin","Holland, John J.","Kadete, Elechi M.","Kelly, Kathleen M.",skipped
9975,"Nolan, Patricia M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped
9976,"Kelly, Kathleen M.","Cronin, Fran Albin","Harding, Jr., Richard","Kadete, Elechi M.","Gerber, Joyce C.","Nolan, Patricia M.",skipped,skipped,skipped
9977,"Harding, Jr., Richard","Osborne, Mervan F.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
9978,"Nolan, Patricia M.","Kadete, Elechi M.","Gerber, Joyce C.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
9979,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9980,"Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
9981,"Kelly, Kathleen M.","Nolan, Patricia M.","Cronin, Fran Albin","Kadete, Elechi M.","Gerber, Joyce C.","Fantini, Alfred B.","Holland, John J.","Harding, Jr., Richard","Osborne, Mervan F."
9982,"Kadete, Elechi M.","Osborne, Mervan F.","Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
9983,"Harding, Jr., Richard","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
9984,"Kadete, Elechi M.","Osborne, Mervan F.","Harding, Jr., Richard","Cronin, Fran Albin","Fantini, Alfred B.",skipped,skipped,skipped,skipped
9985,"Kelly, Kathleen M.",skipped,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
9986,"Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9987,"Cronin, Fran Albin","Kelly, Kathleen M.","Gerber, Joyce C.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
9988,"Gerber, Joyce C.","Cronin, Fran Albin","Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped
9989,"Kelly, Kathleen M.","Nolan, Patricia M.","Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
9990,"Holland, John J.","Kadete, Elechi M.","Kelly, Kathleen M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
9991,"Harding, Jr., Richard","Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
9992,"Harding, Jr., Richard","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
9993,"Harding, Jr., Richard","Kadete, Elechi M.","Kelly, Kathleen M.","Gerber, Joyce C.","Osborne, Mervan F.","Nolan, Patricia M.","Cronin, Fran Albin","Fantini, Alfred B.",skipped
9994,"Cronin, Fran Albin","Gerber, Joyce C.","Harding, Jr., Richard","Holland, John J.","Osborne, Mervan F.","Kadete, Elechi M.","Kelly, Kathleen M.","Fantini, Alfred B.","Nolan, Patricia M."
9995,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
9996,"Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
9997,"Nolan, Patricia M.","Osborne, Mervan F.","Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
9998,"Nolan, Patricia M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
9999,"Harding, Jr., Richard","Osborne, Mervan F.","Kadete, Elechi M.","Kelly, Kathleen M.","Nolan, Patricia M.","Gerber, Joyce C.","Cronin, Fran Albin","Holland, John J.","Fantini, Alfred B."
10000,"Nolan, Patricia M.","Harding, Jr., Richard","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
10001,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10002,"Nolan, Patricia M.","Osborne, Mervan F.","Cronin, Fran Albin","Fantini, Alfred B.","Gerber, Joyce C.","Harding, Jr., Richard","Holland, John J.","Kadete, Elechi M.","Kelly, Kathleen M."
10003,"Harding, Jr., Richard","Kelly, Kathleen M.","Nolan, Patricia M.","Fantini, Alfred B.","Osborne, Mervan F.","Cronin, Fran Albin","Gerber, Joyce C.",skipped,skipped
10004,"Cronin, Fran Albin","Holland, John J.","Kelly, Kathleen M.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped
10005,"Cronin, Fran Albin","Kelly, Kathleen M.","Osborne, Mervan F.","Harding, Jr., Richard","Nolan, Patricia M.",skipped,skipped,skipped,skipped
10006,"Osborne, Mervan F.","Nolan, Patricia M.","Fantini, Alfred B.","Harding, Jr., Richard","Cronin, Fran Albin","Gerber, Joyce C.",skipped,skipped,skipped
10007,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10008,"Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10009,"Cronin, Fran Albin","Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
10010,"Nolan, Patricia M.","Kelly, Kathleen M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
10011,"Kelly, Kathleen M.","Osborne, Mervan F.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
10012,"Harding, Jr., Richard","Osborne, Mervan F.","Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
10013,"Kelly, Kathleen M.","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
10014,"Kelly, Kathleen M.","Osborne, Mervan F.","Nolan, Patricia M.","Cronin, Fran Albin","Gerber, Joyce C.",skipped,skipped,skipped,skipped
10015,"Osborne, Mervan F.","Fantini, Alfred B.","Harding, Jr., Richard","Nolan, Patricia M.","Kelly, Kathleen M.","Cronin, Fran Albin","Gerber, Joyce C.",skipped,skipped
10016,"Harding, Jr., Richard","Fantini, Alfred B.","Kadete, Elechi M.","Nolan, Patricia M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped
10017,"Kelly, Kathleen M.","Cronin, Fran Albin","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
10018,"Harding, Jr., Richard","Gerber, Joyce C.","Fantini, Alfred B.","Osborne, Mervan F.","Kadete, Elechi M.",skipped,skipped,skipped,skipped
10019,"Fantini, Alfred B.","Kelly, Kathleen M.","Holland, John J.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
10020,"Osborne, Mervan F.","Cronin, Fran Albin","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
10021,"Osborne, Mervan F.","Harding, Jr., Richard","Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
10022,"Osborne, Mervan F.","Cronin, Fran Albin","Kelly, Kathleen M.","Harding, Jr., Richard","Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped
10023,"Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10024,"Harding, Jr., Richard","Osborne, Mervan F.","Kelly, Kathleen M.","Nolan, Patricia M.","Cronin, Fran Albin","Gerber, Joyce C.",skipped,skipped,skipped
10025,"Harding, Jr., Richard","Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
10026,"Osborne, Mervan F.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10027,"Fantini, Alfred B.","Nolan, Patricia M.","Osborne, Mervan F.","Harding, Jr., Richard","Kelly, Kathleen M.","Holland, John J.",skipped,skipped,skipped
10028,"Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10029,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10030,"Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10031,"Kelly, Kathleen M.","Nolan, Patricia M.","Osborne, Mervan F.","Harding, Jr., Richard","Fantini, Alfred B.","Cronin, Fran Albin","Holland, John J.","Kadete, Elechi M.",skipped
10032,"Nolan, Patricia M.","Gerber, Joyce C.","Harding, Jr., Richard","Osborne, Mervan F.","Kadete, Elechi M.","Cronin, Fran Albin","Kelly, Kathleen M.","Holland, John J.","Fantini, Alfred B."
10033,"Kelly, Kathleen M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10034,"Nolan, Patricia M.","Harding, Jr., Richard","Gerber, Joyce C.","Kadete, Elechi M.","Osborne, Mervan F.","Kelly, Kathleen M.","Cronin, Fran Albin","Fantini, Alfred B.",skipped
10035,"Nolan, Patricia M.","Harding, Jr., Richard","Kelly, Kathleen M.","Holland, John J.","Osborne, Mervan F.","Cronin, Fran Albin","Fantini, Alfred B.","Gerber, Joyce C.","Kadete, Elechi M."
10036,"Kelly, Kathleen M.","Nolan, Patricia M.","Gerber, Joyce C.","Osborne, Mervan F.","Harding, Jr., Richard","Kadete, Elechi M.","Holland, John J.","Cronin, Fran Albin","Fantini, Alfred B."
10037,"Harding, Jr., Richard","Kadete, Elechi M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
10038,"Harding, Jr., Richard","Fantini, Alfred B.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped
10039,"Kelly, Kathleen M.","Fantini, Alfred B.","Harding, Jr., Richard","Nolan, Patricia M.","Osborne, Mervan F.","Gerber, Joyce C.","Holland, John J.","Cronin, Fran Albin",skipped
10040,"Nolan, Patricia M.","Harding, Jr., Richard","Osborne, Mervan F.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
10041,"Fantini, Alfred B.","Nolan, Patricia M.","Harding, Jr., Richard","Kelly, Kathleen M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped
10042,"Kelly, Kathleen M.","Cronin, Fran Albin","Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped
10043,"Nolan, Patricia M.","Harding, Jr., Richard","Fantini, Alfred B.","Gerber, Joyce C.","Kadete, Elechi M.","Cronin, Fran Albin","Osborne, Mervan F.","Holland, John J.","Kelly, Kathleen M."
10044,"Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10045,"Gerber, Joyce C.","Nolan, Patricia M.","Fantini, Alfred B.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped
10046,"Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10047,"Kelly, Kathleen M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10048,"Nolan, Patricia M.","Cronin, Fran Albin","Kelly, Kathleen M.","Osborne, Mervan F.","Gerber, Joyce C.",skipped,skipped,skipped,skipped
10049,"Harding, Jr., Richard","Gerber, Joyce C.","Fantini, Alfred B.","Cronin, Fran Albin","Osborne, Mervan F.","Nolan, Patricia M.","Kelly, Kathleen M.","Kadete, Elechi M.","Holland, John J."
10050,"Nolan, Patricia M.","Kelly, Kathleen M.","Osborne, Mervan F.","Fantini, Alfred B.","Gerber, Joyce C.",skipped,skipped,skipped,skipped
10051,"Harding, Jr., Richard","Kelly, Kathleen M.","Gerber, Joyce C.","Nolan, Patricia M.","Osborne, Mervan F.","Cronin, Fran Albin",skipped,skipped,skipped
10052,"Kelly, Kathleen M.","Fantini, Alfred B.","Harding, Jr., Richard","Nolan, Patricia M.","Osborne, Mervan F.","Gerber, Joyce C.","Holland, John J.","Kadete, Elechi M.","Cronin, Fran Albin"
10053,"Nolan, Patricia M.","Holland, John J.","Cronin, Fran Albin","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
10054,"Gerber, Joyce C.","Osborne, Mervan F.","Harding, Jr., Richard","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
10055,"Kelly, Kathleen M.","Nolan, Patricia M.","Harding, Jr., Richard","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped,skipped
10056,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10057,"Harding, Jr., Richard","Osborne, Mervan F.","Nolan, Patricia M.","Kelly, Kathleen M.","Fantini, Alfred B.","Cronin, Fran Albin","Holland, John J.","Kadete, Elechi M.","Gerber, Joyce C."
10058,"Fantini, Alfred B.","Harding, Jr., Richard","Nolan, Patricia M.","Osborne, Mervan F.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped
10059,"Gerber, Joyce C.","Harding, Jr., Richard","Kelly, Kathleen M.","Kadete, Elechi M.","Holland, John J.",skipped,skipped,skipped,skipped
10060,"Kelly, Kathleen M.","Cronin, Fran Albin","Fantini, Alfred B.","Kadete, Elechi M.","Nolan, Patricia M.","Osborne, Mervan F.","Gerber, Joyce C.","Harding, Jr., Richard","Holland, John J."
10061,"Holland, John J.","Kadete, Elechi M.","Kelly, Kathleen M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped
10062,"Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10063,"Nolan, Patricia M.","Cronin, Fran Albin","Gerber, Joyce C.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
10064,"Kadete, Elechi M.","Osborne, Mervan F.","Harding, Jr., Richard","Nolan, Patricia M.","Fantini, Alfred B.","Gerber, Joyce C.","Holland, John J.","Kelly, Kathleen M.","Cronin, Fran Albin"
10065,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10066,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10067,"Osborne, Mervan F.","Nolan, Patricia M.","Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped
10068,"Osborne, Mervan F.","Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
10069,"Kelly, Kathleen M.","Nolan, Patricia M.","Harding, Jr., Richard","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
10070,"Kelly, Kathleen M.","Osborne, Mervan F.","Nolan, Patricia M.","Harding, Jr., Richard","Fantini, Alfred B.","Holland, John J.","Kadete, Elechi M.",skipped,skipped
10071,"Kelly, Kathleen M.","Nolan, Patricia M.","Holland, John J.","Harding, Jr., Richard","Fantini, Alfred B.","Cronin, Fran Albin",skipped,"Kadete, Elechi M.","Gerber, Joyce C."
10072,"Holland, John J.","Kelly, Kathleen M.","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
10073,"Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10074,"Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10075,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10076,"Nolan, Patricia M.","Kelly, Kathleen M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
10077,"Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10078,"Nolan, Patricia M.","Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
10079,"Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10080,"Kelly, Kathleen M.","Harding, Jr., Richard","Fantini, Alfred B.","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped
10081,"Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10082,"Cronin, Fran Albin","Kelly, Kathleen M.","Gerber, Joyce C.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
10083,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10084,"Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10085,"Osborne, Mervan F.","Holland, John J.","Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
10086,"Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10087,"Kelly, Kathleen M.","Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
10088,"Cronin, Fran Albin","Nolan, Patricia M.","Harding, Jr., Richard","Osborne, Mervan F.","Kadete, Elechi M.","Kelly, Kathleen M.",skipped,skipped,skipped
10089,"Kelly, Kathleen M.","Osborne, Mervan F.","Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
10090,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10091,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10092,"Osborne, Mervan F.","Cronin, Fran Albin","Holland, John J.","Harding, Jr., Richard","Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped
10093,"Harding, Jr., Richard","Holland, John J.","Kelly, Kathleen M.","Kadete, Elechi M.","Cronin, Fran Albin","Fantini, Alfred B.","Osborne, Mervan F.","Nolan, Patricia M.",skipped
10094,"Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10095,"Nolan, Patricia M.","Harding, Jr., Richard","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
10096,"Fantini, Alfred B.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10097,"Kelly, Kathleen M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10098,"Kelly, Kathleen M.","Holland, John J.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped
10099,"Kelly, Kathleen M.","Harding, Jr., Richard","Osborne, Mervan F.","Nolan, Patricia M.","Kadete, Elechi M.",skipped,skipped,skipped,skipped
10100,"Cronin, Fran Albin","Kelly, Kathleen M.","Kadete, Elechi M.","Nolan, Patricia M.","Osborne, Mervan F.","Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped
10101,"Cronin, Fran Albin","Harding, Jr., Richard","Kadete, Elechi M.","Kelly, Kathleen M.","Osborne, Mervan F.","Nolan, Patricia M.",skipped,skipped,skipped
10102,"Osborne, Mervan F.","Kelly, Kathleen M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
10103,"Kelly, Kathleen M.","Cronin, Fran Albin","Harding, Jr., Richard","Kadete, Elechi M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped
10104,"Osborne, Mervan F.","Fantini, Alfred B.","Harding, Jr., Richard","Kelly, Kathleen M.","Nolan, Patricia M.","Cronin, Fran Albin","Gerber, Joyce C.","Holland, John J.","Kadete, Elechi M."
10105,"Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10106,"Gerber, Joyce C.","Kelly, Kathleen M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
10107,"Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped
10108,"Kadete, Elechi M.","Cronin, Fran Albin","Kelly, Kathleen M.","Gerber, Joyce C.","Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped
10109,"Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10110,"Fantini, Alfred B.","Harding, Jr., Richard","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
10111,"Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10112,"Nolan, Patricia M.","Gerber, Joyce C.","Cronin, Fran Albin","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
10113,"Nolan, Patricia M.","Osborne, Mervan F.","Cronin, Fran Albin","Gerber, Joyce C.","Harding, Jr., Richard","Kadete, Elechi M.",skipped,skipped,skipped
10114,"Fantini, Alfred B.","Kelly, Kathleen M.","Gerber, Joyce C.","Holland, John J.","Cronin, Fran Albin","Kadete, Elechi M.","Nolan, Patricia M.","Osborne, Mervan F.","Harding, Jr., Richard"
10115,"Cronin, Fran Albin","Nolan, Patricia M.","Kelly, Kathleen M.","Osborne, Mervan F.","Fantini, Alfred B.","Gerber, Joyce C.",skipped,skipped,skipped
10116,"Cronin, Fran Albin","Nolan, Patricia M.","Kelly, Kathleen M.","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped,skipped
10117,"Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
10118,"Kadete, Elechi M.","Nolan, Patricia M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
10119,"Nolan, Patricia M.","Kelly, Kathleen M.","Harding, Jr., Richard","Osborne, Mervan F.","Fantini, Alfred B.","Kadete, Elechi M.",skipped,skipped,skipped
10120,"Osborne, Mervan F.","Nolan, Patricia M.","Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
10121,"Kelly, Kathleen M.","Nolan, Patricia M.","Cronin, Fran Albin","Gerber, Joyce C.","Kadete, Elechi M.","Osborne, Mervan F.","Fantini, Alfred B.","Harding, Jr., Richard","Holland, John J."
10122,"Cronin, Fran Albin","Nolan, Patricia M.","Harding, Jr., Richard","Osborne, Mervan F.","Kadete, Elechi M.","Kelly, Kathleen M.",skipped,skipped,skipped
10123,"Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10124,"Osborne, Mervan F.","Nolan, Patricia M.","Kelly, Kathleen M.","Harding, Jr., Richard","Fantini, Alfred B.","Cronin, Fran Albin","Gerber, Joyce C.","Kadete, Elechi M.","Holland, John J."
10125,"Kelly, Kathleen M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10126,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10127,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10128,"Nolan, Patricia M.","Cronin, Fran Albin","Fantini, Alfred B.","Osborne, Mervan F.","Harding, Jr., Richard",skipped,skipped,skipped,skipped
10129,"Nolan, Patricia M.","Fantini, Alfred B.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
10130,"Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10131,"Osborne, Mervan F.","Harding, Jr., Richard","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
10132,"Cronin, Fran Albin","Kelly, Kathleen M.","Gerber, Joyce C.","Holland, John J.","Kadete, Elechi M.",skipped,skipped,skipped,skipped
10133,"Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10134,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10135,"Nolan, Patricia M.","Gerber, Joyce C.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
10136,"Harding, Jr., Richard","Osborne, Mervan F.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
10137,"Fantini, Alfred B.","Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
10138,"Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
10139,"Kelly, Kathleen M.","Nolan, Patricia M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
10140,"Harding, Jr., Richard","Kadete, Elechi M.","Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
10141,"Osborne, Mervan F.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10142,"Nolan, Patricia M.","Harding, Jr., Richard","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
10143,"Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10144,"Nolan, Patricia M.","Osborne, Mervan F.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped
10145,"Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10146,"Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10147,"Gerber, Joyce C.","Harding, Jr., Richard","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
10148,"Kadete, Elechi M.","Kelly, Kathleen M.","Cronin, Fran Albin","Holland, John J.",skipped,skipped,skipped,skipped,skipped
10149,"Nolan, Patricia M.","Harding, Jr., Richard","Fantini, Alfred B.","Gerber, Joyce C.","Kelly, Kathleen M.","Osborne, Mervan F.",skipped,skipped,skipped
10150,"Fantini, Alfred B.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10151,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10152,"Kelly, Kathleen M.","Fantini, Alfred B.","Osborne, Mervan F.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
10153,"Kelly, Kathleen M.","Nolan, Patricia M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
10154,"Fantini, Alfred B.","Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
10155,"Nolan, Patricia M.","Kelly, Kathleen M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
10156,"Harding, Jr., Richard","Nolan, Patricia M.","Fantini, Alfred B.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
10157,"Nolan, Patricia M.","Gerber, Joyce C.","Osborne, Mervan F.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped
10158,"Holland, John J.","Gerber, Joyce C.","Cronin, Fran Albin","Osborne, Mervan F.","Nolan, Patricia M.","Kelly, Kathleen M.","Kadete, Elechi M.","Fantini, Alfred B.","Harding, Jr., Richard"
10159,"Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10160,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
