raceID,candidate,round_elected,round_eliminated,round_1_vote,round_2_vote,round_3_vote,round_4_vote,round_5_vote,round_6_vote,round_7_vote,round_8_vote,round_9_vote,round_10_vote,round_11_vote,round_12_vote,round_13_vote,round_14_vote,round_15_vote,round_16_vote,round_17_vote,round_18_vote,round_19_vote,round_20_vote,round_21_vote,round_22_vote,round_23_vote,round_24_vote,round_25_vote,round_26_vote,round_27_vote,round_28_vote,round_29_vote,round_30_vote,round_31_vote,round_32_vote,round_33_vote,round_34_vote,round_35_vote
Oakland__2012__MemberCityCouncilAtLarge__2012MemberCityCouncilAtLargeOaklandNov2012,REBECCA KAPLAN,5.0,,65041.0,65128.0,66061.0,69147.0,78941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilAtLarge__2012MemberCityCouncilAtLargeOaklandNov2012,writeIns,,1.0,821.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilAtLarge__2012MemberCityCouncilAtLargeOaklandNov2012,CAROL LEE TOLBERT,,4.0,22606.0,22656.0,23810.0,27361.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilAtLarge__2012MemberCityCouncilAtLargeOaklandNov2012,MICK STORM,,2.0,4567.0,4586.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict1__2012MemberCityCouncilDistrict1OaklandNov2012,DAN KALB,7.0,,8259.0,8259.0,8400.0,9394.0,9833.0,10302.0,12293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict1__2012MemberCityCouncilDistrict1OaklandNov2012,RICHARD RAYA,,6.0,5737.0,5737.0,5937.0,6125.0,6605.0,7290.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict1__2012MemberCityCouncilDistrict1OaklandNov2012,DONALD MACLEAY,,3.0,1858.0,1862.0,1937.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict1__2012MemberCityCouncilDistrict1OaklandNov2012,GORDON ''DON'' LINK,,5.0,2152.0,2152.0,2382.0,2521.0,2913.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict1__2012MemberCityCouncilDistrict1OaklandNov2012,LEN RAPHAEL,,4.0,1905.0,1907.0,2165.0,2290.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict1__2012MemberCityCouncilDistrict1OaklandNov2012,AMY LEMLEY,,7.0,7255.0,7259.0,7511.0,7743.0,8149.0,8757.0,11448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict1__2012MemberCityCouncilDistrict1OaklandNov2012,CRAIG BRANDT,,2.0,1386.0,1386.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict1__2012MemberCityCouncilDistrict1OaklandNov2012,writeIns,,1.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict5__2012MemberCityCouncilDistrict5OaklandNov2012,DAWN MCMAHAN,,3.0,2059.0,2067.0,2239.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict5__2012MemberCityCouncilDistrict5OaklandNov2012,NOEL GALLO,4.0,,4633.0,4639.0,4847.0,5716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict5__2012MemberCityCouncilDistrict5OaklandNov2012,ARACELY ''SHELLY'' GARZA,,2.0,752.0,754.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict5__2012MemberCityCouncilDistrict5OaklandNov2012,writeIns,,1.0,73.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict5__2012MemberCityCouncilDistrict5OaklandNov2012,MARIO JUAREZ,,4.0,3775.0,3785.0,3965.0,4744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict7__2012MemberCityCouncilDistrict7OaklandNov2012,writeIns,,1.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict7__2012MemberCityCouncilDistrict7OaklandNov2012,SHERYL WALTON,,1.0,4734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict7__2012MemberCityCouncilDistrict7OaklandNov2012,LARRY E. REID,1.0,,8725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict7__2012MemberCityCouncilDistrict7OaklandNov2012,BEVERLY WILLIAMS,,1.0,1499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict3__2012MemberCityCouncilDistrict3OaklandNov2012,NYEISHA DEWITT,,5.0,3906.0,3911.0,4263.0,4748.0,6067.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict3__2012MemberCityCouncilDistrict3OaklandNov2012,"LARRY LIONEL YOUNG, JR.",,2.0,1959.0,1965.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict3__2012MemberCityCouncilDistrict3OaklandNov2012,writeIns,,1.0,132.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict3__2012MemberCityCouncilDistrict3OaklandNov2012,SEAN SULLIVAN,,6.0,5736.0,5739.0,6136.0,6617.0,7147.0,8030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict3__2012MemberCityCouncilDistrict3OaklandNov2012,LYNETTE GIBSON-MCELHANEY,6.0,,5207.0,5213.0,5507.0,5940.0,6838.0,9397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict3__2012MemberCityCouncilDistrict3OaklandNov2012,DERRICK MUHAMMAD,,4.0,3152.0,3153.0,3510.0,3733.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__MemberCityCouncilDistrict3__2012MemberCityCouncilDistrict3OaklandNov2012,ALEX MILLER-COLE,,3.0,2003.0,2010.0,2129.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__SchoolDirectorDistrict1__2012SchoolDirectorDistrict1OaklandNov2012,JODY LONDON,1.0,,19840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__SchoolDirectorDistrict1__2012SchoolDirectorDistrict1OaklandNov2012,writeIns,,1.0,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__SchoolDirectorDistrict1__2012SchoolDirectorDistrict1OaklandNov2012,THEARSE PECOT,,1.0,6290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__SchoolDirectorDistrict3__2012SchoolDirectorDistrict3OaklandNov2012,RICHARD FUENTES,,3.0,5547.0,5561.0,7486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__SchoolDirectorDistrict3__2012SchoolDirectorDistrict3OaklandNov2012,writeIns,,1.0,177.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__SchoolDirectorDistrict3__2012SchoolDirectorDistrict3OaklandNov2012,JUMOKE HINTON HODGE,3.0,,9694.0,9710.0,11725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__SchoolDirectorDistrict3__2012SchoolDirectorDistrict3OaklandNov2012,BENJAMIN LANG,,2.0,5298.0,5309.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__SchoolDirectorDistrict5__2012SchoolDirectorDistrict5OaklandNov2012,MIKE HUTCHINSON,,1.0,4950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__SchoolDirectorDistrict5__2012SchoolDirectorDistrict5OaklandNov2012,writeIns,,1.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__SchoolDirectorDistrict5__2012SchoolDirectorDistrict5OaklandNov2012,ROSIE TORRES,1.0,,6005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__SchoolDirectorDistrict7__2012SchoolDirectorDistrict7OaklandNov2012,JAMES HARRIS,1.0,,7986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__SchoolDirectorDistrict7__2012SchoolDirectorDistrict7OaklandNov2012,ALICE A. SPEARMAN,,1.0,5966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2012__SchoolDirectorDistrict7__2012SchoolDirectorDistrict7OaklandNov2012,writeIns,,1.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2012__BoardofSupervisorsDistrict5__SanFranciscoBoardofSupervisorsDistrict52012,HOPE JOHNSON,,1.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2012__BoardofSupervisorsDistrict5__SanFranciscoBoardofSupervisorsDistrict52012,JOHN RIZZO,,6.0,5683.0,5737.0,5851.0,6080.0,7333.0,9005.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2012__BoardofSupervisorsDistrict5__SanFranciscoBoardofSupervisorsDistrict52012,DANIEL EVERETT,,3.0,1315.0,1372.0,1448.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2012__BoardofSupervisorsDistrict5__SanFranciscoBoardofSupervisorsDistrict52012,THEA SELBY,,4.0,4738.0,4841.0,4991.0,5191.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2012__BoardofSupervisorsDistrict5__SanFranciscoBoardofSupervisorsDistrict52012,LONDON BREED,7.0,,9842.0,9901.0,10091.0,10378.0,11671.0,13122.0,14945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2012__BoardofSupervisorsDistrict5__SanFranciscoBoardofSupervisorsDistrict52012,CHRISTINA OLAGUE,,7.0,6955.0,7008.0,7090.0,7296.0,8000.0,9621.0,11668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2012__BoardofSupervisorsDistrict5__SanFranciscoBoardofSupervisorsDistrict52012,ANDREW ''ELLARD'' RESIGNATO,,2.0,782.0,831.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2012__BoardofSupervisorsDistrict5__SanFranciscoBoardofSupervisorsDistrict52012,JULIAN DAVIS,,5.0,5342.0,5401.0,5516.0,5751.0,6494.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2012__BoardofSupervisorsDistrict7__SanFranciscoBoardofSupervisorsDistrict72012,JOEL ENGARDIO,,6.0,4168.0,4208.0,4292.0,4422.0,4588.0,4843.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2012__BoardofSupervisorsDistrict7__SanFranciscoBoardofSupervisorsDistrict72012,GLENN ROGERS,,1.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2012__BoardofSupervisorsDistrict7__SanFranciscoBoardofSupervisorsDistrict72012,F. X. FRANCIS XAVIER CROWLEY,,8.0,7746.0,7807.0,7883.0,8050.0,8194.0,8624.0,9709.0,12373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2012__BoardofSupervisorsDistrict7__SanFranciscoBoardofSupervisorsDistrict72012,LYNN GAVIN,,2.0,719.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2012__BoardofSupervisorsDistrict7__SanFranciscoBoardofSupervisorsDistrict72012,ANDREW BLEY,,3.0,825.0,925.0,1072.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2012__BoardofSupervisorsDistrict7__SanFranciscoBoardofSupervisorsDistrict72012,ROBERT J. SQUERI,,5.0,1545.0,1592.0,1624.0,1699.0,1785.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2012__BoardofSupervisorsDistrict7__SanFranciscoBoardofSupervisorsDistrict72012,JULIAN P. LAGOS,,4.0,1091.0,1172.0,1329.0,1440.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2012__BoardofSupervisorsDistrict7__SanFranciscoBoardofSupervisorsDistrict72012,NORMAN YEE,8.0,,9182.0,9251.0,9375.0,9538.0,9937.0,10197.0,11184.0,12505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2012__BoardofSupervisorsDistrict7__SanFranciscoBoardofSupervisorsDistrict72012,MICHAEL GARCIA,,7.0,5512.0,5556.0,5642.0,5773.0,5945.0,6296.0,7473.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2012__MemberCityCouncilDistrict2__2012MemberCityCouncilDistrict2SanLeandroNov2012,URSULA REED,3.0,,10734.0,10744.0,12057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2012__MemberCityCouncilDistrict2__2012MemberCityCouncilDistrict2SanLeandroNov2012,writeIns,,1.0,213.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2012__MemberCityCouncilDistrict2__2012MemberCityCouncilDistrict2SanLeandroNov2012,DAN DILLMAN,,2.0,4823.0,4834.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2012__MemberCityCouncilDistrict2__2012MemberCityCouncilDistrict2SanLeandroNov2012,MORGAN MACK-ROSE,,3.0,9666.0,9688.0,11871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2012__MemberCityCouncilDistrict4__2012MemberCityCouncilDistrict4SanLeandroNov2012,JUSTIN HUTCHISON,,2.0,2434.0,2443.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2012__MemberCityCouncilDistrict4__2012MemberCityCouncilDistrict4SanLeandroNov2012,CHRIS CROW,,4.0,5687.0,5694.0,6381.0,8281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2012__MemberCityCouncilDistrict4__2012MemberCityCouncilDistrict4SanLeandroNov2012,BENNY LEE,4.0,,10271.0,10283.0,10799.0,12945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2012__MemberCityCouncilDistrict4__2012MemberCityCouncilDistrict4SanLeandroNov2012,writeIns,,1.0,228.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2012__MemberCityCouncilDistrict4__2012MemberCityCouncilDistrict4SanLeandroNov2012,DARLENE DAEVU,,3.0,4655.0,4670.0,5322.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2012__MemberCityCouncilDistrict6__2012MemberCityCouncilDistrict6SanLeandroNov2012,writeIns,,1.0,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2012__MemberCityCouncilDistrict6__2012MemberCityCouncilDistrict6SanLeandroNov2012,JIM PROLA,1.0,,12873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2012__MemberCityCouncilDistrict6__2012MemberCityCouncilDistrict6SanLeandroNov2012,HERMY B. ALMONTE,,1.0,10559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__BOE__MinneapolisBOE2013,DOUGLAS SEMBLA,,1.0,2308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__BOE__MinneapolisBOE2013,DAVID B WHEELER,1.0,,16370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__BOE__MinneapolisBOE2013,writeIns,,1.0,415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__BOE__MinneapolisBOE2013,DAVID PASCOE,,1.0,5813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__BOE__MinneapolisBOE2013,CAROL J. BECKER,1.0,,23949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Mayor__MinneapolisMayor2013,JOHN LESLIE HARTWIG,,7.0,97.0,99.0,99.0,100.0,101.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,STEPHANIE WOODRUFF,,29.0,1014.0,1015.0,1016.0,1017.0,1018.0,1018.0,1022.0,1023.0,1027.0,1029.0,1029.0,1033.0,1039.0,1047.0,1054.0,1060.0,1060.0,1063.0,1078.0,1085.0,1089.0,1090.0,1098.0,1115.0,1186.0,1198.0,1202.0,1239.0,1259.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,MERRILL ANDERSON,,11.0,109.0,109.0,112.0,113.0,113.0,118.0,121.0,122.0,123.0,123.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,writeIns,,9.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,MIKE GOULD,,18.0,204.0,204.0,204.0,204.0,204.0,206.0,207.0,207.0,211.0,214.0,217.0,218.0,220.0,221.0,227.0,235.0,236.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,"ABDUL M RAHAMAN ""THE ROCK""",,23.0,355.0,355.0,355.0,356.0,357.0,359.0,359.0,359.0,364.0,365.0,369.0,372.0,377.0,382.0,382.0,386.0,388.0,391.0,396.0,398.0,398.0,399.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,BILL KAHN,,8.0,102.0,103.0,104.0,105.0,105.0,107.0,107.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,CYD GORMAN,,2.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,"JAMES ""JIMMY"" L. STROUD, JR.",,5.0,65.0,65.0,65.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,NEAL BAXTER,,14.0,147.0,147.0,148.0,148.0,153.0,153.0,153.0,168.0,172.0,172.0,173.0,176.0,178.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,JAMES EVERETT,,25.0,349.0,350.0,351.0,354.0,357.0,357.0,358.0,364.0,367.0,368.0,370.0,371.0,371.0,380.0,383.0,384.0,388.0,400.0,403.0,413.0,428.0,431.0,440.0,444.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,JOHN CHARLES WILSON,,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,JAYMIE KELLY,,19.0,197.0,197.0,197.0,198.0,199.0,202.0,203.0,203.0,205.0,206.0,215.0,220.0,224.0,236.0,241.0,242.0,243.0,248.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,MARK V ANDERSON,,28.0,984.0,985.0,988.0,989.0,994.0,995.0,996.0,1001.0,1006.0,1007.0,1010.0,1018.0,1020.0,1025.0,1028.0,1029.0,1045.0,1049.0,1049.0,1053.0,1056.0,1074.0,1078.0,1086.0,1097.0,1106.0,1153.0,1163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,CHRISTOPHER ROBIN ZIMMERMAN,,16.0,172.0,172.0,173.0,173.0,177.0,178.0,179.0,182.0,185.0,185.0,186.0,188.0,190.0,192.0,194.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,OLE SAVIOR,,26.0,700.0,701.0,701.0,701.0,704.0,704.0,704.0,710.0,714.0,715.0,715.0,720.0,722.0,724.0,734.0,735.0,753.0,757.0,759.0,760.0,760.0,798.0,810.0,814.0,817.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,GREGG A. IVERSON,,12.0,146.0,147.0,149.0,149.0,149.0,149.0,149.0,152.0,153.0,153.0,155.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,TONY LANE,,20.0,220.0,223.0,223.0,223.0,224.0,225.0,226.0,227.0,229.0,230.0,231.0,236.0,238.0,244.0,246.0,250.0,251.0,256.0,263.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,BETSY HODGES,35.0,,28962.0,28963.0,28967.0,28973.0,28978.0,28982.0,28994.0,29002.0,29006.0,29027.0,29031.0,29036.0,29043.0,29071.0,29103.0,29117.0,29123.0,29172.0,29185.0,29259.0,29316.0,29324.0,29382.0,29417.0,29490.0,29592.0,29606.0,30045.0,30289.0,30672.0,30963.0,31555.0,32581.0,34083.0,38870.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,MARK ANDREW,,35.0,19648.0,19652.0,19653.0,19660.0,19661.0,19667.0,19672.0,19674.0,19677.0,19693.0,19698.0,19708.0,19725.0,19738.0,19754.0,19796.0,19803.0,19813.0,19843.0,19851.0,19876.0,19884.0,19907.0,19942.0,19987.0,20022.0,20044.0,20151.0,20209.0,20336.0,20527.0,20960.0,21831.0,22713.0,24972.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,DON SAMUELS,,34.0,8350.0,8351.0,8353.0,8361.0,8366.0,8369.0,8374.0,8377.0,8378.0,8382.0,8385.0,8392.0,8397.0,8405.0,8414.0,8423.0,8428.0,8439.0,8455.0,8461.0,8478.0,8483.0,8494.0,8501.0,8530.0,8556.0,8580.0,8623.0,8699.0,8844.0,9097.0,9417.0,10301.0,11609.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,CHRISTOPHER CLARK,,21.0,192.0,194.0,194.0,194.0,195.0,195.0,195.0,198.0,200.0,202.0,202.0,203.0,205.0,206.0,212.0,212.0,266.0,280.0,283.0,283.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,EDMUND BERNARD BRUYERE,,6.0,72.0,72.0,72.0,72.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,JEFFREY ALAN WAGNER,,15.0,167.0,167.0,167.0,167.0,168.0,170.0,170.0,171.0,173.0,174.0,176.0,179.0,186.0,188.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,RAHN V. WORKCUFF,,4.0,66.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,JACKIE CHERRYHOMES,,32.0,3548.0,3548.0,3548.0,3548.0,3553.0,3557.0,3563.0,3565.0,3568.0,3571.0,3580.0,3586.0,3609.0,3613.0,3617.0,3628.0,3636.0,3638.0,3654.0,3662.0,3669.0,3671.0,3682.0,3690.0,3711.0,3741.0,3751.0,3769.0,3869.0,3961.0,4070.0,4238.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,DOUG MANN,,27.0,779.0,783.0,787.0,790.0,792.0,792.0,796.0,797.0,798.0,802.0,809.0,813.0,816.0,831.0,836.0,841.0,846.0,863.0,867.0,899.0,961.0,971.0,993.0,996.0,1002.0,1089.0,1106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
