"srprec,C,20","tract,C,20","block,C,20","blkreg,N,7,0","srtotreg,N,7,0","pctsrprec,N,6,2","blktotreg,N,7,0","pctblk,N,6,2"
456500,432700,1009,4,747,0.54,4,100
456500,432700,1012,49,747,6.56,49,100
456500,432700,1013,37,747,4.95,37,100
456500,432700,1014,58,747,7.76,58,100
456600,432800,2000,292,1107,26.38,300,97.33
456600,432800,2001,24,1107,2.17,24,100
456600,432800,2002,35,1107,3.16,35,100
456600,432800,2003,33,1107,2.98,33,100
456600,432800,2004,27,1107,2.44,27,100
456600,432800,2005,7,1107,0.63,127,5.51
456600,432800,2006,40,1107,3.61,44,90.91
456600,432800,2008,344,1107,31.07,364,94.51
456600,432800,2009,27,1107,2.44,27,100
456600,432800,2010,43,1107,3.88,43,100
456600,432800,2011,63,1107,5.69,75,84
456600,432800,2012,20,1107,1.81,20,100
456600,432800,2013,27,1107,2.44,27,100
456600,432800,2014,43,1107,3.88,43,100
456600,432800,2015,40,1107,3.61,40,100
456600,432800,2016,14,1107,1.26,14,100
456600,432800,2019,28,1107,2.53,28,100
456900,432800,1001,18,697,2.58,18,100
456900,432800,1002,52,697,7.46,52,100
456900,432800,1003,15,697,2.15,15,100
456900,432800,1004,53,697,7.6,53,100
456900,432800,1005,26,697,3.73,26,100
456900,432800,1006,7,697,1,7,100
456900,432800,1007,14,697,2.01,14,100
456900,432800,1008,4,697,0.57,4,100
456900,432800,1011,11,697,1.58,11,100
456900,432800,1012,45,697,6.46,45,100
456900,432800,1013,25,697,3.59,25,100
456900,432800,1014,139,697,19.94,139,100
456900,432800,1016,6,697,0.86,6,100
456900,432800,1017,111,697,15.93,111,100
456900,432800,1018,7,697,1,7,100
456900,432800,2000,8,697,1.15,300,2.67
456900,432800,2005,120,697,17.22,127,94.49
456900,432800,2006,4,697,0.57,44,9.09
456900,432800,2008,20,697,2.87,364,5.49
456900,432800,2011,12,697,1.72,75,16
457100,432100,1000,2,854,0.23,2,100
457100,432100,1001,49,854,5.74,49,100
457100,432100,1002,4,854,0.47,4,100
457100,432100,1003,16,854,1.87,16,100
457100,432100,1004,2,854,0.23,2,100
457100,432100,1005,5,854,0.59,5,100
457100,432100,1006,51,854,5.97,51,100
457100,432100,1008,37,854,4.33,37,100
457100,432100,1012,5,854,0.59,5,100
457100,432100,1013,26,854,3.04,26,100
457100,432100,1014,3,854,0.35,3,100
457100,432100,1017,64,854,7.49,163,39.26
457100,432100,1019,61,854,7.14,71,85.92
457100,432100,1025,41,854,4.8,41,100
457100,432100,1026,51,854,5.97,51,100
457100,432100,1027,56,854,6.56,56,100
457100,432100,1028,59,854,6.91,62,95.16
457100,432100,1029,20,854,2.34,36,55.56
457100,432100,1035,23,854,2.69,23,100
457100,432100,1036,1,854,0.12,1,100
457100,432100,2000,27,854,3.16,27,100
457100,432100,2001,2,854,0.23,2,100
457100,432100,2002,31,854,3.63,31,100
457100,432100,2003,42,854,4.92,42,100
457100,432100,2004,55,854,6.44,55,100
457100,432100,2005,61,854,7.14,61,100
457100,432100,2006,31,854,3.63,109,28.44
457100,432100,2007,3,854,0.35,37,8.11
457100,432100,2019,4,854,0.47,4,100
457100,432100,2020,2,854,0.23,2,100
457100,432100,2021,7,854,0.82,7,100
457100,432100,3006,2,854,0.23,11,18.18
457100,432100,3007,11,854,1.29,32,34.38
457300,432100,1010,43,985,4.37,43,100
457300,432100,1017,99,985,10.05,163,60.74
457300,432100,1018,49,985,4.97,49,100
457300,432100,1019,10,985,1.02,71,14.08
457300,432100,1020,117,985,11.88,117,100
457300,432100,1021,75,985,7.61,75,100
457300,432100,1024,82,985,8.32,82,100
457300,432100,1028,3,985,0.3,62,4.84
457300,432100,1029,16,985,1.62,36,44.44
457300,432100,1030,42,985,4.26,42,100
457300,432100,1031,60,985,6.09,60,100
457300,432100,1034,3,985,0.3,3,100
457300,432100,2007,34,985,3.45,37,91.89
457300,432100,2009,59,985,5.99,59,100
457300,432100,2010,69,985,7.01,69,100
457300,432100,2011,152,985,15.43,152,100
457300,432100,2013,14,985,1.42,14,100
457300,432100,2014,14,985,1.42,14,100
457300,432100,3009,44,985,4.47,79,55.7
457400,432100,2006,78,798,9.77,109,71.56
457400,432100,2016,4,798,0.5,4,100
457400,432100,2017,13,798,1.63,13,100
457400,432100,2018,8,798,1,8,100
457400,432100,3006,9,798,1.13,11,81.82
457400,432100,3007,21,798,2.63,32,65.62
457400,432100,3008,93,798,11.65,93,100
457400,432100,3009,35,798,4.39,79,44.3
457400,432100,3012,84,798,10.53,84,100
457400,432100,3013,87,798,10.9,87,100
457400,432100,3014,31,798,3.88,31,100
457400,432100,3015,8,798,1,8,100
457400,432100,3016,145,798,18.17,145,100
457400,432100,3017,27,798,3.38,27,100
457400,432100,3020,90,798,11.28,90,100
457400,432100,3024,64,798,8.02,64,100
457400,432700,1002,1,798,0.13,168,0.6
457500,432200,3000,3,1355,0.22,3,100
457500,432200,3001,34,1355,2.51,34,100
457500,432200,3002,35,1355,2.58,35,100
457500,432200,3006,15,1355,1.11,143,10.49
457500,432200,3007,55,1355,4.06,55,100
457500,432200,3008,25,1355,1.85,25,100
457500,432200,3009,23,1355,1.7,23,100
457500,432200,3010,20,1355,1.48,20,100
457500,432200,3011,27,1355,1.99,27,100
457500,432200,3012,30,1355,2.21,30,100
457500,432200,3013,24,1355,1.77,24,100
457500,432200,3014,29,1355,2.14,29,100
457500,432200,3015,20,1355,1.48,20,100
457500,432200,3016,38,1355,2.8,38,100
457500,432200,3017,32,1355,2.36,32,100
457500,432200,3018,73,1355,5.39,200,36.5
457500,432200,3019,30,1355,2.21,30,100
457500,432200,3020,114,1355,8.41,114,100
457500,432200,3021,22,1355,1.62,22,100
457500,432200,3022,166,1355,12.25,247,67.21
457500,432600,2000,76,1355,5.61,76,100
457500,432600,2001,98,1355,7.23,98,100
457500,432600,2002,118,1355,8.71,118,100
457500,432600,2003,39,1355,2.88,39,100
457500,432600,2004,42,1355,3.1,42,100
457500,432600,2007,55,1355,4.06,55,100
457500,432600,2008,21,1355,1.55,21,100
457500,432600,2009,29,1355,2.14,29,100
457500,432600,2014,62,1355,4.58,62,100
457700,432200,1000,102,989,10.31,102,100
457700,432200,1001,93,989,9.4,93,100
457700,432200,1002,45,989,4.55,45,100
457700,432200,1003,105,989,10.62,105,100
457700,432200,1004,40,989,4.04,142,28.17
457700,432200,2000,81,989,8.19,81,100
457700,432200,2001,50,989,5.06,50,100
457700,432200,2002,65,989,6.57,65,100
457700,432200,2003,97,989,9.81,97,100
457700,432200,2004,58,989,5.86,58,100
457700,432200,2005,49,989,4.95,49,100
457700,432200,2006,9,989,0.91,9,100
457700,432200,2007,53,989,5.36,53,100
457700,432200,2008,63,989,6.37,63,100
457700,432200,2010,60,989,6.07,60,100
457700,432200,2011,19,989,1.92,19,100
457900,432200,1004,102,886,11.51,142,71.83
457900,432200,1006,155,886,17.49,155,100
457900,432200,1007,51,886,5.76,51,100
457900,432200,1008,40,886,4.51,40,100
457900,432200,3003,60,886,6.77,60,100
457900,432200,3004,45,886,5.08,45,100
457900,432200,3005,97,886,10.95,97,100
457900,432200,3006,128,886,14.45,143,89.51
457900,432200,3018,127,886,14.33,200,63.5
457900,432200,3022,81,886,9.14,247,32.79
458200,409300,2023,17,1136,1.5,17,100
458200,409300,4007,3,1136,0.26,18,16.67
458200,432300,1001,152,1136,13.38,153,99.35
458200,432300,1002,44,1136,3.87,44,100
458200,432300,1003,34,1136,2.99,34,100
458200,432300,1004,38,1136,3.35,38,100
458200,432300,1005,28,1136,2.46,28,100
458200,432300,1006,42,1136,3.7,42,100
458200,432300,1008,27,1136,2.38,27,100
458200,432300,1009,37,1136,3.26,37,100
458200,432300,1010,39,1136,3.43,39,100
458200,432300,1011,41,1136,3.61,41,100
458200,432300,1012,80,1136,7.04,80,100
458200,432300,1013,4,1136,0.35,4,100
458200,432300,2001,49,1136,4.31,49,100
458200,432300,2002,48,1136,4.23,48,100
458200,432300,2003,53,1136,4.67,53,100
458200,432300,2004,33,1136,2.9,33,100
458200,432300,2008,65,1136,5.72,65,100
458200,432300,2009,35,1136,3.08,35,100
458200,432300,2010,36,1136,3.17,36,100
458200,432300,2011,24,1136,2.11,24,100
458200,432300,2012,42,1136,3.7,42,100
458200,432300,2013,69,1136,6.07,69,100
458200,432300,2015,23,1136,2.02,23,100
458200,432300,3001,22,1136,1.94,33,66.67
458200,432300,3006,28,1136,2.46,50,56
458200,432300,3007,16,1136,1.41,26,61.54
458200,432300,3008,7,1136,0.62,7,100
458300,432300,3001,11,1325,0.83,33,33.33
458300,432300,3004,10,1325,0.75,10,100
458300,432300,3005,64,1325,4.83,64,100
458300,432300,3006,22,1325,1.66,50,44
458300,432300,3007,10,1325,0.75,26,38.46
458300,432300,3012,37,1325,2.79,37,100
458300,432300,3013,38,1325,2.87,38,100
458300,432300,3014,56,1325,4.23,56,100
458300,432300,3015,14,1325,1.06,14,100
458300,432300,3019,66,1325,4.98,66,100
458300,432300,3020,53,1325,4,53,100
458300,432300,3021,31,1325,2.34,31,100
458300,432300,3022,16,1325,1.21,16,100
458300,432300,3025,23,1325,1.74,23,100
458300,432300,3026,118,1325,8.91,118,100
458300,432300,3028,39,1325,2.94,39,100
458300,432300,3029,34,1325,2.57,34,100
458300,432300,3030,29,1325,2.19,29,100
458300,432300,3031,17,1325,1.28,17,100
458300,432300,3033,65,1325,4.91,65,100
458300,432300,3034,1,1325,0.08,1,100
458300,432300,3037,176,1325,13.28,176,100
458300,432300,3038,26,1325,1.96,26,100
458300,432300,3039,63,1325,4.75,63,100
458300,432300,3040,33,1325,2.49,33,100
458300,432300,3041,47,1325,3.55,47,100
458300,432300,3042,117,1325,8.83,117,100
458300,432300,3043,52,1325,3.92,52,100
458300,432300,3044,21,1325,1.58,21,100
458300,432300,3045,29,1325,2.19,29,100
458300,432300,3046,1,1325,0.08,1,100
458300,432300,3049,5,1325,0.38,5,100
458300,432300,3050,1,1325,0.08,1,100
458500,432502,3000,51,836,6.1,206,24.76
458500,432502,3005,1,836,0.12,279,0.36
458500,432600,1002,46,836,5.5,46,100
458500,432600,1003,1,836,0.12,1,100
458500,432600,1008,6,836,0.72,6,100
458500,432600,1009,4,836,0.48,4,100
458500,432600,1021,4,836,0.48,4,100
458500,432600,1022,1,836,0.12,1,100
458500,432600,1023,43,836,5.14,43,100
458500,432600,1027,22,836,2.63,22,100
458500,432600,1028,42,836,5.02,42,100
458500,432600,1035,4,836,0.48,4,100
458500,432600,1036,181,836,21.65,181,100
458500,432600,1046,3,836,0.36,3,100
458500,432600,1049,18,836,2.15,18,100
458500,432600,1050,20,836,2.39,20,100
458500,432600,1051,57,836,6.82,57,100
458500,432600,1052,8,836,0.96,8,100
458500,432600,1057,8,836,0.96,8,100
458500,432600,1058,38,836,4.55,38,100
458500,432600,1059,14,836,1.67,14,100
458500,432600,1060,8,836,0.96,8,100
458500,432600,1061,27,836,3.23,27,100
458500,432600,5001,37,836,4.43,37,100
458500,432600,5003,20,836,2.39,20,100
458500,432600,5013,91,836,10.89,91,100
458500,432600,5014,38,836,4.55,38,100
458500,432600,5015,33,836,3.95,33,100
458500,432600,5016,10,836,1.2,10,100
458800,432502,1000,331,1055,31.37,607,54.53
458800,432502,1001,22,1055,2.09,22,100
458800,432502,1002,50,1055,4.74,50,100
458800,432502,1003,53,1055,5.02,53,100
458800,432502,1004,42,1055,3.98,42,100
458800,432502,1006,8,1055,0.76,8,100
458800,432502,1007,42,1055,3.98,42,100
458800,432502,1009,73,1055,6.92,73,100
458800,432502,2000,32,1055,3.03,56,57.14
458800,432502,2001,52,1055,4.93,52,100
458800,432502,2002,54,1055,5.12,54,100
458800,432502,2003,90,1055,8.53,90,100
458800,432502,2004,23,1055,2.18,23,100
458800,432502,2005,60,1055,5.69,60,100
458800,432502,2006,65,1055,6.16,65,100
458800,432502,2007,20,1055,1.9,44,45.45
458800,432502,2008,21,1055,1.99,21,100
458800,432502,2011,17,1055,1.61,17,100
458900,432400,1000,117,747,15.66,117,100
458900,432400,1001,74,747,9.91,74,100
458900,432400,1002,80,747,10.71,80,100
458900,432400,1003,28,747,3.75,28,100
458900,432400,1004,48,747,6.43,48,100
458900,432400,1005,93,747,12.45,93,100
458900,432400,1006,4,747,0.54,4,100
458900,432400,1007,43,747,5.76,43,100
458900,432400,1008,68,747,9.1,68,100
458900,432400,1009,29,747,3.88,29,100
458900,432400,1010,52,747,6.96,52,100
458900,432400,1011,101,747,13.52,101,100
458900,432400,1016,2,747,0.27,2,100
458900,432400,3000,8,747,1.07,8,100
470400,431200,1003,91,1215,7.49,92,98.91
470400,431200,1004,41,1215,3.37,74,55.41
470400,431200,1005,30,1215,2.47,76,39.47
470400,431200,1011,27,1215,2.22,50,54
470400,431200,1016,7,1215,0.58,26,26.92
470400,431200,2005,4,1215,0.33,41,9.76
470400,431200,2006,48,1215,3.95,48,100
470400,431200,2007,30,1215,2.47,30,100
470400,431200,2008,14,1215,1.15,14,100
470400,431200,2009,7,1215,0.58,7,100
470400,431200,2010,89,1215,7.33,89,100
470400,431200,2011,16,1215,1.32,16,100
470400,431200,2013,11,1215,0.91,11,100
470400,431200,2014,11,1215,0.91,11,100
470400,431200,2016,21,1215,1.73,23,91.3
470400,431200,2017,27,1215,2.22,27,100
470400,431200,2018,8,1215,0.66,59,13.56
470400,431200,2019,23,1215,1.89,45,51.11
470400,431200,2025,25,1215,2.06,25,100
470400,431200,2026,7,1215,0.58,48,14.58
470400,431200,2027,37,1215,3.05,54,68.52
470400,431200,2029,3,1215,0.25,3,100
470400,431200,3011,84,1215,6.91,84,100
470400,431200,3014,13,1215,1.07,13,100
470400,431200,3015,26,1215,2.14,26,100
470400,431200,3016,239,1215,19.67,260,91.92
470400,431200,3017,44,1215,3.62,44,100
470400,431200,3018,48,1215,3.95,48,100
470400,431200,3019,47,1215,3.87,47,100
470400,431200,3020,59,1215,4.86,59,100
470400,431200,3021,10,1215,0.82,10,100
470400,431200,3022,2,1215,0.16,2,100
470400,431200,3023,66,1215,5.43,66,100
470600,431200,1003,1,968,0.1,92,1.09
470600,431200,1004,33,968,3.41,74,44.59
470600,431200,1005,46,968,4.75,76,60.53
470600,431200,1006,92,968,9.5,92,100
470600,431200,1007,67,968,6.92,67,100
470600,431200,1008,80,968,8.26,80,100
470600,431200,1009,54,968,5.58,54,100
470600,431200,1010,55,968,5.68,55,100
470600,431200,1011,23,968,2.38,50,46
470600,431200,1012,294,968,30.37,294,100
470600,431200,1013,45,968,4.65,45,100
470600,431200,1014,2,968,0.21,2,100
470600,431200,1015,28,968,2.89,28,100
470600,431200,1016,19,968,1.96,26,73.08
470600,431200,2000,22,968,2.27,22,100
470600,431200,2001,1,968,0.1,1,100
470600,431200,2005,37,968,3.82,41,90.24
470600,431200,2016,2,968,0.21,23,8.7
470600,431200,2018,51,968,5.27,59,86.44
470600,431200,2028,16,968,1.65,16,100
470900,431100,1003,1,1273,0.08,1,100
470900,431100,1007,53,1273,4.16,53,100
470900,431100,1008,51,1273,4.01,51,100
470900,431100,1014,39,1273,3.06,39,100
470900,431100,1015,177,1273,13.9,177,100
470900,431100,1016,19,1273,1.49,19,100
470900,431100,1017,57,1273,4.48,57,100
470900,431100,1018,68,1273,5.34,68,100
470900,431100,1019,9,1273,0.71,9,100
470900,431100,1020,116,1273,9.11,116,100
470900,431100,1021,121,1273,9.51,121,100
470900,431100,1022,11,1273,0.86,11,100
470900,431100,1023,4,1273,0.31,4,100
470900,431100,1024,54,1273,4.24,54,100
470900,431100,2000,24,1273,1.89,24,100
470900,431100,2001,13,1273,1.02,388,3.35
470900,431100,2003,16,1273,1.26,16,100
470900,431100,2005,15,1273,1.18,15,100
470900,431100,2006,23,1273,1.81,23,100
470900,431100,2007,222,1273,17.44,222,100
470900,431100,2009,3,1273,0.24,3,100
470900,431100,2010,4,1273,0.31,4,100
470900,431100,2012,2,1273,0.16,2,100
470900,431100,2014,6,1273,0.47,6,100
470900,431100,2015,19,1273,1.49,21,90.48
470900,431100,2016,45,1273,3.53,45,100
470900,431100,2017,101,1273,7.93,101,100
471300,431000,1018,97,930,10.43,97,100
471300,431000,1019,26,930,2.8,26,100
471300,431000,2002,1,930,0.11,1,100
471300,431000,2004,280,930,30.11,280,100
471300,431000,2007,16,930,1.72,16,100
471300,431000,2008,28,930,3.01,28,100
471300,431000,2009,39,930,4.19,39,100
471300,431000,2010,99,930,10.65,99,100
471300,431000,2011,5,930,0.54,5,100
471300,431000,2014,276,930,29.68,276,100
471300,431000,2015,8,930,0.86,8,100
471300,431000,2018,45,930,4.84,45,100
471300,431000,2022,8,930,0.86,8,100
471300,431000,2024,2,930,0.22,2,100
471800,430500,2003,18,938,1.92,18,100
471800,430500,2005,24,938,2.56,30,80
471800,430600,3000,26,938,2.77,379,6.86
471800,430600,3003,5,938,0.53,5,100
471800,430600,3006,84,938,8.96,95,88.42
471800,430600,3007,73,938,7.78,77,94.81
471800,430600,3008,9,938,0.96,9,100
471800,430600,3009,17,938,1.81,17,100
471800,430600,3011,99,938,10.55,127,77.95
471800,430600,3012,1,938,0.11,1,100
471800,430600,3013,41,938,4.37,41,100
471800,430600,3014,14,938,1.49,14,100
471800,430600,3017,3,938,0.32,3,100
471800,430600,3018,7,938,0.75,13,53.85
471800,430600,3019,50,938,5.33,50,100
471800,430600,3020,90,938,9.59,90,100
471800,430600,3021,29,938,3.09,29,100
471800,430600,3022,101,938,10.77,101,100
471800,430600,3023,41,938,4.37,41,100
471800,430600,3024,53,938,5.65,53,100
471800,430600,3025,20,938,2.13,49,40.82
471800,430600,3026,36,938,3.84,79,45.57
471800,430600,4001,97,938,10.34,247,39.27
471900,430500,1000,86,942,9.13,115,74.78
471900,430500,1022,10,942,1.06,31,32.26
471900,430600,1001,123,942,13.06,303,40.59
471900,430600,3000,222,942,23.57,379,58.58
471900,430600,3001,71,942,7.54,71,100
471900,430600,3002,27,942,2.87,27,100
471900,430600,3004,219,942,23.25,326,67.18
471900,430600,3005,114,942,12.1,124,91.94
471900,430600,3006,11,942,1.17,95,11.58
471900,430600,3007,4,942,0.42,77,5.19
471900,430600,3010,27,942,2.87,27,100
471900,430600,3011,28,942,2.97,127,22.05
472000,430400,1001,16,1157,1.38,60,26.67
472000,430400,1003,15,1157,1.3,90,16.67
472000,430400,1004,167,1157,14.43,167,100
472000,430400,1006,73,1157,6.31,73,100
472000,430400,1007,41,1157,3.54,54,75.93
472000,430400,1008,51,1157,4.41,62,82.26
472000,430400,1009,26,1157,2.25,26,100
472000,430400,1010,9,1157,0.78,9,100
472000,430400,1011,20,1157,1.73,20,100
472000,430400,1012,31,1157,2.68,31,100
472000,430400,1013,7,1157,0.61,7,100
472000,430400,2005,33,1157,2.85,281,11.74
472000,430400,2011,19,1157,1.64,202,9.41
472000,430400,2013,27,1157,2.33,27,100
472000,430600,1000,128,1157,11.06,128,100
472000,430600,1001,180,1157,15.56,303,59.41
472000,430600,1002,131,1157,11.32,131,100
472000,430600,1003,23,1157,1.99,23,100
472000,430600,1004,99,1157,8.56,218,45.41
472000,430600,3000,61,1157,5.27,379,16.09
472200,430500,3018,94,1453,6.47,220,42.73
472200,430600,2000,22,1453,1.51,22,100
472200,430600,2001,121,1453,8.33,121,100
472200,430600,2002,281,1453,19.34,362,77.62
472200,430600,2003,4,1453,0.28,4,100
472200,430600,2004,8,1453,0.55,8,100
472200,430600,2005,6,1453,0.41,6,100
472200,430600,2007,14,1453,0.96,14,100
472200,430600,2010,8,1453,0.55,8,100
472200,430600,2011,3,1453,0.21,3,100
472200,430900,2000,122,1453,8.4,251,48.61
472200,430900,2001,171,1453,11.77,171,100
472200,430900,2002,34,1453,2.34,34,100
472200,430900,2003,3,1453,0.21,3,100
472200,430900,2004,321,1453,22.09,321,100
472200,430900,2005,156,1453,10.74,156,100
472200,430900,2006,16,1453,1.1,16,100
472200,430900,2007,1,1453,0.07,1,100
472200,430900,2009,68,1453,4.68,261,26.05
472300,430900,1001,389,970,40.1,389,100
472300,430900,1002,259,970,26.7,259,100
472300,430900,2000,129,970,13.3,251,51.39
472300,430900,2009,193,970,19.9,261,73.95
472400,430700,1000,29,1061,2.73,177,16.38
472400,430700,2003,2,1061,0.19,111,1.8
472400,430700,2005,64,1061,6.03,64,100
472400,430700,2006,64,1061,6.03,64,100
472400,430700,2007,55,1061,5.18,55,100
472400,430700,2008,57,1061,5.37,67,85.07
472400,430700,2010,66,1061,6.22,66,100
472400,430700,2011,97,1061,9.14,97,100
472400,430700,2012,133,1061,12.54,133,100
472400,430700,2014,16,1061,1.51,16,100
472400,430700,3000,55,1061,5.18,67,82.09
472400,430700,3001,18,1061,1.7,180,10
472400,430700,3004,207,1061,19.51,248,83.47
472400,430700,3005,42,1061,3.96,42,100
472400,430700,3006,55,1061,5.18,55,100
472400,430700,3007,42,1061,3.96,42,100
472400,430700,3008,59,1061,5.56,83,71.08
472500,430600,1004,119,1300,9.15,218,54.59
472500,430600,1005,26,1300,2,26,100
472500,430600,3000,70,1300,5.38,379,18.47
472500,430600,3018,6,1300,0.46,13,46.15
472500,430600,4000,292,1300,22.46,292,100
472500,430600,4001,150,1300,11.54,247,60.73
472500,430700,1001,164,1300,12.62,226,72.57
472500,430700,1002,32,1300,2.46,32,100
472500,430700,1003,56,1300,4.31,56,100
472500,430700,1005,1,1300,0.08,1,100
472500,430700,1006,111,1300,8.54,111,100
472500,430700,3000,12,1300,0.92,67,17.91
472500,430700,3001,162,1300,12.46,180,90
472500,430700,3002,1,1300,0.08,1,100
472500,430700,3003,16,1300,1.23,16,100
472500,430700,3004,41,1300,3.15,248,16.53
472500,430700,3008,24,1300,1.85,83,28.92
472500,430700,3009,17,1300,1.31,17,100
473300,430300,1010,74,1289,5.74,158,46.84
473300,430300,1012,83,1289,6.44,193,43.01
473300,430300,1013,68,1289,5.28,68,100
473300,430300,1014,86,1289,6.67,86,100
473300,430300,1015,99,1289,7.68,99,100
473300,430400,1000,103,1289,7.99,103,100
473300,430400,1001,44,1289,3.41,60,73.33
473300,430400,1002,26,1289,2.02,26,100
473300,430400,1003,75,1289,5.82,90,83.33
473300,430400,1007,13,1289,1.01,54,24.07
473300,430400,1008,11,1289,0.85,62,17.74
473300,430400,2005,167,1289,12.96,281,59.43
473300,430400,2006,8,1289,0.62,8,100
473300,430400,2007,161,1289,12.49,217,74.19
473300,430400,2008,50,1289,3.88,50,100
473300,430400,2011,183,1289,14.2,202,90.59
473300,430400,2012,38,1289,2.95,38,100
473400,430300,2000,20,987,2.03,46,43.48
473400,430300,2001,31,987,3.14,42,73.81
473400,430300,2002,68,987,6.89,88,77.27
473400,430300,2003,40,987,4.05,40,100
473400,430300,2004,55,987,5.57,86,63.95
473400,430300,2005,56,987,5.67,56,100
473400,430300,2007,11,987,1.11,11,100
473400,430300,2008,11,987,1.11,11,100
473400,430300,2009,137,987,13.88,240,57.08
473400,430300,2011,5,987,0.51,5,100
473400,430300,2012,5,987,0.51,5,100
473400,430300,2013,12,987,1.22,12,100
473400,430300,2014,23,987,2.33,23,100
473400,430300,2016,64,987,6.48,64,100
473400,430700,1000,148,987,14.99,177,83.62
473400,430700,1001,62,987,6.28,226,27.43
473400,430700,2002,78,987,7.9,78,100
473400,430700,2003,109,987,11.04,111,98.2
473400,430700,2004,42,987,4.26,42,100
473400,430700,2008,10,987,1.01,67,14.93
473500,430300,1006,274,1292,21.21,315,86.98
473500,430300,1007,43,1292,3.33,43,100
473500,430300,1008,34,1292,2.63,34,100
473500,430300,1009,49,1292,3.79,49,100
473500,430300,1010,84,1292,6.5,158,53.16
473500,430300,1011,4,1292,0.31,4,100
473500,430300,1012,110,1292,8.51,193,56.99
473500,430300,1016,118,1292,9.13,118,100
473500,430300,1017,6,1292,0.46,6,100
473500,430300,1019,2,1292,0.15,2,100
473500,430300,2000,26,1292,2.01,46,56.52
473500,430300,2001,11,1292,0.85,42,26.19
473500,430300,2002,20,1292,1.55,88,22.73
473500,430300,2004,31,1292,2.4,86,36.05
473500,430300,3000,120,1292,9.29,197,60.91
473500,430300,3001,30,1292,2.32,30,100
473500,430300,3002,141,1292,10.91,141,100
473500,430300,3003,44,1292,3.41,44,100
473500,430300,3006,9,1292,0.7,29,31.03
473500,430400,2005,80,1292,6.19,281,28.47
473500,430400,2007,56,1292,4.33,217,25.81
473600,430300,1006,41,529,7.75,315,13.02
473600,430300,2009,103,529,19.47,240,42.92
473600,430300,2010,16,529,3.02,16,100
473600,430300,2015,6,529,1.13,6,100
473600,430300,3000,77,529,14.56,197,39.09
473600,430300,3004,48,529,9.07,48,100
473600,430300,3005,19,529,3.59,19,100
473600,430300,3006,20,529,3.78,29,68.97
473600,430300,3007,48,529,9.07,48,100
473600,430300,3008,151,529,28.54,151,100
473800,430200,4001,57,1218,4.68,57,100
473800,430200,4002,38,1218,3.12,38,100
473800,430200,4003,154,1218,12.64,154,100
473800,430200,4005,2,1218,0.16,188,1.06
473800,430200,5000,192,1218,15.76,219,87.67
473800,430200,5001,60,1218,4.93,60,100
473800,430200,5002,64,1218,5.25,64,100
473800,430200,5003,34,1218,2.79,34,100
473800,430200,5004,236,1218,19.38,236,100
473800,430200,5005,56,1218,4.6,56,100
473800,430200,5006,31,1218,2.55,31,100
473800,430200,5007,33,1218,2.71,33,100
473800,430200,5008,114,1218,9.36,114,100
473800,430200,5009,36,1218,2.96,36,100
473800,430200,5010,60,1218,4.93,60,100
473800,430200,5011,51,1218,4.19,51,100
473900,430200,1001,626,1210,51.74,626,100
473900,430200,1002,13,1210,1.07,13,100
473900,430200,1003,84,1210,6.94,148,56.76
473900,430200,1004,20,1210,1.65,20,100
473900,430200,1005,107,1210,8.84,107,100
473900,430200,1006,5,1210,0.41,5,100
473900,430200,1008,46,1210,3.8,46,100
473900,430200,1010,64,1210,5.29,64,100
473900,430200,1011,23,1210,1.9,23,100
473900,430200,1012,45,1210,3.72,45,100
473900,430200,1013,25,1210,2.07,25,100
473900,430200,1014,49,1210,4.05,49,100
473900,430200,1015,13,1210,1.07,13,100
473900,430200,1026,4,1210,0.33,4,100
473900,430200,1030,86,1210,7.11,86,100
474010,430200,1003,64,898,7.13,148,43.24
474010,430200,1018,155,898,17.26,155,100
474010,430200,1021,131,898,14.59,131,100
474010,430200,1022,42,898,4.68,42,100
474010,430200,1023,3,898,0.33,3,100
474010,430200,1024,10,898,1.11,10,100
474010,430200,1025,22,898,2.45,22,100
474010,430200,1029,44,898,4.9,44,100
474010,430200,2000,61,898,6.79,61,100
474010,430200,2010,34,898,3.79,34,100
474010,430200,2011,20,898,2.23,20,100
474010,430200,2012,4,898,0.45,4,100
474010,430200,2017,29,898,3.23,29,100
474010,430200,2018,50,898,5.57,50,100
474010,430200,2019,38,898,4.23,38,100
474010,430200,2020,48,898,5.35,48,100
474010,430200,5000,27,898,3.01,219,12.33
474010,430200,5012,13,898,1.45,13,100
474010,430800,3001,14,898,1.56,14,100
474010,430800,3002,44,898,4.9,44,100
474010,430800,3003,24,898,2.67,24,100
474010,430800,3004,21,898,2.34,21,100
474020,430200,2003,32,1296,2.47,32,100
474020,430200,2004,137,1296,10.57,137,100
474020,430200,2006,78,1296,6.02,78,100
474020,430200,2007,59,1296,4.55,59,100
474020,430200,2014,56,1296,4.32,56,100
474020,430200,2015,57,1296,4.4,57,100
474020,430200,2022,123,1296,9.49,123,100
474020,430200,2024,27,1296,2.08,27,100
474020,430200,3000,109,1296,8.41,109,100
474020,430200,3001,33,1296,2.55,49,67.35
474020,430200,3005,82,1296,6.33,237,34.6
474020,430200,4000,138,1296,10.65,138,100
474020,430200,4005,52,1296,4.01,188,27.66
474020,430200,4006,79,1296,6.1,79,100
474020,430200,4007,37,1296,2.85,37,100
474020,430200,4008,101,1296,7.79,101,100
